Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 24_level_0
90,Wesley Matthews,32,DAL,SF,44,44,1312,0,27,73,0,0,-1.7,0.1,35,14,51,4,36,15,241,3,23,
90,Wesley Matthews,32,NYK,SG,2,1,54,0,77,23,0,0,-2.0,7.3,0,2,1,0,1,1,12,0,1,
90,Wesley Matthews,32,IND,SG,23,23,725,3,91,7,0,0,-4.0,-9.0,15,10,30,1,18,10,127,3,6,
91,Draymond Green,28,GSW,PF,66,66,2065,0,0,59,39,2,10.5,7.8,127,19,93,16,38,22,1069,12,17,"DPOY-6,DEF2"
92,Cory Joseph,27,IND,PG,82,9,2063,55,45,0,0,0,5.6,4.8,57,9,65,3,14,24,748,3,22,
93,Danilo Gallinari,30,LAC,SF,68,68,2059,0,0,57,43,0,1.9,1.9,51,19,55,14,139,21,419,27,41,
94,Tim Hardaway Jr.,26,2TM,SG,65,63,2057,3,72,25,1,0,-9.2,-2.7,53,36,56,10,104,31,387,28,54,
94,Tim Hardaway Jr.,26,NYK,SG,46,46,1499,0,70,29,1,0,-10.1,-1.5,39,33,48,4,83,25,294,19,46,
94,Tim Hardaway Jr.,26,DAL,SG,19,17,558,10,77,13,0,0,-6.8,-5.9,14,3,8,6,21,6,93,9,8,
95,Kevin Huerter,20,ATL,SG,75,59,2048,1,73,25,0,0,-3.0,6.0,73,20,70,7,24,5,524,6,29,
96,DeAndre Jordan,30,2TM,C,69,69,2047,0,0,0,0,100,-5.7,-2.2,78,27,86,30,102,4,364,19,31,
96,DeAndre Jordan,30,DAL,C,50,50,1554,0,0,0,0,100,-1.2,0.9,52,21,60,25,71,3,229,13,22,
96,DeAndre Jordan,30,NYK,C,19,19,493,0,0,0,2,98,-19.7,-11.9,26,6,26,5,31,1,135,6,9,
97,Kawhi Leonard,27,TOR,SF,60,60,2040,0,1,87,12,0,8.5,5.3,43,49,33,11,181,7,501,48,49,"MVP-9,DPOY-6,AS,NBA2,DEF2"
98,Garrett Temple,32,2TM,SG,75,55,2040,0,56,44,1,0,-1.7,-0.2,37,16,73,9,42,13,248,10,23,
98,Garrett Temple,32,MEM,SG,49,49,1530,0,68,31,1,0,-3.0,-0.7,29,11,48,8,29,10,160,7,17,
98,Garrett Temple,32,LAC,SG,26,6,510,0,18,82,0,0,2.1,1.2,8,5,25,1,13,3,88,3,6,
99,Kentavious Caldwell-Pope,25,LAL,SG,82,23,2035,27,66,8,0,0,-3.7,-3.9,34,20,50,5,48,42,251,14,18,
100,Austin Rivers,26,2TM,SG,76,15,2028,12,83,5,0,0,2.6,0.3,30,21,96,5,47,26,422,14,24,
100,Austin Rivers,26,WAS,SG,29,2,683,13,82,5,0,0,-2.3,0.8,15,12,31,3,23,9,140,8,10,
100,Austin Rivers,26,HOU,SG,47,13,1345,11,84,6,0,0,5.1,0.0,15,9,65,2,24,17,282,6,14,
101,Dario Å ariÄ,24,2TM,PF,81,41,2023,0,0,0,91,9,-1.6,-0.9,36,28,94,14,77,7,299,25,40,
101,Dario Å ariÄ,24,PHI,PF,13,13,396,0,0,0,95,5,-2.8,-6.4,9,5,15,5,11,2,64,2,11,
101,Dario Å ariÄ,24,MIN,PF,68,28,1627,0,0,0,90,10,-1.3,0.4,27,23,79,9,66,5,235,23,29,
102,Serge Ibaka,29,TOR,C,74,51,2010,0,0,0,3,97,6.4,1.1,16,32,91,36,79,0,257,16,30,
103,Damyean Dotson,24,NYK,SG,73,40,2004,3,35,60,3,0,-8.0,2.4,40,18,65,6,36,9,337,6,16,
104,Jonathan Isaac,21,ORL,PF,75,64,1996,0,0,0,100,1,1.7,1.3,37,19,85,10,62,14,183,12,28,
105,Lou Williams,32,LAC,SG,75,1,1993,15,65,20,0,0,2.9,3.9,123,44,32,2,183,8,917,44,73,6MOY-1
106,Josh Jackson,21,PHO,SG,79,29,1988,0,42,54,4,0,-9.7,-1.3,101,27,88,23,104,31,396,16,71,
107,Dorian Finney-Smith,25,DAL,SF,81,26,1985,0,2,68,30,0,-2.1,-0.8,33,15,86,13,44,11,236,13,32,
108,Jusuf NurkiÄ,24,POR,C,72,72,1974,0,0,0,1,99,10.1,12.4,63,39,130,46,162,9,528,31,66,
109,Al Horford,32,BOS,C,68,68,1973,0,0,0,8,92,6.1,2.7,47,25,77,13,46,6,689,21,29,
110,Monte Morris,23,DEN,PG,82,6,1970,99,1,0,0,0,3.7,0.0,31,8,44,2,35,11,719,13,39,6MOY-9
111,Ryan Arcidiacono,24,CHI,PG,81,32,1961,96,4,0,0,0,-6.2,4.8,33,15,67,10,38,26,633,6,17,
112,Justise Winslow,22,MIA,SF,66,52,1959,0,1,63,36,0,3.4,7.1,94,30,68,14,70,12,680,11,43,
113,Bogdan BogdanoviÄ,26,SAC,SG,70,17,1947,2,40,55,3,0,-0.9,0.1,69,27,65,10,53,17,633,14,39,
114,LeBron James,34,LAL,SF,55,55,1937,0,0,64,34,3,2.4,8.2,127,44,41,16,195,9,1054,59,52,"MVP-11,AS,NBA3"
115,Kelly Oubre Jr.,23,2TM,SF,69,19,1935,0,6,75,19,0,-6.4,0.7,33,43,65,13,122,28,196,35,72,
115,Kelly Oubre Jr.,23,WAS,SF,29,7,755,0,2,84,14,0,-7.9,-6.2,8,13,32,4,45,15,49,14,27,
115,Kelly Oubre Jr.,23,PHO,SF,40,12,1180,0,9,70,22,0,-5.4,5.2,25,30,33,9,77,13,147,21,45,
116,DeAndre' Bembry,24,ATL,SG,82,15,1931,0,30,68,2,0,-4.9,2.0,72,45,86,9,62,21,496,17,45,
117,Terrance Ferguson,20,OKC,SG,74,74,1931,0,73,26,1,0,3.5,0.8,18,13,106,7,20,19,177,2,13,
118,Spencer Dinwiddie,25,BRK,PG,68,4,1914,44,54,2,0,0,-2.6,-4.7,83,32,63,24,158,32,747,39,36,6MOY-4
119,Bam Adebayo,21,MIA,C,82,28,1913,0,0,0,1,99,0.7,1.6,35,35,91,33,98,8,458,30,31,
120,Jaylen Brown,22,BOS,SG,74,25,1913,1,58,41,0,0,2.8,-3.7,28,36,76,17,100,9,243,22,43,
121,Patty Mills,30,SAS,PG,82,1,1908,100,0,0,0,0,5.0,5.6,58,25,51,5,31,35,580,5,12,
122,Avery Bradley,28,2TM,SG,63,63,1905,0,68,31,0,0,-1.8,-3.2,59,13,71,5,19,27,353,5,48,
122,Avery Bradley,28,LAC,SG,49,49,1463,0,64,36,0,0,-2.0,-4.6,43,7,53,4,8,18,225,3,32,
122,Avery Bradley,28,MEM,SG,14,14,442,1,85,14,0,0,-1.2,1.5,16,6,18,1,11,9,128,2,16,
123,Ricky Rubio,28,UTA,PG,68,67,1899,100,0,0,0,0,6.2,1.6,122,34,69,4,69,31,979,13,29,
124,Paul Millsap,33,DEN,PF,70,65,1895,0,0,20,80,0,8.5,9.2,34,35,103,12,103,13,342,21,51,
125,Rodney Hood,26,2TM,SG,72,49,1893,0,25,68,6,0,-7.1,-2.6,23,16,58,10,69,14,302,13,19,
125,Rodney Hood,26,CLE,SG,45,45,1234,0,28,65,7,0,-12.4,-3.3,15,10,43,8,49,7,223,8,11,
125,Rodney Hood,26,POR,SG,27,4,659,0,21,75,5,0,2.7,-1.5,8,6,15,2,20,7,79,5,8,
126,Dwyane Wade,37,MIA,SG,72,2,1885,11,70,18,0,0,-2.1,-3.8,113,34,62,9,106,3,704,17,34,"6MOY-7,AS"
127,Malik Beasley,22,DEN,SG,81,18,1879,3,60,37,0,0,2.8,-1.7,22,23,55,3,29,10,225,10,34,6MOY-11
128,Reggie Bullock,27,2TM,SG,63,60,1879,5,29,61,4,0,-1.4,-0.6,34,18,59,7,24,10,307,8,23,
128,Reggie Bullock,27,DET,SG,44,44,1355,0,24,72,4,0,0.4,1.2,28,14,44,6,19,8,262,6,21,
128,Reggie Bullock,27,LAL,SG,19,16,524,17,44,34,6,0,-6.2,-5.0,6,4,15,1,5,2,45,2,2,
129,Gordon Hayward,28,BOS,PF,72,18,1863,0,0,41,59,1,4.7,0.0,48,24,37,25,71,9,592,15,27,
130,Chris Paul,33,HOU,PG,58,58,1857,100,0,0,0,0,7.4,4.5,114,22,50,12,35,7,1181,15,15,
131,Anthony Davis,25,NOP,C,56,56,1850,0,0,0,4,96,3.2,8.6,44,35,84,15,175,14,516,43,40,AS
132,Rudy Gay,32,SAS,PF,69,51,1842,0,0,31,69,0,4.1,3.5,62,37,69,11,68,13,421,18,35,
133,Domantas Sabonis,22,IND,C,74,5,1838,0,0,0,24,76,4.9,2.9,56,32,104,47,131,4,493,41,33,6MOY-2
134,Malcolm Brogdon,26,MIL,SG,64,64,1832,9,84,7,0,0,10.9,4.5,50,22,44,8,62,6,500,11,60,
135,John Collins,21,ATL,PF,61,59,1829,0,0,0,82,18,-2.3,6.6,37,39,107,27,137,7,288,45,65,
136,Marco Belinelli,32,SAS,SG,79,1,1815,1,66,33,0,0,1.8,-0.7,39,21,53,3,48,11,321,13,18,
137,Kelly Olynyk,27,MIA,PF,79,36,1812,0,0,0,84,16,2.2,4.3,47,25,96,27,55,25,348,21,23,
138,Landry Shamet,21,2TM,SG,79,27,1802,2,38,55,5,0,1.9,-0.7,29,6,80,4,33,17,275,13,16,
138,Landry Shamet,21,PHI,SG,54,4,1108,3,48,42,8,0,-0.3,-4.5,16,3,56,2,22,13,139,10,4,
138,Landry Shamet,21,LAC,SG,25,23,694,0,23,77,0,0,5.4,5.3,13,3,24,2,11,4,136,3,12,
139,Larry Nance Jr.,26,CLE,C,67,30,1795,0,0,0,35,65,-9.6,1.0,45,22,89,17,55,8,520,15,24,
140,Terry Rozier,24,BOS,PG,79,14,1791,100,0,0,0,0,-0.5,-9.5,35,18,35,5,36,18,569,5,26,
141,Nemanja Bjelica,30,SAC,PF,77,70,1788,0,0,0,98,1,2.3,5.9,30,23,113,15,40,2,350,11,36,
142,Derrick Favors,27,UTA,C,76,70,1766,0,0,0,42,58,5.5,0.4,34,17,94,19,112,3,222,28,41,
143,Fred VanVleet,24,TOR,PG,64,28,1760,100,0,0,0,0,8.2,4.1,55,18,51,5,48,10,731,15,39,
144,Brandon Ingram,21,LAL,SF,52,52,1760,0,34,47,19,0,-2.0,-0.2,51,42,54,22,137,14,356,35,50,
145,Josh Okogie,20,MIN,SG,74,52,1757,2,90,9,0,0,-0.6,1.7,30,17,68,4,69,46,204,10,33,ROY-8
146,Darius Miller,28,NOP,SF,69,15,1757,0,0,63,37,0,0.2,2.8,40,5,68,4,28,11,336,10,15,
147,Langston Galloway,27,DET,SG,80,4,1745,1,93,5,0,0,0.7,1.8,15,5,56,3,35,11,205,12,26,
148,Mason Plumlee,28,DEN,C,82,17,1731,0,0,0,32,68,2.5,-2.2,59,20,117,29,81,11,569,19,34,
149,Derrick White,24,SAS,PG,67,55,1728,83,17,0,0,0,5.5,6.0,61,19,70,7,54,28,598,12,33,
150,Jabari Parker,23,2TM,PF,64,17,1724,0,0,16,84,0,-5.9,0.4,75,39,69,16,91,5,369,29,54,
150,Jabari Parker,23,CHI,PF,39,17,1042,0,0,2,97,0,-10.3,-2.2,47,19,43,7,52,3,208,19,37,
150,Jabari Parker,23,WAS,PF,25,0,682,0,0,36,64,0,0.8,4.5,28,20,26,9,39,2,161,10,17,
151,Noah Vonleh,23,NYK,PF,68,57,1722,0,0,0,73,27,-7.7,2.6,22,23,75,25,62,15,315,17,31,
152,Josh Hart,23,LAL,SG,67,22,1715,10,59,30,1,0,0.2,3.6,25,15,65,7,36,17,231,14,31,
153,DeMarre Carroll,32,BRK,PF,67,8,1703,0,0,23,72,5,1.7,3.3,25,28,49,10,97,10,205,14,33,
154,Delon Wright,26,2TM,PG,75,13,1699,48,49,3,0,0,-0.6,-3.3,38,23,40,9,57,16,622,14,40,
154,Delon Wright,26,TOR,PG,49,2,897,36,59,5,0,0,-3.3,-11.8,18,14,23,1,27,11,280,10,19,
154,Delon Wright,26,MEM,PG,26,11,802,62,37,0,0,0,2.4,6.3,20,9,17,8,30,5,342,4,21,
155,Miles Bridges,20,CHO,SF,80,25,1696,0,0,53,47,1,-3.4,-3.5,21,20,51,8,36,1,224,11,33,
156,Taj Gibson,33,MIN,PF,70,57,1686,0,0,0,89,11,-1.6,-0.1,17,23,81,17,74,3,200,18,54,
157,Otto Porter Jr.,25,2TM,SF,56,43,1683,0,4,59,36,1,-0.5,5.1,32,17,55,8,46,11,275,18,13,
157,Otto Porter Jr.,25,WAS,SF,41,28,1191,0,6,58,36,0,-0.9,2.9,22,10,42,2,31,8,188,12,10,
157,Otto Porter Jr.,25,CHI,SF,15,15,492,0,0,62,36,2,0.5,10.4,10,7,13,6,15,3,87,6,3,
158,Lauri Markkanen,21,CHI,PF,52,51,1682,0,0,0,77,23,-5.8,4.8,24,34,60,16,83,10,179,19,38,
159,Hassan Whiteside,29,MIA,C,72,53,1674,0,0,0,0,100,1.5,2.7,24,17,99,27,110,5,131,45,50,
