Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 24_level_0
149,Thabo Sefolosha,31,ATL,SF,75,11,1758,0,0,96,4,0,2.7,-1.6,30,23,42,5,44,6,252,13,26,
150,Shane Larkin,23,BRK,PG,78,17,1751,100,0,0,0,0,-9.5,-3.5,93,37,61,3,48,16,773,13,31,
151,Terrence Ross,24,TOR,SF,73,7,1747,0,13,85,3,0,6.1,2.3,18,20,54,3,20,4,136,5,15,
152,Nikola JokiÄ,20,DEN,C,80,55,1733,0,0,0,5,95,2.3,9.5,45,28,94,15,77,9,438,24,57,ROY-3
153,Andre Iguodala,32,GSW,SF,65,1,1732,0,1,85,15,0,13.5,4.3,51,17,67,4,29,10,522,9,10,6MOY-2
154,Enes Freedom,23,OKC,C,82,1,1721,0,0,0,7,93,3.3,-7.0,21,32,96,34,123,1,82,31,79,6MOY-3
155,Frank Kaminsky,22,CHO,C,81,3,1708,0,0,0,0,100,-0.1,-5.2,13,22,72,16,64,2,245,17,48,
156,Bradley Beal,22,WAS,SG,55,35,1708,2,90,9,0,0,-1.0,-1.0,48,41,55,11,69,8,374,21,27,
157,Kenneth Faried,26,DEN,PF,67,64,1694,0,0,1,80,20,-3.6,-0.9,26,32,78,22,104,10,188,32,59,
158,Stanley Johnson,19,DET,SF,73,6,1687,0,36,62,2,0,-3.1,-6.1,41,29,77,22,45,3,282,14,35,
159,Mirza TeletoviÄ,30,PHO,PF,79,1,1686,0,0,5,85,10,-5.7,2.8,37,24,84,13,53,4,213,8,36,6MOY-16
160,Ed Davis,26,POR,PF,81,0,1684,0,0,0,70,30,1.3,0.8,16,21,117,19,96,6,208,26,25,6MOY-8
161,Shabazz Muhammad,23,MIN,SF,82,0,1682,0,21,70,9,0,-7.2,-6.6,26,25,52,10,116,6,117,23,55,
162,Marco Belinelli,29,SAC,SG,68,7,1672,0,56,43,1,0,-6.2,-5.9,51,17,42,4,51,10,300,17,9,
163,Corey Brewer,29,HOU,SF,82,12,1669,0,5,83,12,0,-2.2,-3.8,45,20,54,6,61,18,257,15,27,
164,Ramon Sessions,29,WAS,PG,82,5,1667,100,0,0,0,0,-1.3,-1.5,64,33,23,10,142,10,540,33,40,
165,J.J. Barea,31,DAL,PG,74,16,1667,100,0,0,0,0,-2.2,-3.5,71,25,30,6,39,34,690,10,45,6MOY-12
166,Marcus Smart,21,BOS,PG,61,10,1667,42,57,1,0,0,3.1,-0.3,50,13,76,9,58,38,427,9,40,
167,Kyrie Irving,23,CLE,PG,53,53,1667,99,2,0,0,0,6.4,-0.3,57,49,39,7,70,6,597,19,54,
168,Wesley Johnson,28,LAC,SF,80,9,1666,0,1,60,38,0,2.2,-3.8,33,10,100,4,23,2,117,9,8,
169,Patty Mills,27,SAS,PG,81,3,1662,100,0,0,0,0,11.8,0.5,47,19,43,5,12,24,498,5,12,
170,Michael Carter-Williams,24,MIL,PG,54,37,1649,99,1,0,0,0,-3.5,0.8,94,38,68,8,70,22,622,18,43,
171,Nikola MirotiÄ,24,CHI,PF,66,38,1646,0,0,2,86,12,-0.2,2.6,42,35,90,14,62,1,229,6,24,
172,Randy Foye,32,2TM,SG,81,8,1642,15,70,15,0,0,1.4,1.3,59,15,74,4,32,9,372,6,26,
172,Randy Foye,32,DEN,SG,54,7,1070,19,73,7,0,0,-1.5,2.2,42,8,49,2,21,7,257,5,21,
172,Randy Foye,32,OKC,SG,27,1,572,7,65,29,0,0,6.9,-0.4,17,7,25,2,11,2,115,1,5,
173,Luis Scola,35,TOR,PF,76,76,1636,0,0,0,87,13,-1.5,-10.9,28,20,84,11,39,6,163,8,35,
174,Trevor Booker,28,UTA,PF,79,2,1632,0,0,0,96,4,2.8,1.6,31,14,63,20,42,4,210,10,18,
175,Alonzo Gee,28,NOP,SF,73,38,1632,0,14,83,3,0,-4.3,-0.6,21,17,74,9,32,8,174,8,23,
176,Markieff Morris,26,2TM,PF,64,45,1629,0,0,0,89,11,-3.4,1.0,56,26,83,33,60,5,293,14,40,
176,Markieff Morris,26,PHO,PF,37,24,917,0,0,0,82,19,-8.2,-1.2,37,20,46,22,39,2,206,12,33,
176,Markieff Morris,26,WAS,PF,27,21,712,0,0,0,99,1,2.7,3.8,19,6,37,11,21,3,87,2,7,
177,Dennis SchrÃ¶der,22,ATL,PG,80,6,1621,100,0,0,0,0,7.2,5.9,111,45,51,13,72,7,834,16,68,6MOY-9
178,Tony Allen,34,MEM,SG,64,57,1620,6,93,2,0,0,-0.6,3.0,34,25,68,8,64,4,151,14,59,"DPOY-8,DEF2"
179,Tyson Chandler,33,PHO,C,66,60,1618,0,0,0,30,70,-11.7,-7.5,41,11,70,21,84,4,151,21,23,
180,Wayne Ellington,28,BRK,SG,76,41,1615,0,92,8,0,0,-10.5,-4.9,29,11,42,1,19,4,187,3,24,
181,T.J. McConnell,23,PHI,PG,81,17,1606,92,8,0,0,0,-8.1,4.3,81,44,59,2,10,10,888,3,24,
182,Lavoy Allen,26,IND,PF,79,28,1599,0,0,1,89,11,6.3,7.3,39,11,95,11,32,3,183,7,22,
183,Jahlil Okafor,20,PHI,C,53,48,1591,0,0,0,0,100,-16.4,-9.4,29,46,73,27,102,2,152,29,68,ROY-5
184,Gerald Green,30,MIA,SG,69,14,1557,1,42,57,0,0,1.5,-0.9,16,6,61,9,39,3,124,11,19,
