Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 24_level_0
36,Steve Nash,33,PHO,PG,81,81,2780,99.0,1.0,0.0,0.0,0.0,10.0,14.5,222,54,50,7,42,34,1959,9,25,"MVP-9,AS,NBA2"
37,Dirk Nowitzki,29,DAL,PF,77,77,2769,0.0,0.0,2.0,90.0,8.0,8.6,11.8,77,49,133,16,200,13,610,44,58,"MVP-11,AS,NBA2"
38,Kevin Durant,19,SEA,SG,80,80,2768,0.0,94.0,6.0,0.0,0.0,-11.6,-8.7,81,96,63,28,187,6,407,37,85,ROY-1
39,Marvin Williams,21,ATL,SF,80,80,2765,0.0,0.0,71.0,28.0,1.0,-2.9,-2.7,44,48,131,18,167,9,297,24,70,
40,Marcus Camby,33,DEN,C,79,79,2758,0.0,0.0,0.0,0.0,100.0,3.8,1.0,76,21,145,4,75,33,547,12,17,"DPOY-2,DEF1"
41,Josh Howard,27,DAL,SF,76,76,2757,0.0,10.0,85.0,5.0,0.0,7.6,8.2,50,30,101,19,183,19,378,46,45,
42,Samuel Dalembert,26,PHI,C,82,82,2724,0.0,0.0,0.0,0.0,100.0,-0.1,-0.9,47,42,156,17,121,13,95,23,64,DPOY-13
43,Andrew Bogut,23,MIL,C,78,78,2720,0.0,0.0,0.0,0.0,100.0,-7.0,1.8,68,49,163,15,146,53,436,29,61,
44,Emeka Okafor,25,CHA,C,82,82,2718,0.0,0.0,0.0,8.0,92.0,-4.7,0.7,43,33,138,35,188,11,161,44,102,
45,Peja StojakoviÄ,30,NOH,SF,77,77,2711,0.0,0.0,82.0,18.0,0.0,9.1,10.1,25,24,57,4,48,2,227,11,34,
46,Cuttino Mobley,32,LAC,SG,77,38,2702,1.0,96.0,3.0,0.0,0.0,-8.8,-1.5,61,26,74,20,77,4,440,13,39,
47,Michael Redd,28,MIL,SG,72,71,2702,0.0,77.0,24.0,0.0,0.0,-7.5,0.1,84,52,39,21,185,6,547,50,74,
48,Tayshaun Prince,27,DET,SF,82,82,2694,0.0,0.0,98.0,2.0,0.0,9.9,4.1,49,27,52,6,103,6,602,23,33,"DPOY-10,DEF2"
49,Amar'e Stoudemire,25,PHO,C,79,79,2677,0.0,0.0,0.0,22.0,78.0,7.7,6.2,35,57,157,44,366,9,266,110,76,"MVP-6,AS,NBA2"
50,Tim Duncan,31,SAS,C,78,78,2651,0.0,0.0,0.0,6.0,94.0,8.2,8.4,68,69,108,21,226,7,506,49,105,"MVP-7,DPOY-9,AS,NBA2,DEF1"
51,LaMarcus Aldridge,22,POR,PF,76,76,2649,0.0,0.0,0.0,73.0,27.0,-0.3,2.9,22,46,123,37,144,13,294,29,46,
52,Raja Bell,31,PHO,SG,75,75,2646,0.0,68.0,32.0,0.0,0.0,7.2,4.5,31,15,99,7,24,31,374,3,21,"DPOY-13,DEF2"
53,Anthony Parker,32,TOR,SG,82,82,2634,0.0,97.0,3.0,0.0,0.0,3.5,0.4,56,18,64,7,53,16,401,12,43,
54,Ray Allen,32,BOS,SG,73,73,2624,0.0,85.0,14.0,0.0,0.0,12.6,3.3,59,42,80,13,71,13,501,11,45,AS
55,Jason Terry,30,DAL,SG,82,34,2579,43.0,57.0,0.0,0.0,0.0,5.6,1.2,58,17,66,8,84,11,596,18,43,6MOY-3
56,DeShawn Stevenson,26,WAS,SG,82,82,2564,10.0,88.0,2.0,0.0,0.0,1.9,6.7,52,27,50,15,84,19,571,13,29,
57,Al Horford,21,ATL,C,81,77,2540,0.0,0.0,0.0,8.0,92.0,-2.7,-1.8,42,40,166,27,103,6,273,22,49,ROY-2
58,Rafer Alston,31,HOU,PG,74,74,2526,96.0,4.0,0.0,0.0,0.0,7.2,4.7,111,26,47,8,55,3,866,8,33,
59,Chauncey Billups,31,DET,PG,78,78,2522,97.0,3.0,0.0,0.0,0.0,10.9,6.3,85,45,48,25,156,9,1179,28,25,"DPOY-16,AS"
60,John Salmons,28,SAC,SG,81,41,2517,1.0,60.0,38.0,1.0,0.0,-5.3,-7.9,67,49,103,19,128,5,486,42,87,
61,Brad Miller,31,SAC,C,72,72,2513,0.0,0.0,0.0,4.0,96.0,1.5,10.3,100,33,133,18,126,25,582,25,60,
62,Corey Maggette,28,LAC,SF,70,65,2502,0.0,7.0,85.0,8.0,0.0,-5.7,7.3,61,68,84,33,260,37,412,42,62,
63,JosÃ© CalderÃ³n,26,TOR,PG,82,56,2484,91.0,9.0,0.0,0.0,0.0,3.8,1.1,86,30,54,2,24,20,1554,4,29,
64,Mike Miller,27,MEM,SG,70,70,2474,0.0,45.0,53.0,2.0,0.0,-5.2,4.0,86,47,66,27,82,12,548,31,42,
65,Bruce Bowen,36,SAS,SF,81,81,2448,0.0,6.0,77.0,17.0,0.0,5.4,-0.2,31,7,59,5,19,28,213,2,13,"DPOY-4,DEF1"
66,Tracy McGrady,28,HOU,SG,66,62,2440,0.0,66.0,32.0,2.0,0.0,6.1,1.5,85,54,36,12,157,7,892,28,52,"MVP-8,NBA3"
67,Ryan Gomes,25,MIN,PF,82,74,2434,0.0,0.0,30.0,70.0,0.0,-6.3,3.3,36,28,74,14,104,4,330,25,47,
68,Chris Bosh,23,TOR,C,67,67,2425,0.0,0.0,0.0,31.0,69.0,7.8,11.1,35,56,84,33,257,18,408,46,64,AS
69,Steve Blake,27,POR,PG,81,78,2424,100.0,0.0,0.0,0.0,0.0,1.1,6.2,78,14,60,6,7,21,930,1,11,
70,Richard Hamilton,29,DET,SG,72,72,2424,0.0,100.0,0.0,0.0,0.0,8.2,-1.0,74,29,59,14,69,8,671,19,61,"DPOY-13,AS"
71,Leandro Barbosa,25,PHO,SG,82,12,2421,35.0,65.0,0.0,0.0,0.0,3.3,-6.4,49,38,94,15,93,15,507,24,55,6MOY-2
72,Mo Williams,25,MIL,PG,66,66,2410,100.0,0.0,0.0,0.0,0.0,-7.2,0.7,95,58,96,13,64,30,922,15,46,
73,Mehmet Okur,28,UTA,C,72,72,2390,0.0,0.0,0.0,1.0,100.0,7.6,0.4,41,28,158,11,104,8,315,16,42,
74,Mikki Moore,32,SAC,PF,82,79,2385,0.0,0.0,0.0,83.0,17.0,-2.2,0.4,29,38,189,24,88,51,195,32,26,
75,Kirk Hinrich,27,CHI,PG,75,72,2380,81.0,19.0,0.0,0.0,0.0,-3.0,0.3,86,44,98,11,49,28,984,8,31,
76,Gerald Wallace,25,CHA,PF,62,59,2376,0.0,1.0,43.0,56.0,0.0,-2.9,5.1,76,51,76,34,209,30,491,53,85,
77,David Lee,24,NYK,PF,81,29,2356,0.0,0.0,1.0,69.0,30.0,-5.7,4.0,40,33,118,10,120,8,227,25,79,6MOY-14
78,Pau Gasol,27,2TM,C,66,66,2351,0.0,0.0,0.0,22.0,78.0,4.6,8.2,57,47,77,8,160,15,497,42,57,
78,Pau Gasol,27,MEM,C,39,39,1433,0.0,0.0,0.0,36.0,64.0,-1.5,8.2,35,34,49,4,96,9,277,25,38,
78,Pau Gasol,27,LAL,C,27,27,918,0.0,0.0,0.0,0.0,100.0,14.1,8.3,22,13,28,4,64,6,220,17,19,
79,Rasheed Wallace,33,DET,C,77,76,2346,0.0,0.0,0.0,2.0,98.0,10.5,4.6,41,19,139,16,73,7,299,13,15,"MVP-14,DPOY-12,AS"
80,Kevin Garnett,31,BOS,PF,71,71,2328,0.0,0.0,0.0,79.0,21.0,16.4,11.8,57,22,70,29,142,6,560,18,30,"MVP-3,DPOY-1,AS,NBA1,DEF1"
81,Shawn Marion,29,2TM,PF,63,62,2315,0.0,0.0,33.0,67.0,0.0,5.0,5.6,34,23,95,10,63,4,334,10,44,
81,Shawn Marion,29,PHO,PF,47,47,1713,0.0,0.0,38.0,62.0,0.0,9.6,7.0,19,12,74,7,43,3,241,6,29,
81,Shawn Marion,29,MIA,PF,16,15,602,0.0,0.0,20.0,79.0,1.0,-8.1,1.6,15,11,21,3,20,1,93,4,15,
82,Caron Butler,27,WAS,SF,58,58,2314,0.0,4.0,92.0,4.0,0.0,3.7,10.0,76,37,64,21,95,5,633,22,47,AS
83,Tony Parker,25,SAS,PG,69,68,2312,96.0,4.0,0.0,0.0,0.0,7.8,5.8,65,62,32,13,161,7,980,28,68,
84,Boris Diaw,25,PHO,PF,82,19,2308,0.0,0.0,5.0,78.0,17.0,4.1,-3.8,77,27,90,20,59,20,750,19,34,
85,Rajon Rondo,21,BOS,PG,77,77,2306,95.0,5.0,0.0,0.0,0.0,14.1,6.3,66,35,66,25,71,13,925,23,58,DPOY-16
86,Manu GinÃ³bili,30,SAS,SG,74,23,2299,5.0,94.0,2.0,0.0,0.0,9.2,9.3,117,51,68,20,152,27,742,23,44,"MVP-10,6MOY-1,NBA3"
87,Ben Gordon,24,CHI,SG,72,27,2291,20.0,77.0,3.0,0.0,0.0,-6.1,-7.0,75,39,86,17,98,7,480,20,46,6MOY-5
88,Antonio McDyess,33,DET,PF,78,78,2285,0.0,0.0,0.0,99.0,1.0,7.2,-3.4,35,16,148,15,62,6,200,6,15,
89,Josh Childress,24,ATL,SF,76,0,2274,0.0,21.0,74.0,5.0,0.0,-2.7,-1.6,35,29,67,18,137,6,257,32,66,6MOY-6
90,Earl Watson,28,SEA,PG,78,73,2269,95.0,5.0,0.0,0.0,0.0,-9.7,-1.6,103,42,75,12,66,11,1120,19,38,
91,Jeff Green,21,SEA,SF,80,52,2253,0.0,0.0,60.0,40.0,0.0,-11.0,-4.4,49,57,116,20,115,18,253,26,51,
92,Derek Fisher,33,LAL,PG,82,82,2249,98.0,3.0,0.0,0.0,0.0,6.7,-2.2,59,17,77,10,58,55,532,9,33,
93,Zach Randolph,26,NYK,C,69,68,2244,0.0,0.0,0.0,40.0,61.0,-7.1,0.6,71,50,79,38,132,7,315,41,78,
94,Jarrett Jack,24,POR,SG,82,16,2229,43.0,57.0,0.0,0.0,0.0,-4.3,-6.9,82,50,56,23,98,16,696,28,38,6MOY-14
95,Brendan Haywood,28,WAS,C,80,80,2228,0.0,0.0,0.0,0.0,100.0,2.1,5.8,9,44,120,21,147,24,168,32,58,
96,Nick Collison,27,SEA,PF,78,35,2223,0.0,0.0,0.0,50.0,50.0,-8.1,2.3,35,42,157,22,87,15,253,28,66,
97,Zydrunas Ilgauskas,32,CLE,C,73,73,2222,0.0,0.0,0.0,0.0,100.0,0.3,0.8,42,37,133,21,108,0,238,16,41,
98,Grant Hill,35,PHO,SF,70,68,2222,0.0,7.0,87.0,6.0,0.0,7.5,4.1,38,24,74,18,97,30,460,21,32,
99,Andrei Kirilenko,26,UTA,SF,72,72,2217,0.0,0.0,91.0,9.0,0.0,9.2,4.1,99,22,90,5,100,9,605,14,24,DPOY-16
100,Kevin Martin,24,SAC,SG,61,57,2216,17.0,79.0,3.0,0.0,0.0,-0.7,3.7,42,41,61,26,221,23,297,34,51,
101,Ben Wallace,33,2TM,C,72,72,2205,0.0,0.0,0.0,39.0,61.0,-3.1,-1.3,36,16,69,9,71,32,239,11,29,
101,Ben Wallace,33,CHI,C,50,50,1627,0.0,0.0,0.0,17.0,83.0,-4.3,-1.9,30,11,49,6,52,26,205,9,24,
101,Ben Wallace,33,CLE,PF,22,22,578,0.0,0.0,0.0,99.0,1.0,0.2,0.4,6,5,20,3,19,6,34,2,5,
102,Michael Finley,34,SAS,SG,82,61,2204,0.0,56.0,43.0,0.0,0.0,5.4,0.0,32,21,61,0,15,6,252,1,14,
103,Keith Bogans,27,ORL,SG,82,35,2198,0.0,93.0,7.0,0.0,0.0,7.2,3.0,32,11,83,3,43,17,241,9,25,
104,Al Harrington,27,GSW,C,81,59,2190,0.0,0.0,0.0,47.0,53.0,2.5,1.2,26,27,132,17,80,39,306,17,40,
105,Marko JariÄ,29,MIN,SG,75,56,2189,4.0,74.0,22.0,0.0,0.0,-8.1,-1.3,64,25,76,15,68,15,682,11,31,
106,Travis Outlaw,23,POR,PF,82,6,2186,0.0,0.0,19.0,81.0,0.0,-3.2,-4.2,30,36,75,19,128,11,261,19,53,6MOY-9
107,Metta World Peace,28,SAC,SF,57,54,2172,0.0,0.0,55.0,44.0,1.0,1.8,9.3,50,47,59,24,142,5,460,27,61,DPOY-16
108,Jamario Moon,27,TOR,SF,78,75,2166,0.0,3.0,79.0,18.0,1.0,7.4,8.7,24,12,86,5,37,9,211,9,13,ROY-5
109,Antonio Daniels,32,WAS,PG,71,63,2161,95.0,5.0,0.0,0.0,0.0,0.7,2.5,57,15,30,11,89,25,792,23,21,
110,Kenyon Martin,30,DEN,PF,71,71,2159,0.0,0.0,0.0,77.0,23.0,2.3,-2.7,24,40,141,14,102,4,196,20,51,
111,Al Thornton,24,LAC,PF,79,31,2158,0.0,0.0,35.0,65.0,0.0,-10.1,-3.9,27,38,91,18,131,14,210,31,52,ROY-4
112,Martell Webster,21,POR,SF,75,70,2132,0.0,8.0,91.0,1.0,0.0,-2.7,-2.9,27,27,64,9,64,13,199,7,19,
113,Luol Deng,22,CHI,SF,63,59,2128,0.0,0.0,58.0,41.0,1.0,-3.8,-1.5,47,41,52,13,123,14,348,28,64,
114,Drew Gooden,26,2TM,PF,69,65,2122,0.0,0.0,0.0,78.0,22.0,-2.4,-2.1,37,33,122,18,107,4,180,23,59,
114,Drew Gooden,26,CLE,PF,51,51,1564,0.0,0.0,0.0,86.0,14.0,-1.1,-1.6,23,27,81,15,74,1,111,16,41,
114,Drew Gooden,26,CHI,PF,18,14,558,0.0,0.0,0.0,56.0,44.0,-6.2,-3.6,14,6,41,3,33,3,69,7,18,
115,Juan Carlos Navarro,27,MEM,SG,82,30,2117,2.0,97.0,1.0,0.0,0.0,-7.4,-1.6,66,40,31,3,43,34,401,9,25,ROY-6
116,Troy Murphy,27,IND,PF,75,61,2106,0.0,0.0,0.0,74.0,26.0,-1.7,-0.4,33,28,134,20,118,6,406,24,44,
117,Francisco GarcÃ­a,26,SAC,SF,79,20,2096,0.0,10.0,80.0,10.0,0.0,-3.2,-1.8,61,24,124,24,86,20,285,24,42,
118,Kyle Lowry,21,MEM,PG,82,9,2089,92.0,8.0,0.0,0.0,0.0,-4.6,4.4,60,30,75,22,144,48,724,25,66,DPOY-16
119,Ronnie Brewer,22,UTA,SG,76,76,2088,0.0,85.0,15.0,0.0,0.0,6.7,-1.6,26,24,40,8,113,9,286,21,50,
120,Chris Kaman,25,LAC,C,56,55,2083,0.0,0.0,0.0,0.0,100.0,-6.2,4.3,46,65,105,26,117,2,240,16,67,
121,Beno Udrih,25,SAC,PG,65,51,2080,88.0,12.0,0.0,0.0,0.0,-0.9,2.9,82,44,66,6,57,8,645,13,50,
122,Andris BiedriÅÅ¡,21,GSW,C,76,59,2078,0.0,0.0,0.0,0.0,100.0,4.9,6.2,16,45,178,10,87,15,169,17,47,
123,Yao Ming,27,HOU,C,55,55,2044,0.0,0.0,0.0,0.0,100.0,4.6,-2.0,42,57,98,35,166,8,309,34,60,"AS,NBA3"
124,Luis Scola,27,HOU,PF,82,39,2024,0.0,0.0,0.0,72.0,28.0,4.5,-2.1,35,37,97,13,95,42,262,13,52,ROY-3
125,Devin Harris,24,2TM,PG,64,61,2022,99.0,1.0,0.0,0.0,0.0,5.0,6.0,85,42,83,19,142,37,810,28,43,
125,Devin Harris,24,DAL,PG,39,39,1184,99.0,1.0,0.0,0.0,0.0,10.1,7.1,42,25,53,14,92,31,459,18,31,
125,Devin Harris,24,NJN,PG,25,22,838,98.0,2.0,0.0,0.0,0.0,-2.3,4.4,43,17,30,5,50,6,351,10,12,
126,AndrÃ©s Nocioni,28,CHI,SF,82,27,2021,0.0,2.0,84.0,14.0,0.0,-2.7,0.8,47,38,130,23,108,39,222,25,49,6MOY-18
127,Rashad McCants,23,MIN,SG,75,24,2020,37.0,61.0,2.0,0.0,0.0,-3.6,8.0,60,56,94,35,57,9,350,14,46,6MOY-14
128,Larry Hughes,29,2TM,SG,68,57,2020,33.0,63.0,3.0,0.0,0.0,-4.3,-4.3,63,28,72,15,74,9,400,9,55,
128,Larry Hughes,29,CLE,PG,40,32,1210,53.0,47.0,0.0,0.0,0.0,-4.4,-6.3,36,19,54,10,44,7,204,6,36,
128,Larry Hughes,29,CHI,SG,28,25,810,4.0,88.0,7.0,1.0,0.0,-4.2,-1.3,27,9,18,5,30,2,196,3,19,
129,Matt Carroll,27,CHA,SG,80,18,2016,3.0,79.0,19.0,0.0,0.0,-3.0,3.9,26,14,96,10,40,12,162,8,42,
130,Willie Green,26,PHI,SG,74,74,1970,0.0,91.0,9.0,0.0,0.0,-0.9,-2.0,48,36,56,15,74,13,326,22,47,
131,Jameer Nelson,25,ORL,PG,69,62,1961,100.0,0.0,0.0,0.0,0.0,5.8,-0.1,86,28,87,10,54,27,947,15,33,
132,Anthony Carter,32,DEN,PG,70,67,1960,100.0,0.0,0.0,0.0,0.0,1.0,-5.0,90,16,79,9,31,7,842,7,18,
133,Dwyane Wade,26,MIA,SG,51,49,1954,22.0,78.0,1.0,0.0,0.0,-6.9,5.3,120,71,60,16,209,8,782,49,41,AS
134,Tim Thomas,30,LAC,PF,63,51,1940,0.0,0.0,1.0,84.0,16.0,-6.9,2.7,49,27,122,14,68,7,375,15,38,
135,Sebastian Telfair,22,MIN,PG,60,51,1933,100.0,0.0,0.0,0.0,0.0,-11.0,-6.7,52,33,83,10,36,9,811,9,31,
136,Carlos Delfino,25,TOR,SG,82,0,1928,0.0,50.0,47.0,2.0,0.0,0.8,-5.0,31,11,81,13,67,17,326,11,32,
137,Kendrick Perkins,23,BOS,C,78,78,1912,0.0,0.0,0.0,0.0,100.0,14.6,5.9,36,27,120,33,95,5,186,21,44,
138,Linas Kleiza,23,DEN,SF,79,13,1889,0.0,1.0,62.0,36.0,1.0,4.7,2.3,31,23,88,20,100,5,223,12,35,6MOY-11
139,Jason Williams,32,MIA,PG,67,53,1886,100.0,0.0,0.0,0.0,0.0,-11.5,-4.0,63,17,41,2,32,5,659,7,13,
140,Jeff Foster,31,IND,C,77,52,1884,0.0,0.0,0.0,8.0,92.0,-1.0,1.0,29,10,134,14,63,27,298,15,23,
141,Nate Robinson,23,NYK,PG,72,17,1883,100.0,0.0,0.0,0.0,0.0,-4.8,4.8,55,27,85,6,79,20,469,17,27,
142,Reggie Evans,27,PHI,PF,81,61,1879,0.0,0.0,0.0,85.0,15.0,-1.6,-3.2,25,27,76,16,111,26,140,14,57,
143,Lou Williams,21,PHI,PG,80,0,1862,100.0,0.0,0.0,0.0,0.0,-0.6,-1.5,65,33,48,12,125,14,562,21,57,6MOY-14
144,Andrea Bargnani,22,TOR,PF,78,53,1861,0.0,0.0,0.0,80.0,20.0,3.5,0.3,17,20,84,28,78,14,207,11,24,
145,Damien Wilkins,28,SEA,SF,76,31,1843,0.0,25.0,75.0,0.0,0.0,-11.7,-4.9,39,27,51,12,61,6,326,13,35,
146,Quentin Richardson,27,NYK,SF,65,65,1841,0.0,16.0,81.0,4.0,0.0,-9.0,-3.2,37,19,94,6,38,20,264,5,30,
147,Charlie Villanueva,23,MIL,PF,76,31,1829,0.0,0.0,7.0,93.0,0.0,-9.9,-4.5,39,32,119,16,81,8,172,20,40,
148,James Posey,31,BOS,PF,74,2,1821,0.0,0.0,42.0,57.0,1.0,5.6,-11.0,32,14,89,12,36,28,266,8,13,6MOY-8
149,Joel Przybilla,28,POR,C,77,67,1819,0.0,0.0,0.0,0.0,100.0,-1.6,-0.4,12,23,116,27,64,47,64,16,35,
150,Udonis Haslem,27,MIA,PF,49,48,1805,0.0,0.0,0.0,87.0,13.0,-9.3,0.3,27,28,77,4,55,29,153,10,31,
151,Corey Brewer,21,MIN,SF,79,35,1803,0.0,14.0,86.0,1.0,0.0,-8.4,-1.6,43,22,102,10,50,21,242,10,34,
152,Morris Peterson,30,NOH,SG,76,76,1796,0.0,96.0,4.0,0.0,0.0,6.6,1.0,10,7,65,10,37,12,156,8,13,
153,Josh Boone,23,NJN,PF,70,53,1773,0.0,0.0,1.0,63.0,36.0,-4.9,1.6,20,31,100,5,97,9,123,22,48,
154,Jason Maxiell,24,DET,C,82,7,1768,0.0,0.0,0.0,44.0,56.0,6.6,-3.6,15,26,99,15,133,17,106,28,33,6MOY-9
155,Daniel Gibson,21,CLE,PG,58,26,1765,100.0,0.0,0.0,0.0,0.0,3.5,6.4,38,18,80,10,31,13,332,6,25,
156,Devin Brown,29,CLE,SG,78,20,1762,1.0,70.0,29.0,0.0,0.0,0.0,0.3,37,27,76,13,65,14,392,13,39,
157,Fred Jones,28,NYK,SG,70,26,1757,57.0,42.0,2.0,0.0,0.0,-7.9,-1.1,48,17,72,8,59,5,368,18,19,
158,Erick Dampier,32,DAL,C,72,64,1755,0.0,0.0,0.0,0.0,100.0,5.4,0.5,12,18,138,25,71,2,140,15,29,
159,Hakim Warrick,25,MEM,PF,75,30,1754,0.0,0.0,5.0,86.0,9.0,-13.4,-12.1,18,29,73,21,124,13,125,28,36,
