Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Unnamed: 19_level_0,Misc.,Misc.,Misc.,Unnamed: 23_level_0
339,Å½arko Äabarkapa,23,2TM,PF,40,0,475,0,0,4,89,7,4.1,6.9,11,7,27,2,29,57,5,10,
339,Å½arko Äabarkapa,23,PHO,PF,3,0,11,0,0,0,100,0,64.9,57.6,0,0,0,0,1,0,1,2,
339,Å½arko Äabarkapa,23,GSW,PF,37,0,464,0,0,4,89,7,2.6,5.7,11,7,27,2,28,57,4,8,
340,Ronald Dupree,24,DET,SF,47,0,472,0,3,95,2,0,-2.5,-8.0,12,7,29,0,23,52,2,7,
341,Carlos Delfino,22,DET,SG,30,4,459,0,57,43,0,0,-2.2,-7.7,12,4,17,2,13,84,2,12,
342,Kevin Martin,21,SAC,PG,45,0,455,25,73,2,0,0,3.0,0.6,7,8,14,5,20,49,2,9,
343,Jannero Pargo,25,CHI,PG,32,0,453,100,0,0,0,0,-0.5,-1.9,31,9,22,2,7,174,1,11,
344,Calvin Booth,28,2TM,C,51,1,451,0,0,1,25,75,-7.2,-10.1,9,3,47,1,12,22,0,6,
344,Calvin Booth,28,DAL,C,34,1,262,0,0,2,42,56,-3.9,-10.9,3,2,32,1,6,11,0,5,
344,Calvin Booth,28,MIL,C,17,0,189,0,0,0,0,100,-11.8,-8.9,6,1,15,0,6,11,0,1,
345,Matt Freije,23,NOH,PF,23,11,441,0,0,11,89,0,-9.6,-1.5,9,3,20,2,4,44,1,8,
346,Donta Smith,21,ATL,SG,38,0,433,9,65,26,0,0,-6.9,4.2,16,4,25,4,20,83,1,13,
347,Lionel Chalmers,24,LAC,PG,36,0,433,99,1,0,0,0,-5.5,-5.2,15,4,15,1,7,108,2,10,
348,Matt Carroll,24,CHA,SG,25,0,430,0,54,45,1,0,2.1,9.5,5,16,16,3,30,37,6,12,
349,Laron Profit,27,WAS,SF,42,4,428,2,27,64,7,0,-4.8,-5.1,16,8,17,1,9,85,1,9,
350,Stanislav Medvedenko,25,LAL,PF,43,4,423,0,0,0,65,35,-3.4,0.1,7,1,23,2,11,32,1,4,
351,Ervin Johnson,37,MIN,C,46,23,410,0,0,0,0,100,-8.5,-11.2,5,2,43,5,9,13,1,2,
352,Sasha VujaÄiÄ,20,LAL,SG,35,3,403,13,78,9,0,0,0.5,4.6,9,5,12,1,6,123,0,15,
353,Ron Mercer,28,NJN,SF,18,3,390,0,9,64,27,1,-11.8,-11.2,5,4,8,2,5,47,1,4,
354,Elden Campbell,36,2TM,C,40,1,390,0,0,0,12,88,-1.5,-5.7,9,7,29,8,23,39,1,12,
354,Elden Campbell,36,NJN,C,10,0,50,0,0,0,2,98,-9.6,-7.9,0,1,6,0,2,6,0,1,
354,Elden Campbell,36,DET,C,30,1,340,0,0,0,14,87,-0.3,-5.4,9,6,23,8,21,33,1,11,
355,Andris BiedriÅÅ¡,18,GSW,C,30,1,384,0,0,0,0,100,6.1,9.5,3,6,56,1,16,31,2,15,
356,Maciej Lampe,19,2TM,C,37,0,380,0,0,0,0,100,-3.9,-0.5,7,7,27,1,11,24,4,14,
356,Maciej Lampe,19,PHO,C,16,0,119,0,0,0,0,100,1.0,-6.7,4,4,10,1,5,3,0,3,
356,Maciej Lampe,19,NOH,C,21,0,261,0,0,0,0,100,-6.2,2.2,3,3,17,0,6,21,4,11,
357,Jake Voskuhl,27,PHO,C,38,1,360,0,0,0,7,94,8.0,0.6,5,3,24,6,12,39,3,5,
358,Charlie Ward,34,HOU,PG,14,13,360,88,12,0,0,0,-0.4,-5.8,10,6,5,0,2,98,0,1,
359,Moochie Norris,31,2TM,PG,38,0,360,100,0,0,0,0,-4.2,-2.2,15,6,17,2,11,83,2,15,
359,Moochie Norris,31,NYK,PG,32,0,321,100,0,0,0,0,-3.2,-0.3,14,6,17,2,10,72,2,13,
359,Moochie Norris,31,HOU,PG,6,0,39,100,0,0,0,0,-13.0,-18.0,1,0,0,0,1,11,0,2,
360,Mario Kasun,24,ORL,C,45,0,356,0,0,0,0,100,-5.0,-2.5,8,6,56,6,22,17,7,12,
361,Billy Thomas,29,NJN,SF,25,0,356,0,33,63,4,0,-0.5,1.3,4,4,15,0,5,41,1,2,
362,Kevin Willis,42,ATL,C,29,5,344,0,0,0,12,88,-16.6,-6.5,6,6,25,1,10,22,1,5,
363,Vitaly Potapenko,29,SEA,C,33,1,335,0,0,0,4,97,-3.6,-6.9,2,3,22,4,11,21,3,4,
364,Jamal Sampson,21,CHA,PF,23,0,329,0,0,0,14,86,-7.8,-1.6,3,7,24,5,15,18,3,7,
365,Josh Davis,24,PHI,PF,42,5,328,0,0,0,98,2,4.9,6.2,10,2,29,1,8,28,1,12,
366,Bernard Robinson,24,CHA,SG,31,1,328,4,78,19,0,0,-11.3,-5.4,10,9,20,0,10,69,4,8,
367,Ryan Humphrey,25,MEM,SF,35,0,317,0,0,8,90,2,-4.2,-7.7,6,7,16,2,20,14,3,13,
368,Aaron Williams,33,2TM,C,42,4,315,0,0,0,27,72,-21.0,-20.2,7,2,38,6,10,17,3,7,
368,Aaron Williams,33,NJN,C,19,0,150,0,0,0,19,81,-19.3,-18.3,5,2,14,3,6,13,2,4,
368,Aaron Williams,33,TOR,C,23,4,165,0,1,1,35,64,-22.6,-21.9,2,0,24,3,4,4,1,3,
369,DeSagana Diop,23,CLE,C,39,0,306,0,0,0,13,87,-5.7,-7.0,4,4,39,0,2,31,1,7,
370,Devean George,27,LAL,SF,15,3,306,0,1,40,58,1,-13.7,-11.0,6,3,16,2,7,32,1,4,
371,Ben Handlogten,31,UTA,C,21,5,297,0,0,0,56,44,-9.0,-4.2,8,3,31,3,9,28,4,6,
372,Metta World Peace,25,IND,SF,7,7,291,0,0,91,8,1,6.5,6.1,5,4,8,5,18,56,6,13,
373,Kendall Gill,36,MIL,SG,14,0,284,1,70,28,1,0,-2.8,0.5,4,3,15,1,10,63,2,3,
374,Mike Wilks,25,SAS,PG,48,0,278,100,0,0,0,0,-10.2,-20.5,10,4,10,0,5,74,0,5,
375,Jake Tsakalidis,25,MEM,C,31,1,278,0,0,0,0,100,2.6,-0.4,2,5,19,4,7,23,0,8,
376,Darvin Ham,31,DET,SF,47,0,275,0,4,72,24,0,-12.2,-18.0,2,3,13,1,13,10,1,4,
377,Pape Sow,23,TOR,C,27,4,255,0,0,0,13,87,1.7,3.5,3,3,28,1,12,5,2,13,
378,Darko MiliÄiÄ,19,DET,C,37,2,254,0,0,0,0,100,2.8,-2.0,5,9,15,0,10,15,0,2,
379,Michael Curry,36,IND,SF,18,7,249,0,4,81,15,0,-11.9,-13.6,3,0,13,2,4,31,0,2,
380,Sean Marks,29,SAS,PF,23,0,244,0,0,0,56,44,-5.0,-15.0,2,6,14,4,14,20,1,7,
381,Kerry Kittles,30,LAC,SG,11,0,243,3,96,1,0,0,-2.0,-1.3,5,2,9,0,4,43,2,3,
382,Jermaine Jackson,28,NYK,SG,21,0,230,65,35,0,0,0,-9.9,-7.4,7,1,9,1,5,52,1,1,
383,Randy Livingston,29,UTA,PG,17,4,227,62,38,0,0,0,-10.3,-5.5,11,1,13,0,9,94,2,4,
384,Brandon Hunter,24,ORL,PF,31,0,224,0,0,16,82,3,-5.3,-2.8,9,3,20,7,16,6,3,5,
385,Nikoloz Tskitishvili,21,2TM,PF,35,0,220,0,0,2,63,35,-9.3,-10.6,4,9,19,2,4,22,1,2,
385,Nikoloz Tskitishvili,21,DEN,PF,23,0,158,0,0,3,62,36,-11.6,-14.3,3,6,15,2,4,8,1,0,
385,Nikoloz Tskitishvili,21,GSW,PF,12,0,62,0,0,0,65,35,-3.6,-1.2,1,3,4,0,0,14,0,2,
386,Antonio Burks,24,MEM,PG,24,0,219,92,8,0,0,0,-7.9,-11.4,7,3,3,2,3,64,1,8,
387,Bo Outlaw,33,PHO,PF,39,0,214,0,1,14,80,4,-6.3,-14.6,6,1,13,0,6,30,2,5,
388,Vin Baker,33,2TM,C,27,0,204,0,0,1,39,61,-19.1,-17.5,3,6,19,4,5,22,1,4,
388,Vin Baker,33,NYK,PF,24,0,191,0,0,1,42,58,-19.0,-17.0,3,5,14,3,5,19,1,2,
388,Vin Baker,33,HOU,C,3,0,13,0,0,0,0,100,-20.5,-25.4,0,1,5,1,0,3,0,2,
389,Cory Alexander,31,CHA,SG,16,1,201,83,17,0,0,0,-14.5,-8.6,13,4,12,2,3,80,0,4,
390,Rod Strickland,38,HOU,PG,16,2,196,100,0,0,0,0,7.5,2.8,12,4,6,0,3,87,0,3,
391,Darrick Martin,33,LAC,PG,11,0,190,100,0,0,0,0,4.1,5.1,4,1,7,0,4,58,0,2,
392,Reece Gaines,24,2TM,PG,21,0,187,19,74,7,0,0,-16.8,-18.6,2,3,6,1,0,18,0,0,
392,Reece Gaines,24,HOU,PG,10,0,108,15,80,5,0,0,-8.3,-13.5,1,2,3,1,0,9,0,0,
392,Reece Gaines,24,MIL,PG,11,0,79,23,66,10,0,0,-28.5,-25.7,1,1,3,0,0,9,0,0,
393,Jamison Brewer,24,NYK,PG,18,0,185,63,37,0,0,0,-20.0,-18.0,9,3,7,0,2,26,1,3,
394,Zendon Hamilton,29,MIL,C,16,0,159,0,0,0,22,78,-10.4,-7.5,2,6,14,1,19,12,2,8,
395,Kevin Ollie,32,PHI,PG,26,0,158,81,19,0,0,0,3.3,4.3,2,3,6,1,5,45,1,3,
396,Glenn Robinson,32,SAS,SF,9,0,157,0,3,76,22,0,-9.2,-18.9,4,3,12,0,9,20,0,7,
397,Scott Williams,36,CLE,C,19,0,152,0,0,0,40,60,-12.5,-13.8,2,1,12,1,5,17,1,7,
398,Damone Brown,25,WAS,SF,14,0,152,0,0,62,38,0,-0.6,-0.4,7,7,7,0,3,31,1,4,
399,Alex Garcia,24,NOH,SG,8,3,146,13,86,1,0,0,-15.6,-7.6,4,1,7,2,1,39,0,3,
400,Michael Stewart,29,ATL,PF,12,1,145,0,0,1,85,15,-14.5,-4.0,0,0,17,4,4,12,1,3,
401,Smush Parker,23,2TM,PG,16,1,144,82,18,0,0,0,-23.9,-29.8,10,8,4,0,4,33,0,2,
401,Smush Parker,23,DET,PG,11,1,110,76,24,0,0,0,-21.5,-26.8,6,3,4,0,4,24,0,2,
401,Smush Parker,23,PHO,PG,5,0,34,100,0,0,0,0,-31.8,-39.6,4,5,0,0,0,9,0,0,
402,John Edwards,23,IND,C,25,1,139,0,0,0,26,74,-27.5,-29.3,1,5,8,1,4,7,0,2,
403,Jahidi White,28,CHA,C,17,0,135,0,0,0,17,83,1.5,8.1,3,1,15,7,19,3,6,3,
404,Samaki Walker,28,WAS,PF,14,0,134,0,0,4,56,40,-7.7,-7.7,3,1,13,3,2,8,1,6,
405,Jared Reiner,22,CHI,C,19,2,132,0,0,0,33,67,-7.9,-9.5,3,2,17,3,1,2,0,4,
406,Vlade Divac,36,LAL,C,15,0,130,0,0,0,0,100,-13.9,-10.7,7,4,6,2,6,43,4,5,
407,Ansu Sesay,28,GSW,SF,16,0,128,0,15,68,17,0,-10.8,-8.6,3,1,6,1,9,26,2,6,
408,Aleksandar RadojeviÄ,28,UTA,C,12,6,128,0,0,0,0,100,-6.6,-1.5,7,1,18,5,5,12,0,5,
409,Justin Reed,23,BOS,SF,23,0,121,0,0,61,34,5,7.9,7.1,3,0,5,0,5,23,1,1,
410,JÃ©rÃ´me MoÃ¯so,26,3TM,PF,20,1,120,0,0,5,32,63,-14.8,-13.9,1,3,7,1,6,3,1,2,
410,JÃ©rÃ´me MoÃ¯so,26,TOR,C,8,1,69,0,0,0,22,78,-10.4,-9.0,1,2,3,1,4,0,1,2,
410,JÃ©rÃ´me MoÃ¯so,26,NJN,C,8,0,24,0,0,0,10,90,6.0,7.8,0,1,1,0,2,0,0,0,
410,JÃ©rÃ´me MoÃ¯so,26,CLE,PF,4,0,27,0,0,21,79,0,-44.4,-45.6,0,0,3,0,0,3,0,0,
411,Michael Bradley,25,3TM,PF,18,0,119,0,0,0,56,44,2.1,2.5,3,1,7,1,2,12,0,1,
411,Michael Bradley,25,ORL,PF,8,0,55,0,0,0,59,42,12.1,15.0,1,0,2,0,0,5,0,0,
411,Michael Bradley,25,SAC,PF,8,0,48,0,0,0,70,30,-12.8,-15.4,2,0,5,1,1,5,0,1,
411,Michael Bradley,25,PHI,PF,2,0,16,0,0,0,5,95,12.3,13.2,0,1,0,0,1,2,0,0,
412,James Thomas,24,2TM,PF,11,2,117,0,0,0,92,8,-25.7,-21.3,3,2,6,1,3,8,0,1,
412,James Thomas,24,POR,PF,9,2,112,0,0,0,92,8,-22.2,-18.0,3,2,5,1,3,8,0,1,
412,James Thomas,24,ATL,PF,2,0,5,0,0,0,94,6,-104.8,-94.2,0,0,1,0,0,0,0,0,
413,Mark Jones,29,ORL,SF,10,0,116,0,34,66,0,0,0.8,3.6,0,1,9,1,3,13,0,2,
414,Corsley Edwards,25,NOH,C,10,0,110,0,0,0,0,100,-15.6,-7.5,1,1,9,0,6,6,0,6,
415,Marcus Haislip,24,IND,PF,9,0,106,0,0,0,70,30,-7.5,-8.6,2,2,8,1,6,7,1,1,
416,Daniel Santiago,28,MIL,C,11,0,105,0,0,0,0,100,-19.5,-16.7,1,0,14,3,4,2,1,2,
417,Ha Seung-Jin,19,POR,C,19,0,104,0,0,0,0,100,-5.1,-0.4,2,3,14,3,5,5,1,1,
418,Horace Jenkins,30,DET,PG,15,0,104,100,0,0,0,0,-6.5,-11.4,3,3,2,1,6,18,1,8,
419,Dajuan Wagner,21,CLE,SG,11,0,102,67,33,0,0,0,-6.8,-7.8,3,4,6,1,1,30,0,3,
420,Jonathan Bender,24,IND,SF,7,0,93,0,0,38,62,1,-18.5,-19.8,2,6,5,1,3,9,0,5,
421,Wang Zhizhi,27,MIA,C,20,0,92,0,0,0,4,96,-4.0,-11.6,0,5,4,0,3,10,0,5,
422,Jelani McCoy,27,ATL,C,10,0,88,0,0,0,22,78,0.7,11.6,0,2,13,2,3,0,1,1,
423,Britton Johnsen,25,IND,SF,6,1,87,0,0,8,91,1,-23.3,-24.6,2,1,6,0,0,10,0,0,
424,Tamar Slay,24,CHA,SG,8,0,78,0,13,60,28,0,-12.4,-6.2,3,2,13,2,1,7,0,1,
425,Luis Flores,23,2TM,PG,16,0,77,83,17,0,0,0,14.4,16.9,2,4,2,1,0,25,0,4,
425,Luis Flores,23,GSW,PG,15,0,73,82,18,0,0,0,12.9,15.6,2,4,2,1,0,25,0,3,
425,Luis Flores,23,DEN,PG,1,0,4,100,0,0,0,0,42.9,40.8,0,0,0,0,0,0,0,1,
426,Omar Cook,23,TOR,PG,5,0,74,100,0,0,0,0,15.2,17.1,4,1,4,0,2,48,0,1,
427,Bruno Å undov,24,NYK,C,21,0,73,0,0,0,0,100,-6.1,-3.2,5,1,10,0,1,4,0,2,
428,Erik Daniels,22,SAC,SF,21,0,72,0,0,31,67,2,-23.9,-26.9,5,0,5,1,0,9,0,1,
429,Robert Swift,19,SEA,C,16,0,72,0,0,0,0,100,-25.2,-28.5,0,2,11,1,2,4,1,0,
430,Mamadou N'Diaye,29,LAC,C,11,0,72,0,0,0,17,83,-18.5,-18.0,0,0,9,0,4,2,1,3,
431,Frank Williams,24,CHI,SG,9,0,71,6,90,5,0,0,-19.3,-20.9,3,0,4,0,0,23,0,0,
432,Dion Glover,26,SAS,SG,7,0,68,0,8,68,24,0,1.5,-7.6,1,1,2,0,4,10,2,4,
433,Mateen Cleaves,27,SEA,PG,14,0,65,67,34,0,0,0,-17.8,-20.9,1,1,1,0,1,15,0,2,
434,Kaniel Dickens,26,NJN,SF,11,0,61,0,3,49,48,0,-27.9,-26.5,0,2,0,0,1,3,0,0,
435,D.J. Mbenga,24,DAL,C,15,1,58,0,0,0,23,77,-35.7,-42.5,0,3,7,2,2,0,0,0,
436,Tremaine Fowlkes,28,IND,SF,8,0,56,0,12,80,8,0,-6.3,-7.3,3,2,2,0,1,0,0,1,
437,Kedrick Brown,23,PHI,SF,8,0,55,0,0,100,0,0,-24.8,-24.3,4,1,2,0,1,8,0,0,
438,Voshon Lenard,31,DEN,SG,3,1,54,0,100,0,0,0,3.5,1.4,1,1,1,0,3,13,0,2,
439,Ndudi Ebi,20,MIN,SG,2,0,54,0,88,13,0,0,16.2,14.8,1,1,5,0,3,2,1,2,
440,Derrick Coleman,37,DET,C,5,0,50,0,0,0,35,65,-24.9,-29.8,1,1,5,0,2,0,1,1,
441,Andrew DeClercq,31,ORL,C,8,0,49,0,0,0,19,81,-14.1,-11.5,0,0,9,1,1,0,1,2,
442,Luke Jackson,23,CLE,SF,10,0,43,0,0,85,15,0,-22.6,-23.7,0,1,4,0,3,6,1,0,
443,Qyntel Woods,23,MIA,SF,3,0,40,0,0,92,8,0,-6.0,-13.4,2,0,4,0,0,0,0,1,
444,Lonny Baxter,26,NOH,PF,4,0,36,0,0,50,50,0,-30.1,-22.0,1,1,5,2,1,0,0,2,
445,Awvee Storey,27,NJN,SG,9,0,32,0,88,12,0,0,-20.2,-18.6,0,0,1,0,1,2,0,0,
446,Paul Shirley,27,PHO,PF,9,0,30,0,0,10,90,0,-49.7,-57.6,1,0,1,0,2,8,0,0,
447,Andre Emmett,22,MEM,SG,8,0,28,5,95,0,0,0,-18.5,-21.5,0,0,1,1,2,0,0,3,
448,Mark Pope,32,DEN,PF,9,0,27,0,0,11,44,46,-9.2,-11.4,0,0,5,0,0,2,0,1,
449,Dorell Wright,19,MIA,SF,3,0,27,0,0,100,0,0,-12.5,-20.0,1,2,1,0,0,6,0,0,
450,Torraye Braggs,28,HOU,PF,7,0,24,0,0,32,68,0,-17.0,-21.9,1,1,2,0,0,0,0,1,
451,Lawrence Funderburke,34,CHI,PF,2,0,21,0,0,0,80,20,-3.3,-4.5,0,0,2,0,3,0,1,0,
452,Peter John Ramos,19,WAS,C,6,0,20,0,0,0,0,100,-12.6,-12.5,2,1,1,0,1,0,0,2,
453,Maurice Baker,25,2TM,PG,5,0,19,85,15,0,0,0,20.2,24.7,1,0,0,0,0,3,0,0,
453,Maurice Baker,25,LAC,PG,1,0,1,0,100,0,0,0,50.0,50.8,0,0,0,0,0,0,0,0,
453,Maurice Baker,25,POR,PG,4,0,18,90,10,0,0,0,18.5,23.3,1,0,0,0,0,3,0,0,
454,Yuta Tabuse,24,PHO,PG,4,0,17,100,0,0,0,0,2.1,-5.4,1,0,0,0,1,7,0,0,
455,Geno Carlisle,28,POR,SG,6,0,16,0,100,0,0,0,-31.5,-26.9,0,0,0,1,3,2,1,0,
456,Donnell Harvey,24,NJN,PF,3,0,16,0,0,0,100,0,13.8,15.6,0,0,2,0,2,2,0,0,
457,Linton Johnson,24,SAS,SF,2,0,15,0,0,61,39,0,23.1,14.2,1,0,1,0,0,0,0,1,
458,Ibo Kutluay,30,SEA,SG,5,0,12,0,26,74,0,0,-93.1,-96.1,1,0,0,1,0,0,0,0,
459,Kirk Penney,24,LAC,SG,4,0,12,0,34,62,4,0,-9.7,-9.0,0,2,0,0,0,3,0,0,
460,Tony Bobbitt,25,LAL,SG,2,0,12,5,95,0,0,0,-14.4,-10.9,0,0,1,0,0,0,0,0,
461,Pavel Podkolzin,20,DAL,C,5,0,10,0,0,0,5,95,-21.4,-27.7,0,0,2,2,1,0,0,0,
462,Anthony Miller,33,ATL,PF,2,0,9,0,0,0,66,35,15.7,26.4,1,0,0,0,0,2,0,0,
463,Jackie Butler,19,NYK,C,3,0,5,0,0,0,100,0,25.6,28.5,0,0,0,0,2,0,2,0,
464,Brandin Knight,23,HOU,PG,1,0,3,0,100,0,0,0,20.0,15.2,0,0,0,0,0,2,0,1,
