Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Unnamed: 19_level_0,Misc.,Misc.,Misc.,Unnamed: 23_level_0
380,Joe Crispin,22,PHO,PG,15,0,129,100,0,0,0,0,1.5,2.4,6,3,3,0,1,52,0,4,
381,Keyon Dooling,21,LAC,PG,14,0,155,95,5,0,0,0,10.6,11.7,5,3,7,0,5,28,0,2,
382,Mateen Cleaves,24,SAC,PG,32,0,153,34,65,1,0,0,-10.0,-18.7,16,7,5,0,4,54,3,3,
383,Amal McCaskill,28,SAS,C,27,0,153,0,0,0,3,97,-12.1,-20.0,6,3,9,2,12,8,2,4,
384,Obinna Ekezie,26,LAC,PF,29,1,152,0,0,0,23,77,1.8,2.4,1,5,8,1,15,8,0,9,
385,Jaren Jackson,34,ORL,SG,9,0,144,0,84,16,0,0,-15.2,-17.6,6,0,6,1,1,21,0,1,
386,Ansu Sesay,25,SEA,SF,9,0,142,0,0,59,40,1,-8.8,-12.7,1,0,10,0,8,18,2,3,
387,Dean Oliver,23,GSW,PG,20,0,139,100,0,0,0,0,-16.3,-10.8,8,3,7,0,5,49,2,1,
388,Chris Crawford,26,ATL,PF,7,4,131,0,0,28,72,0,-12.2,-7.6,5,3,7,0,6,11,2,4,
389,Doug Overton,32,LAC,PG,18,0,130,90,10,0,0,0,0.4,1.0,6,4,4,2,3,30,2,2,
390,Rodney White,21,DET,SF,16,0,129,0,4,81,16,0,8.4,5.9,7,4,1,2,3,25,0,8,
391,Alvin Jones,23,PHI,C,23,2,126,0,0,0,9,91,-3.8,-6.0,0,2,13,6,8,6,0,1,
392,Michael Dickerson,26,MEM,SG,4,4,124,0,100,0,0,0,-4.3,4.1,3,2,6,2,3,22,0,5,
393,Mike James,26,MIA,PG,15,0,119,48,52,0,0,0,-15.7,-14.3,10,0,3,2,2,43,0,1,
394,Michael Bradley,22,TOR,PF,26,0,118,0,0,13,69,18,-20.5,-20.6,3,3,4,0,3,6,0,2,
395,Donny Marshall,29,NJN,SF,20,0,118,0,2,98,0,0,-6.1,-10.7,1,0,4,1,6,11,0,5,
396,DeSagana Diop,20,CLE,C,18,1,109,0,0,0,7,94,-4.8,-1.1,4,5,15,1,2,11,2,2,
397,Jelani McCoy,24,LAL,C,21,0,104,0,0,0,28,72,-15.6,-23.7,2,4,8,1,3,14,0,3,
398,Leon Smith,21,ATL,C,14,0,100,0,0,0,36,64,1.5,6.5,2,1,7,0,9,6,1,3,
399,Tang Hamilton,23,MIA,SF,9,2,98,0,0,97,3,0,-1.2,0.7,2,0,7,0,1,11,1,1,
400,Victor Alexander,32,DET,C,15,0,97,0,0,4,50,46,4.3,1.7,4,0,2,1,4,15,0,0,
401,Michael Stewart,26,TOR,C,11,0,93,0,0,0,45,54,-2.8,-2.3,2,0,12,1,5,6,1,1,
402,Chucky Brown,33,SAC,SF,18,0,92,0,58,42,0,0,-8.4,-16.8,3,1,3,1,1,14,0,2,
403,Jason Hart,23,SAS,PG,10,0,92,100,0,0,0,0,1.2,-6.1,5,1,5,2,2,29,0,1,
404,Mitchell Butler,31,POR,SG,11,0,90,0,16,84,0,0,-10.4,-14.3,2,0,2,1,5,12,2,1,
405,Brent Price,33,SAC,PG,20,0,89,100,0,0,0,0,-18.7,-27.3,5,3,5,0,4,20,1,0,
406,Bruno Å undov,21,IND,C,22,0,88,0,0,0,31,69,-1.6,-1.7,3,0,9,1,0,6,0,1,
407,Theo Ratliff,28,ATL,C,3,2,82,0,0,0,8,93,-13.9,-9.3,1,4,3,2,3,2,1,1,
408,Kirk Haston,22,CHH,PF,15,0,77,0,0,36,60,3,-8.2,-9.5,0,2,7,0,3,10,0,4,
409,Jeff Trepagnier,22,CLE,SG,12,0,77,11,88,1,0,0,4.9,8.8,7,3,4,0,2,26,0,2,
410,JÃ©rÃ´me MoÃ¯so,23,CHH,C,15,0,76,0,0,22,40,38,3.5,2.6,2,2,4,3,0,8,0,3,
411,Isaac Fontaine,26,MEM,SG,6,0,75,0,54,39,7,0,-36.4,-28.7,2,1,3,1,3,8,2,2,
412,Cedric Henderson,26,GSW,SF,12,0,70,0,6,78,16,0,12.7,19.0,2,3,1,2,3,8,1,2,
413,Damone Brown,22,PHI,SF,17,0,67,0,0,70,30,0,-6.1,-8.3,4,3,0,2,3,4,1,0,
414,Norm Richardson,22,2TM,SG,11,0,67,0,21,79,0,0,-18.0,-9.1,3,0,2,0,4,4,1,3,
414,Norm Richardson,22,IND,SG,3,0,4,0,100,0,0,0,-54.5,-54.7,0,0,0,0,0,2,0,2,
414,Norm Richardson,22,CHI,SG,8,0,63,0,16,84,0,0,-15.6,-6.2,3,0,2,0,4,2,1,1,
415,Dee Brown,33,ORL,PG,7,0,65,85,15,0,0,0,-2.2,-4.1,1,3,1,0,0,4,0,0,
416,Steve Goodrich,25,NJN,SF,9,0,50,0,0,31,69,0,-11.3,-15.8,1,0,5,2,1,11,0,4,
417,Elliot Perry,32,MEM,PG,2,0,48,100,0,0,0,0,-40.2,-32.3,4,2,2,0,0,14,0,0,
418,Antonio Harvey,31,SEA,PF,5,3,47,0,0,7,56,37,-13.4,-17.0,1,1,4,1,1,11,0,0,
419,Reggie Slater,31,2TM,PF,8,0,47,0,0,25,75,0,-8.7,-5.9,1,0,3,0,5,2,2,4,
419,Reggie Slater,31,NJN,PF,4,0,10,0,0,32,68,0,44.9,40.6,1,0,1,0,1,0,1,0,
419,Reggie Slater,31,ATL,PF,4,0,37,0,0,23,78,0,-23.2,-18.5,0,0,2,0,4,2,1,4,
420,Mamadou N'Diaye,26,TOR,C,5,0,46,0,0,0,0,100,-6.0,-5.5,0,1,1,0,5,0,1,1,
421,Maurice Evans,23,MIN,SG,10,0,45,0,6,86,8,0,-4.3,-8.3,1,0,4,0,2,9,2,1,
422,Charlie Bell,22,2TM,SG,7,0,44,38,62,0,0,0,-15.0,-14.3,3,2,1,0,0,4,0,0,
422,Charlie Bell,22,PHO,SG,5,0,42,35,65,0,0,0,-15.7,-15.0,3,2,1,0,0,4,0,0,
422,Charlie Bell,22,DAL,SG,2,0,2,100,0,0,0,0,,,0,0,0,0,0,0,0,0,
423,Jamison Brewer,21,IND,SG,13,0,43,57,42,1,0,0,6.3,6.4,1,2,2,0,0,20,0,1,
424,Brian Cardinal,24,DET,PF,8,0,43,0,9,55,36,0,17.0,14.4,0,0,3,0,1,5,0,0,
425,Tim James,25,PHI,SF,9,0,41,0,1,94,6,0,-19.6,-21.8,1,1,3,0,3,2,0,2,
426,Joseph Forte,20,BOS,SG,8,0,39,23,77,0,0,0,-23.4,-26.0,1,1,1,0,2,14,0,1,
427,Jeryl Sasser,22,ORL,SG,7,0,36,22,69,9,0,0,-20.9,-22.9,2,0,3,0,3,5,1,1,
428,Matt Geiger,32,PHI,C,4,0,36,0,0,0,4,96,-38.3,-40.6,1,1,1,0,1,0,0,0,
429,Eldridge Recasner,34,2TM,SG,6,0,33,82,18,0,0,0,-2.4,-1.9,0,1,2,0,1,12,1,1,
429,Eldridge Recasner,34,CHH,SG,1,0,2,0,100,0,0,0,-66.7,-67.7,0,0,0,0,0,0,0,0,
429,Eldridge Recasner,34,LAC,PG,5,0,31,88,12,0,0,0,1.8,2.4,0,1,2,0,1,12,1,1,
430,Ira Bowman,28,PHI,SG,3,0,29,14,71,16,0,0,-9.0,-11.0,0,0,1,0,0,2,0,1,
431,Greg Foster,33,MIL,PF,6,0,24,0,0,0,55,45,-21.2,-21.1,0,0,2,0,0,2,0,1,
432,Daniel Santiago,25,PHO,C,3,0,24,0,0,0,0,100,-18.3,-17.6,1,1,2,0,0,5,0,1,
433,Darrick Martin,30,DAL,PG,3,0,22,100,0,0,0,0,-52.3,-57.2,0,0,1,1,1,8,0,3,
434,Ernest Brown,22,MIA,C,3,0,21,0,0,0,0,100,-62.8,-61.3,0,2,1,1,2,0,0,0,
435,Mike Penberthy,27,LAL,PG,3,0,12,100,0,0,0,0,-4.0,-11.5,0,0,0,0,1,4,0,1,
436,Larry Robinson,34,NYK,SG,2,0,10,0,13,87,0,0,17.5,21.8,0,0,1,0,0,0,0,0,
437,Vinny Del Negro,35,PHO,PG,2,0,6,97,3,0,0,0,3.3,4.1,0,0,0,0,0,6,0,0,
438,Randy Brown,33,BOS,PG,1,0,6,100,0,0,0,0,-40.0,-42.3,0,0,1,0,0,4,0,0,
439,Ratko Varda,22,DET,C,1,0,6,0,0,0,0,100,-19.7,-22.4,1,0,1,0,1,0,1,0,
440,Dickey Simpkins,29,ATL,PF,1,0,3,0,0,0,100,0,-16.7,-11.8,0,0,0,0,0,3,0,0,
