Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 24_level_0
25,Bryon Russell,29,UTA,SF,82,70,2900,0,3,95,3,0,9.0,16.0,44,14,99,23,113,50,325,22,53,
26,Sam Cassell,30,MIL,PG,81,81,2899,96,4,0,0,0,3.0,9.9,126,65,64,33,150,37,1591,23,44,
27,Stephon Marbury,22,NJN,PG,74,74,2881,93,8,0,0,0,1.3,4.3,137,56,53,46,200,14,1439,47,82,NBA3
28,Chris Webber,26,SAC,PF,75,75,2880,0,0,0,88,12,1.2,-1.5,103,45,125,41,186,8,772,54,56,"MVP-9,AS,NBA3"
29,Tim Duncan,23,SAS,PF,74,74,2875,0,0,0,65,35,9.9,8.8,91,69,100,41,247,19,503,45,98,"MVP-5,AS,NBA1,DEF1"
30,Eric Snow,26,PHI,PG,82,80,2866,100,0,0,0,0,1.3,0.6,113,26,92,15,58,47,1322,12,42,
31,Allen Iverson,24,PHI,SG,70,70,2853,25,75,0,0,0,1.0,-0.3,100,43,49,23,241,33,689,58,136,"MVP-7,AS,NBA2"
32,Vin Baker,28,SEA,C,79,75,2849,0,0,0,1,99,1.5,-1.0,51,54,102,56,175,21,347,44,106,
33,Rasheed Wallace,25,POR,PF,81,77,2845,0,0,0,84,15,10.0,7.5,62,38,108,24,135,16,316,30,46,AS
34,Clifford Robinson,33,PHO,SF,80,67,2839,0,1,68,32,0,4.6,-4.2,87,30,91,23,162,38,487,33,57,"DPOY-8,DEF2"
35,Jamal Mashburn,27,MIA,SF,76,76,2828,0,1,90,9,0,7.6,7.8,78,35,87,28,84,6,654,19,61,
36,Eddie Jones,28,CHH,SG,72,72,2807,1,95,4,0,0,6.4,11.7,85,29,57,17,140,54,635,28,50,"DPOY-3,AS,NBA3,DEF2"
37,Keith Van Horn,24,NJN,PF,80,80,2782,0,0,3,94,4,-3.7,-13.0,70,71,105,42,157,27,357,35,107,
38,Steve Francis,22,HOU,PG,77,77,2776,85,14,1,0,0,-3.3,-7.2,121,69,62,38,131,19,1129,25,69,ROY-1
39,Grant Hill,27,DET,SF,74,74,2776,0,0,92,8,0,2.2,7.7,112,49,79,31,244,40,885,70,73,"MVP-8,AS,NBA2"
40,Alan Henderson,27,ATL,PF,82,82,2775,0,0,0,97,3,-6.0,-3.9,36,43,116,27,146,15,159,30,90,
41,Jim Jackson,29,ATL,SF,79,76,2767,0,43,56,1,0,-4.7,0.7,100,27,75,20,63,9,490,12,47,
42,Lamar Odom,20,LAC,SF,76,70,2767,0,1,76,23,0,-7.8,13.2,89,41,134,66,163,16,690,38,75,ROY-3
43,David Wesley,29,CHH,PG,82,82,2760,100,0,0,0,0,2.0,-3.1,104,22,80,15,72,22,989,12,47,
44,Jason Williams,24,SAC,PG,81,81,2760,94,6,0,0,0,0.3,-4.6,205,41,51,10,31,14,1266,7,18,
45,Scottie Pippen,34,POR,SF,82,82,2749,0,5,92,4,0,8.0,0.5,107,42,82,24,88,26,880,20,36,"DPOY-8,DEF2"
46,Alonzo Mourning,29,MIA,C,79,78,2748,0,0,0,0,100,7.1,5.8,41,54,95,69,219,24,301,41,68,"MVP-3,DPOY-1,AS,NBA2,DEF1"
47,Brent Barry,28,SEA,SG,80,74,2726,0,80,20,1,0,1.5,-0.7,89,17,97,21,57,37,627,16,19,
48,Shandon Anderson,26,HOU,SF,82,82,2700,0,51,46,3,0,-2.0,-2.7,88,46,84,23,120,18,546,32,65,
49,Antonio McDyess,25,DEN,PF,81,81,2698,0,0,17,82,1,-4.4,-5.4,80,43,129,55,187,22,381,40,84,
50,Steve Smith,30,POR,SG,82,81,2689,1,98,1,0,0,10.0,6.6,39,24,61,38,92,10,467,19,43,
51,Horace Grant,34,SEA,PF,76,76,2688,0,0,1,90,9,2.5,2.2,36,10,108,7,38,28,441,11,17,
52,Othella Harrington,26,VAN,PF,82,82,2677,0,0,0,65,35,-7.0,-5.8,70,46,102,51,112,25,214,19,76,
53,Jason Kidd,26,PHO,PG,67,67,2616,100,0,0,0,0,5.5,-0.9,162,40,53,6,74,17,1500,13,28,"MVP-11,DPOY-8,AS,NBA1,DEF2"
54,Kenny Anderson,29,BOS,PG,82,82,2593,97,3,0,0,0,2.0,7.4,55,45,68,16,84,10,914,19,60,
55,Darrell Armstrong,31,ORL,PG,82,82,2590,88,12,0,0,0,-0.3,-2.4,162,38,34,14,49,34,1034,11,61,MVP-13
56,Terrell Brandon,29,MIN,PG,71,71,2587,100,0,0,0,0,6.8,10.3,119,31,68,6,60,27,1297,10,31,
57,Paul Pierce,22,BOS,SF,73,72,2583,0,29,70,0,0,4.2,13.8,69,44,113,38,176,30,496,33,63,
58,Avery Johnson,34,SAS,PG,82,82,2571,100,0,0,0,0,6.8,-1.9,94,22,47,10,61,8,1060,19,60,
59,David Robinson,34,SAS,C,80,80,2557,0,0,0,0,100,8.8,3.5,53,35,96,46,225,36,308,58,66,"AS,NBA3"
60,Elden Campbell,31,CHH,C,78,77,2538,0,0,0,10,90,2.5,-1.4,35,29,131,32,157,11,287,20,54,
61,Glen Rice,32,LAL,SF,80,80,2530,0,0,99,1,0,7.3,-2.4,49,23,72,23,108,21,370,16,55,
62,Kobe Bryant,21,LAL,SG,66,62,2524,0,97,3,0,0,9.9,4.9,69,51,94,14,156,13,699,49,52,"MVP-12,DPOY-5,AS,NBA2,DEF1"
63,Cuttino Mobley,24,HOU,SG,81,8,2496,1,80,19,0,0,-0.9,0.7,92,30,62,21,108,15,463,23,46,6MOY-2
64,Michael Olowokandi,24,LAC,C,80,77,2493,0,0,0,7,94,-13.4,-4.4,30,34,135,40,73,4,95,13,53,
65,Shawn Kemp,30,CLE,C,82,82,2492,0,0,0,0,100,-3.2,7.7,71,46,158,85,244,16,288,45,137,
66,Antonio Davis,31,TOR,C,79,78,2479,0,0,0,6,93,0.7,0.9,28,37,126,26,158,35,245,30,89,
67,Tracy McGrady,20,TOR,SF,79,34,2462,0,2,82,16,0,0.4,0.1,69,31,81,24,165,7,564,34,77,6MOY-3
68,Mookie Blaylock,32,GSW,PG,73,72,2459,100,0,0,0,0,-10.4,-3.4,110,18,59,1,26,12,1028,8,22,
69,Christian Laettner,30,DET,C,82,82,2443,0,0,0,5,95,-2.4,-6.1,73,39,129,34,123,17,413,21,61,
70,Raef LaFrentz,23,DEN,C,81,80,2435,0,0,0,0,100,-3.1,-1.2,26,23,156,15,102,38,219,26,76,
71,John Stockton,37,UTA,PG,82,82,2432,100,0,0,0,0,10.2,14.6,127,20,59,19,46,38,1488,9,41,AS
72,Charles Oakley,36,TOR,PF,80,80,2431,0,0,3,94,4,1.1,2.0,120,14,146,8,18,36,565,4,20,
73,George Lynch,29,PHI,SF,75,75,2416,0,0,75,25,0,2.6,3.7,58,22,105,18,70,33,280,12,60,
74,Mitch Richmond,34,WAS,SG,74,69,2397,0,95,5,0,0,-2.6,2.0,65,38,59,25,105,39,390,25,57,
75,Malik Sealy,29,MIN,SF,82,61,2392,0,46,52,2,0,8.1,12.3,52,20,81,18,80,14,410,12,55,
76,Ron Mercer,23,2TM,SG,68,68,2377,0,95,5,0,0,-0.2,1.4,48,40,58,20,109,23,357,21,69,
76,Ron Mercer,23,DEN,SG,37,37,1408,0,96,4,0,0,-4.2,-2.4,26,22,28,12,60,15,234,12,46,
76,Ron Mercer,23,ORL,SG,31,31,969,0,93,7,0,0,5.8,6.9,22,18,30,8,49,8,123,9,23,
77,Vlade Divac,31,SAC,C,82,81,2374,0,0,0,0,100,2.3,1.9,88,51,127,25,132,59,547,41,69,
78,Damon Stoudamire,26,POR,PG,78,78,2372,100,0,0,0,0,7.8,-0.3,78,30,54,13,39,15,877,9,44,
79,Lamond Murray,26,CLE,SF,74,72,2365,0,1,90,10,0,-6.3,-0.7,56,36,70,44,110,17,272,19,53,
80,Kendall Gill,31,NJN,SF,76,75,2355,0,24,76,0,0,-0.3,-1.0,38,16,78,16,102,14,463,15,79,DPOY-8
81,Derrick Coleman,32,CHH,PF,74,64,2347,0,0,1,83,16,1.1,-4.5,69,46,104,22,146,10,384,35,73,
82,Bo Outlaw,28,ORL,PF,82,55,2326,0,0,64,33,3,6.0,13.1,62,23,72,22,56,30,526,17,21,DPOY-8
83,Larry Hughes,21,2TM,SG,82,37,2324,8,71,21,0,0,-8.2,-5.1,87,45,83,16,149,12,430,28,90,
83,Larry Hughes,21,PHI,SG,50,5,1018,16,66,18,0,0,-2.9,-5.4,41,21,34,6,58,6,156,12,33,
83,Larry Hughes,21,GSW,SG,32,32,1306,1,75,24,0,0,-12.3,-4.8,46,24,49,10,91,6,274,16,57,
84,Tyrone Nesby,24,LAC,SG,73,39,2317,7,62,30,1,0,-12.9,-2.8,39,12,87,29,83,5,266,14,33,
85,Dan Majerle,34,MIA,SG,69,69,2308,1,80,20,0,0,6.5,2.7,43,4,60,7,22,24,444,6,17,
86,P.J. Brown,30,MIA,PF,80,80,2302,0,0,0,78,22,9.7,10.3,37,21,102,28,77,32,323,21,40,
87,Rodney Rogers,28,PHO,PF,82,7,2286,0,0,13,73,15,10.3,10.6,66,36,119,36,106,28,369,21,68,6MOY-1
88,Larry Johnson,30,NYK,PF,70,68,2281,0,0,37,63,1,2.6,1.2,38,23,89,14,61,9,388,17,38,
89,Doug Christie,29,TOR,SG,73,73,2264,34,56,9,0,0,0.6,0.5,64,31,44,24,59,10,681,7,57,
90,Anfernee Hardaway,28,PHO,SG,60,60,2253,1,89,10,0,0,8.5,6.2,92,28,68,18,111,18,705,21,50,
91,Jamie Feick,25,NJN,C,81,17,2241,0,0,0,10,90,0.1,-0.1,26,15,108,9,55,17,153,11,25,
92,Metta World Peace,20,CHI,SF,72,63,2238,0,25,72,2,0,-8.7,6.8,53,36,42,31,105,12,433,26,62,
93,Maurice Taylor,23,LAC,PF,62,60,2227,0,0,0,77,22,-13.4,-3.7,51,32,127,24,79,40,234,21,55,
94,Mario Elie,36,SAS,SF,79,79,2217,0,51,49,0,0,7.4,-0.3,75,17,57,11,44,9,405,3,35,
95,Bob Sura,26,CLE,SG,73,45,2216,1,96,3,0,0,-7.0,-2.2,67,38,67,17,79,33,583,13,48,
96,Derek Anderson,25,LAC,SG,64,58,2201,31,66,3,0,0,-12.6,-2.0,80,34,56,14,123,29,476,21,36,
97,Mark Jackson,34,IND,PG,81,81,2190,99,2,0,0,0,4.1,-5.1,124,28,43,11,30,9,1423,9,31,
98,Rod Strickland,33,WAS,PG,69,67,2188,97,3,0,0,0,-5.9,-5.6,106,40,56,20,114,6,1086,26,41,
99,Wally Szczerbiak,22,MIN,SF,73,53,2171,0,0,93,7,0,4.8,3.5,33,10,83,20,67,13,432,23,45,
100,Jason Caffey,26,GSW,PF,71,56,2159,0,0,3,58,38,-10.3,-2.6,36,37,96,40,128,21,266,23,78,
101,Tyrone Hill,31,PHI,PF,68,65,2155,0,0,0,78,22,1.9,1.7,29,25,76,34,118,13,116,21,82,
102,Jeff Hornacek,36,UTA,SG,77,77,2133,0,99,1,0,0,6.6,4.3,62,27,44,13,41,36,414,9,32,
103,Ervin Johnson,32,MIL,C,80,74,2129,0,0,0,0,100,4.1,8.0,25,16,150,15,68,13,98,21,33,
104,Dale Davis,30,IND,C,74,72,2127,0,0,0,64,36,6.1,-0.5,29,21,85,19,86,8,153,19,38,AS
105,George McCloud,32,DEN,SF,78,11,2118,1,43,56,0,0,-2.8,-0.3,82,23,83,12,58,4,514,16,34,
106,Jerome Williams,26,DET,PF,82,1,2102,0,0,1,92,7,2.4,5.2,26,28,57,23,97,46,152,21,44,6MOY-5
107,Ruben Patterson,24,SEA,SF,81,74,2097,0,4,93,3,0,2.7,2.0,49,42,66,24,151,15,281,34,96,
108,Howard Eisley,27,UTA,PG,82,5,2096,66,34,0,0,0,0.6,-8.6,80,20,71,15,23,15,758,4,31,
109,Nick Anderson,32,SAC,SG,72,72,2094,0,92,8,0,0,-0.2,-4.1,56,17,51,7,29,21,263,7,21,
110,Andre Miller,23,CLE,PG,82,36,2093,91,9,0,0,0,-3.6,5.0,80,34,66,20,115,28,1024,25,87,ROY-4
111,Tim Thomas,22,MIL,SF,80,1,2093,0,0,34,61,5,-3.7,-8.7,39,36,96,27,107,14,241,31,47,
112,Isaiah Rider,28,ATL,SG,60,47,2084,0,96,4,0,0,-0.3,9.6,76,37,39,20,85,18,471,16,46,
113,Anthony Peeler,30,MIN,SG,82,22,2073,1,98,1,0,0,-1.2,-9.3,55,14,66,7,41,10,398,5,33,
114,Donyell Marshall,26,GSW,PF,64,51,2071,0,0,30,65,5,-10.6,-3.1,57,33,102,15,82,4,361,14,58,
115,Cedric Ceballos,30,DAL,SF,69,25,2064,1,50,40,9,0,-4.6,-3.1,55,20,70,9,118,13,202,28,87,6MOY-3
116,Wesley Person,28,CLE,SG,79,38,2056,0,70,30,0,0,-5.0,2.2,29,10,40,12,24,8,291,6,23,
117,James Posey,23,DEN,SF,81,77,2052,0,14,84,2,0,-2.7,-0.1,43,12,70,13,56,30,325,11,41,
118,Ron Harper,36,LAL,PG,80,78,2042,69,31,0,0,0,7.2,-1.8,70,31,61,11,55,6,573,9,43,
119,Patrick Ewing,37,NYK,C,62,62,2035,0,0,0,0,100,2.9,1.8,32,40,82,35,129,12,131,28,48,
120,Erick Strickland,26,DAL,SG,68,67,2025,22,66,12,0,0,-1.4,3.6,65,8,60,10,78,65,474,17,48,
121,Charlie Ward,29,NYK,PG,72,69,1986,100,0,0,0,0,4.3,4.6,70,14,73,7,14,43,643,2,12,
122,Joe Smith,24,MIN,C,78,9,1975,0,0,0,21,80,3.1,-0.3,36,33,152,25,96,64,188,17,43,
123,Kurt Thomas,27,NYK,PF,80,21,1971,0,0,2,83,15,3.2,2.3,30,17,119,29,58,46,177,11,39,
124,Ben Wallace,25,ORL,PF,81,81,1959,0,0,0,88,12,1.2,1.4,33,12,93,5,50,19,144,12,29,
125,Aaron McKie,27,PHI,SG,82,14,1952,0,54,46,0,0,0.2,-2.0,69,12,75,16,50,8,494,12,41,
126,A.C. Green,36,LAL,PF,82,82,1929,0,0,0,94,6,7.7,-0.8,19,18,53,7,33,18,177,6,25,
127,Adrian Griffin,25,BOS,SG,72,47,1927,0,99,1,0,0,-1.1,-1.0,37,29,95,10,62,14,397,9,39,
128,Bimbo Coles,31,ATL,PG,80,54,1924,100,0,0,0,0,-4.7,0.3,45,23,64,11,30,21,623,6,31,
129,Shawn Bradley,27,DAL,C,77,54,1901,0,0,0,0,100,0.7,7.2,48,3,148,18,70,40,128,10,32,
130,Kerry Kittles,25,NJN,SG,62,61,1896,5,95,0,0,0,2.1,3.8,32,12,42,4,51,9,313,12,23,
131,Jason Terry,22,ATL,PG,81,27,1888,95,5,0,0,0,-6.4,-2.9,88,37,56,9,48,7,739,3,30,
132,Austin Croshere,24,IND,PF,81,14,1885,0,0,2,45,53,9.7,6.5,35,24,93,33,93,17,222,16,47,
133,Anthony Carter,24,MIA,PG,79,30,1859,95,6,0,0,0,2.7,-5.1,109,27,55,19,44,12,838,14,30,
134,Walt Williams,29,HOU,SF,76,66,1859,0,1,88,11,0,2.2,6.2,60,16,88,21,48,14,339,15,30,
135,Rik Smits,33,IND,C,79,79,1852,0,0,0,0,100,1.8,-8.7,39,27,132,28,75,20,202,21,43,
136,Keon Clark,24,DEN,C,81,20,1850,0,0,0,43,57,-1.0,3.3,43,25,139,14,73,17,152,15,32,
137,Terry Mills,32,DET,PF,82,78,1842,0,0,0,73,27,-1.7,-3.1,24,5,146,8,11,15,196,4,11,
138,Andrew DeClercq,26,CLE,C,82,31,1831,0,0,0,47,53,-9.8,-7.0,29,30,143,33,69,37,113,14,54,
139,Tracy Murray,28,WAS,SF,80,8,1831,0,5,94,2,0,-3.0,0.8,41,18,73,15,51,12,156,6,34,
140,Olden Polynice,35,UTA,C,82,79,1819,0,0,0,0,100,4.5,-0.5,16,17,89,16,42,18,81,10,27,
141,Hubert Davis,29,DAL,PG,79,15,1817,52,47,2,0,0,-7.1,-7.4,33,11,40,13,25,14,326,6,10,
142,Chris Gatling,32,2TM,PF,85,0,1811,0,0,6,52,42,-1.8,-1.3,58,40,79,42,148,40,162,46,61,
142,Chris Gatling,32,ORL,PF,45,0,1041,0,0,0,49,51,-0.7,-1.6,37,24,42,24,95,19,89,30,40,
142,Chris Gatling,32,DEN,PF,40,0,770,0,0,15,55,30,-3.4,-0.9,21,16,37,18,53,21,73,16,21,
143,Derek Fisher,25,LAL,PG,78,22,1803,100,0,0,0,0,11.4,5.9,51,11,40,6,46,67,460,10,13,
144,Vitaly Potapenko,24,BOS,C,79,72,1797,0,0,0,0,100,-0.2,0.6,41,29,94,38,68,17,178,13,47,
145,Kenny Thomas,22,HOU,PF,72,29,1797,0,0,10,86,4,1.3,4.5,43,19,62,18,82,19,262,18,62,
146,Theo Ratliff,26,PHI,PF,57,56,1795,0,0,0,24,76,3.3,3.8,21,27,62,31,101,16,78,18,49,
147,Vonteego Cummings,23,GSW,PG,75,11,1793,64,36,0,0,0,-8.0,2.0,69,25,79,13,63,13,545,11,44,
148,Toni KukoÄ,31,2TM,SF,56,31,1784,0,0,68,31,1,-1.2,5.0,90,33,41,11,100,18,567,20,29,
148,Toni KukoÄ,31,CHI,SF,24,23,868,0,1,81,18,0,-9.0,3.4,42,22,20,3,59,10,278,14,20,
148,Toni KukoÄ,31,PHI,SF,32,8,916,0,0,55,44,1,6.2,6.5,48,11,21,8,41,8,289,6,9,
149,Bryant Reeves,26,VAN,C,69,67,1773,0,0,0,0,100,-5.2,-0.2,32,34,115,31,75,22,185,17,56,
150,Tom Gugliotta,30,PHO,PF,54,54,1767,0,0,0,63,37,6.8,1.8,52,25,75,16,61,31,272,15,42,
151,Johnny Newman,36,NJN,SF,82,9,1763,0,1,97,2,0,1.5,2.3,29,25,71,21,95,20,145,19,54,
152,Brevin Knight,24,CLE,PG,65,46,1754,99,1,0,0,0,-6.0,-0.1,101,23,61,10,49,30,978,12,26,
153,Peja StojakoviÄ,22,SAC,SF,74,11,1749,0,0,89,11,0,2.7,1.9,33,21,24,10,54,6,229,16,36,6MOY-6
154,Muggsy Bogues,35,TOR,PG,80,5,1731,100,0,0,0,0,1.5,1.9,41,6,27,3,2,6,662,0,22,
155,Rasho NesteroviÄ,23,MIN,C,82,55,1723,0,0,0,0,100,5.1,3.3,14,18,134,15,44,11,195,9,28,
156,Mark Bryant,34,CLE,PF,75,50,1712,0,0,3,96,1,-4.1,3.3,24,18,71,31,33,22,137,6,17,
157,Eric Piatkowski,29,LAC,SF,75,23,1712,0,35,55,10,0,-13.5,-3.2,38,5,60,7,35,7,181,6,21,
158,Corliss Williamson,26,SAC,SF,76,76,1707,0,12,86,2,0,-1.4,-5.4,33,26,76,26,90,17,181,28,53,
159,Travis Best,27,IND,PG,82,0,1691,100,0,0,0,0,9.7,5.8,61,18,67,16,71,19,639,12,24,
160,Jaren Jackson,32,SAS,SG,81,12,1691,15,74,11,0,0,4.2,-5.8,44,11,56,3,12,10,247,1,10,
161,Arvydas Sabonis,35,POR,C,66,61,1688,0,0,0,0,100,9.7,3.2,53,16,94,20,76,13,260,15,24,
162,Robert Horry,29,LAL,PF,76,0,1685,0,0,1,97,3,10.7,4.6,37,18,77,9,42,35,249,13,12,
163,John Amaechi,29,ORL,C,80,53,1684,0,0,0,0,100,0.4,-0.1,57,40,78,24,120,23,204,23,78,
164,Kevin Willis,37,TOR,PF,79,1,1679,0,0,1,52,47,-1.3,-2.8,24,12,65,36,59,5,111,7,40,
165,Chris Childs,32,NYK,PG,71,2,1675,91,9,0,0,0,0.0,-3.5,68,17,100,8,11,31,609,2,17,
166,Tim Hardaway,33,MIA,PG,52,52,1672,100,0,0,0,0,8.0,4.6,85,15,32,9,33,10,834,3,13,
167,Detlef Schrempf,37,POR,SF,77,6,1662,0,0,44,55,2,7.4,-0.7,57,18,89,15,68,12,432,12,22,
168,Adonal Foyle,24,GSW,C,76,59,1654,0,0,0,2,98,-9.7,-0.9,23,15,116,14,45,18,89,13,28,
169,Dickey Simpkins,27,CHI,PF,69,48,1651,0,0,0,88,12,-13.1,-2.5,32,46,104,17,49,37,216,10,39,
170,Chris Whitney,28,WAS,PG,82,15,1627,100,0,0,0,0,-2.2,1.9,65,22,60,8,29,41,680,1,17,
171,Chucky Atkins,25,ORL,PG,82,0,1626,100,0,0,0,0,-0.4,-1.4,74,25,41,13,30,14,653,7,36,
172,Randy Brown,31,CHI,PG,59,55,1625,98,2,0,0,0,-18.6,-11.7,70,15,44,8,27,19,423,5,31,
173,Hersey Hawkins,33,CHI,SG,61,49,1622,4,95,1,0,0,-15.1,-5.8,62,25,61,4,52,11,290,10,25,
174,Sam Perkins,38,IND,PF,81,0,1620,0,0,3,88,9,10.0,6.2,32,12,58,12,38,10,161,7,10,
175,Clarence Weatherspoon,29,MIA,PF,78,2,1615,0,0,6,90,4,4.3,-1.8,32,22,65,19,77,13,208,11,52,
176,Terry Porter,36,SAS,PG,68,8,1613,49,50,1,0,0,13.0,9.3,64,20,28,8,39,11,463,4,23,
177,Michael Curry,31,DET,SG,82,3,1611,4,94,2,0,0,-2.4,-3.9,40,12,79,13,55,29,195,12,18,
178,Greg Ostertag,26,UTA,C,81,3,1606,0,0,0,0,100,5.4,1.2,25,20,126,8,87,15,44,17,43,
179,Troy Hudson,23,LAC,PG,62,38,1592,100,0,0,0,0,-11.4,0.6,65,20,21,6,28,24,532,4,19,
180,Kelvin Cato,25,HOU,C,65,32,1581,0,0,0,7,93,0.9,3.4,12,26,100,15,90,18,60,22,33,
181,Tariq Abdul-Wahad,25,2TM,SG,61,56,1578,1,96,3,0,0,-2.2,-2.8,44,22,51,21,77,9,216,13,32,
181,Tariq Abdul-Wahad,25,ORL,SG,46,46,1205,0,97,3,0,0,-2.0,-3.6,36,18,39,17,59,6,158,11,24,
181,Tariq Abdul-Wahad,25,DEN,SG,15,10,373,4,93,3,0,0,-2.9,-0.3,8,4,12,4,18,3,58,2,8,
182,Rashard Lewis,20,SEA,SF,82,8,1575,0,1,67,32,0,3.1,2.3,20,26,67,14,58,5,161,16,29,
183,Antawn Jamison,23,GSW,SF,43,41,1556,0,1,81,18,0,-8.5,1.1,44,28,50,20,87,9,193,27,57,
184,Greg Anthony,32,POR,PG,82,3,1548,97,3,0,0,0,9.6,2.8,52,11,44,9,31,17,434,7,10,
185,Marcus Camby,25,NYK,C,59,11,1548,0,0,0,39,61,5.3,5.3,27,11,95,17,92,20,110,17,26,6MOY-6
186,Aaron Williams,28,WAS,PF,81,0,1545,0,0,31,56,13,1.6,8.1,27,23,120,20,88,16,130,21,47,
187,Jahidi White,23,WAS,C,80,59,1537,0,0,0,0,100,-2.8,1.0,17,24,113,20,90,14,34,30,68,
188,Steve Nash,25,DAL,PG,56,27,1532,93,7,0,0,0,2.2,8.6,71,8,35,10,12,22,615,3,12,
189,Baron Davis,20,CHH,PG,82,0,1523,74,27,0,0,0,2.0,-1.6,88,13,80,14,50,7,653,9,24,
190,Lucious Harris,29,NJN,SG,77,11,1510,7,90,3,0,0,0.7,0.8,24,4,34,4,32,17,221,3,17,
191,Tony Battie,23,BOS,C,82,4,1505,0,0,0,10,90,0.6,1.9,31,14,122,6,58,11,139,13,21,
192,Monty Williams,28,ORL,SF,75,23,1501,0,10,86,4,0,-3.7,-6.9,38,22,69,19,68,7,226,16,50,
