Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Unnamed: 19_level_0,Misc.,Misc.,Misc.,Unnamed: 23_level_0
189,Charlie Ward,32,NYK,PG,66,6,1465,99,1,0,0,0,1.8,5.5,66,18,64,3,10,684,2,8,
190,Manu GinÃ³bili,25,SAS,SG,69,5,1431,0,96,4,0,0,6.3,0.3,50,24,48,12,69,307,15,32,ROY-4
191,Mark Blount,27,2TM,C,81,31,1403,0,0,0,0,100,-11.3,-6.4,27,29,77,20,71,124,19,36,
191,Mark Blount,27,DEN,C,54,24,885,0,0,0,0,100,-14.1,-6.0,20,18,45,13,49,78,13,26,
191,Mark Blount,27,BOS,C,27,7,518,0,0,0,0,100,-6.4,-7.0,7,11,32,7,22,46,6,10,
192,Chucky Atkins,28,DET,PG,65,7,1398,100,0,0,0,0,4.9,1.1,47,15,28,8,16,395,3,16,
193,Bryon Russell,32,WAS,SF,70,23,1388,0,0,76,22,1,-3.6,-3.9,39,11,58,3,29,157,6,4,
194,Dajuan Wagner,19,CLE,SG,47,24,1385,41,58,1,0,0,-10.2,0.4,33,32,51,10,58,280,6,61,
195,Brian Skinner,26,PHI,PF,77,9,1381,0,0,0,39,61,-0.2,-4.0,12,19,70,14,68,39,16,36,
196,Vincent Yarbrough,21,DEN,SG,59,39,1381,5,92,3,0,0,-6.8,4.0,44,22,83,8,28,270,3,18,
197,Marko JariÄ,24,LAC,SF,66,12,1379,0,32,66,2,0,0.7,8.0,64,15,40,13,34,431,3,23,
198,Maurice Taylor,26,HOU,PF,67,9,1377,0,0,0,89,11,0.0,-2.4,37,19,71,26,68,142,17,40,
199,Moochie Norris,29,HOU,PG,82,3,1375,100,0,0,0,0,-0.8,-3.6,54,18,37,6,39,446,4,22,
200,Adrian Griffin,28,DAL,SG,74,48,1373,0,72,27,1,0,7.9,-0.6,24,10,55,3,14,239,3,16,
201,Michael Olowokandi,27,LAC,C,36,36,1369,0,0,0,0,100,-6.0,-2.2,20,22,43,23,37,118,5,26,
202,Quentin Richardson,22,LAC,SG,59,13,1368,15,51,33,1,0,-5.9,-2.0,24,26,47,6,54,117,9,38,
203,Jelani McCoy,25,TOR,C,67,25,1367,0,0,0,2,98,-12.9,-9.5,22,30,85,19,57,96,14,58,
204,Earl Watson,23,MEM,PG,79,2,1366,47,53,0,0,0,-1.0,3.7,49,23,47,9,29,496,8,33,
205,Mehmet Okur,23,DET,PF,72,9,1366,0,0,0,45,55,5.1,1.4,13,19,103,17,60,173,13,30,
206,Reggie Evans,22,SEA,PF,67,60,1365,0,0,13,84,4,0.5,0.5,7,12,57,18,69,80,15,30,
207,Courtney Alexander,25,NOH,PG,66,7,1360,38,58,4,0,0,-0.2,-3.9,29,22,44,10,61,176,11,35,
208,Eric Piatkowski,32,LAC,SG,62,26,1360,6,50,42,2,0,0.4,7.5,35,14,49,4,44,154,9,20,
209,Eddie Robinson,26,CHI,SF,64,18,1355,0,0,99,1,0,-3.9,2.3,35,12,65,2,32,144,8,6,
210,Tyrone Hill,34,2TM,PF,56,43,1351,0,0,10,73,18,-7.0,-1.4,30,13,72,11,41,90,10,33,
210,Tyrone Hill,34,CLE,PF,32,25,855,0,0,0,93,7,-9.5,1.2,24,9,45,7,21,70,5,24,
210,Tyrone Hill,34,PHI,PF,24,18,496,0,0,26,38,35,-2.7,-5.9,6,4,27,4,20,20,5,9,
211,Sean Rooks,33,LAC,C,70,38,1344,0,0,0,16,84,-11.7,-10.7,46,13,106,1,24,151,4,7,
212,Andrew DeClercq,29,ORL,C,77,21,1327,0,0,0,35,65,4.7,7.0,30,20,138,23,44,117,12,37,
213,Scott Padgett,26,UTA,PF,82,2,1321,0,0,9,91,1,2.5,-0.9,43,11,68,7,46,189,7,32,
214,Earl Boykins,26,GSW,PG,68,0,1321,100,0,0,0,0,2.9,6.0,29,27,23,3,53,495,9,30,6MOY-7
215,Nikoloz Tskitishvili,19,DEN,SF,81,16,1320,0,0,73,27,1,-9.7,-0.4,30,27,71,7,28,192,2,26,
216,Damon Stoudamire,29,POR,PG,59,27,1315,100,0,0,0,0,4.2,1.9,47,28,23,2,21,458,2,21,
217,Michael Bradley,23,TOR,PF,67,11,1314,0,0,1,81,19,-8.9,-3.4,29,23,68,16,27,149,7,19,
218,Jeff McInnis,28,POR,PG,75,1,1311,85,15,0,0,0,-5.9,-13.3,43,17,35,10,27,367,11,27,
219,Jim Jackson,32,SAC,SF,63,0,1309,1,51,48,0,0,2.3,-6.4,46,14,59,10,29,272,13,26,
220,Mike Dunleavy,22,GSW,SF,82,3,1305,0,1,40,59,1,2.0,4.6,40,28,62,8,35,230,7,35,
221,Rodney Rogers,31,NJN,PF,68,0,1303,0,0,47,53,0,4.0,-2.9,48,22,90,18,38,235,8,33,
222,Zach Randolph,21,POR,PF,77,11,1301,0,0,0,64,35,-4.1,-10.5,14,21,49,12,73,87,16,68,
223,Erick Strickland,29,IND,SG,71,10,1275,84,16,0,0,0,2.4,-1.7,63,22,36,7,35,456,7,13,
224,Mike Batiste,25,MEM,PF,75,2,1248,0,0,28,71,1,-5.9,-3.5,24,19,43,6,39,112,11,32,
225,Kelvin Cato,28,HOU,C,73,5,1247,0,0,0,2,98,0.1,-2.1,21,14,95,15,53,43,7,19,
226,Samaki Walker,26,LAL,C,67,39,1243,0,0,0,35,65,-2.8,-7.5,14,15,68,10,46,137,5,24,
227,Gary Trent,28,MIN,SF,80,22,1222,0,0,65,35,0,-3.2,-7.9,18,20,67,12,48,167,13,32,
228,Arvydas Sabonis,38,POR,C,78,1,1209,0,0,0,0,100,8.2,7.6,51,8,85,10,72,303,17,21,
229,Hedo TÃ¼rkoÄlu,23,SAC,SF,67,11,1175,0,0,63,36,0,-1.8,-11.9,29,9,61,8,48,196,4,18,
230,Raja Bell,26,DAL,SG,75,32,1173,1,86,12,1,0,4.0,-6.1,24,5,47,7,8,134,2,10,
231,Ervin Johnson,35,MIL,C,69,17,1170,0,0,0,0,100,0.5,0.0,11,10,96,6,19,55,4,9,
232,Walt Williams,32,DAL,SF,66,1,1161,0,1,57,41,1,3.9,-6.3,22,5,76,5,21,136,3,22,
233,Casey Jacobsen,21,PHO,SF,72,0,1147,0,57,42,1,0,4.6,4.8,22,12,26,16,45,162,10,24,
234,Kenny Anderson,32,2TM,PG,61,2,1135,100,0,0,0,0,-1.7,-3.3,37,23,39,9,27,428,7,28,
234,Kenny Anderson,32,SEA,PG,38,1,689,100,0,0,0,0,-4.5,-5.7,17,11,21,4,18,261,5,20,
234,Kenny Anderson,32,NOH,PG,23,1,446,100,0,0,0,0,2.6,0.3,20,12,18,5,9,167,2,8,
235,Bob Sura,29,GSW,SG,55,0,1130,0,89,10,0,0,1.1,3.0,39,31,41,9,52,394,7,21,
236,Joe Smith,27,MIN,SF,54,21,1117,0,0,56,43,2,3.8,2.1,17,17,95,7,51,84,8,37,
237,Smush Parker,21,CLE,PG,66,18,1103,76,23,0,0,0,-9.3,1.6,79,30,38,6,43,345,12,34,
238,Eduardo NÃ¡jera,26,DAL,SF,48,12,1103,0,0,39,55,6,13.4,7.0,11,8,53,3,38,110,7,23,
239,Chris Whitney,31,2TM,PG,51,21,1052,100,0,0,0,0,-11.7,-6.1,47,10,33,6,11,307,2,10,
239,Chris Whitney,31,DEN,PG,29,20,762,100,0,0,0,0,-16.0,-8.2,38,7,27,6,11,259,2,6,
239,Chris Whitney,31,ORL,PG,22,1,290,100,0,0,0,0,-0.5,-0.6,9,3,6,0,0,48,0,4,
240,Marc Jackson,28,MIN,C,77,0,1041,0,0,0,5,95,1.1,-1.7,17,15,58,8,67,78,8,28,
241,Michael Doleac,25,NYK,C,75,0,1041,0,0,0,11,89,-5.2,-4.7,21,15,108,8,16,107,1,14,
242,Steve Smith,33,SAS,SG,53,18,1032,0,74,26,1,0,1.6,-6.1,18,5,30,10,33,156,4,14,
243,Jeryl Sasser,23,ORL,SG,75,4,1025,1,78,21,0,0,-11.7,-15.6,19,11,36,5,32,136,4,18,
244,Eddie House,24,MIA,SG,55,7,1025,6,90,4,0,0,-7.0,-1.8,30,12,28,1,13,190,2,17,
245,Ryan Bowen,27,DEN,SG,62,31,996,0,67,33,0,0,-2.4,9.3,21,10,38,4,24,113,11,20,
246,Rafer Alston,26,TOR,PG,47,4,980,94,6,0,0,0,-7.4,-1.0,59,11,47,8,25,419,6,18,
247,Keyon Dooling,22,LAC,SG,55,1,969,62,38,0,0,0,-6.6,-2.6,28,16,32,8,18,198,6,19,
248,Rod Strickland,36,MIN,PG,47,8,956,90,10,0,0,0,2.6,0.4,42,16,20,7,41,455,5,11,
249,Steve Kerr,37,SAS,PG,75,0,952,72,28,0,0,0,1.1,-6.6,20,11,13,1,2,159,0,4,
250,Jake Voskuhl,25,PHO,C,65,1,947,0,0,0,0,100,5.3,5.4,13,11,62,13,40,75,8,20,
251,DeSagana Diop,21,CLE,PF,80,1,943,0,0,0,38,62,-13.2,-3.6,26,16,103,8,14,90,2,8,
252,Vin Baker,31,BOS,C,52,9,942,0,0,0,2,98,-3.9,-4.7,11,20,47,16,46,73,10,34,
253,Brevin Knight,27,MEM,PG,55,4,928,100,0,0,0,0,-4.4,-1.2,61,20,38,9,13,494,3,11,
254,Darvin Ham,29,ATL,SG,75,1,926,0,33,63,4,0,-1.3,3.2,27,14,62,14,39,86,11,22,
255,Anthony Carter,27,MIA,PG,49,26,912,99,1,0,0,0,-7.4,-2.2,57,10,23,6,19,439,4,13,
256,Chris Andersen,24,DEN,C,59,3,907,0,0,0,71,29,-6.7,3.6,37,11,38,7,59,69,9,30,
257,Brian Shaw,36,LAL,PG,72,0,900,57,43,0,0,0,-5.5,-10.2,42,7,27,2,6,229,1,11,
258,Jason Caffey,29,MIL,PF,51,16,894,0,0,4,71,26,-2.8,-4.3,17,14,48,13,55,85,14,27,
259,Kareem Rush,22,LAL,PG,76,0,872,36,57,6,0,0,-4.1,-8.3,38,10,35,7,8,148,3,10,
260,Scott Williams,34,PHO,C,69,33,872,0,0,0,1,99,-4.7,-7.6,10,12,65,9,17,47,2,17,
261,Antonio Daniels,27,POR,SG,67,2,872,17,77,5,0,0,0.0,-3.8,19,9,25,1,24,187,2,12,
262,Elden Campbell,34,2TM,C,56,1,869,0,0,0,8,92,3.9,1.9,16,17,71,14,62,112,6,22,
262,Elden Campbell,34,NOH,C,41,1,685,0,0,0,7,93,0.8,-1.9,14,12,53,14,53,92,5,19,
262,Elden Campbell,34,SEA,C,15,0,184,0,0,0,10,91,15.5,16.0,2,5,18,0,9,20,1,3,
263,Stacey Augmon,34,NOH,SG,70,3,862,0,54,46,0,0,5.6,4.1,19,12,27,5,30,156,4,13,
264,Robert Traylor,25,NOH,C,69,0,851,0,0,0,12,88,1.3,-1.3,13,22,78,9,39,103,5,26,
265,Grant Hill,30,ORL,SF,29,29,843,0,2,77,20,0,2.7,3.5,37,28,20,10,58,279,10,12,
266,Anthony Johnson,28,NJN,PG,66,2,842,100,0,0,0,0,2.4,-4.4,22,6,38,8,27,186,3,15,
267,Kevin Willis,40,SAS,C,71,6,840,0,0,0,5,95,-6.9,-16.4,11,14,39,22,37,59,6,17,
268,Corie Blount,34,CHI,C,50,3,836,0,0,0,32,68,-0.3,6.5,23,10,69,6,15,109,4,10,
269,Jonathan Bender,22,IND,SF,46,2,819,0,1,51,48,1,-1.3,-6.1,9,16,41,13,40,88,11,22,
270,Todd MacCulloch,27,PHI,C,42,35,812,0,0,0,0,100,-3.4,-7.4,5,16,54,5,34,43,8,43,
271,Chris Mihm,23,CLE,C,52,0,809,0,0,0,26,74,-8.5,2.5,10,12,69,9,43,60,3,28,
272,Marcus Fizer,24,CHI,PF,38,0,809,0,0,0,65,35,-4.3,1.5,15,17,38,16,58,106,14,24,
273,Jeff Foster,26,IND,C,77,2,802,0,0,0,23,77,0.7,-3.5,12,10,45,4,27,112,7,16,
274,Melvin Ely,24,LAC,C,52,7,802,0,0,0,6,94,3.1,9.5,8,15,40,19,32,36,4,12,
275,Tony Massenburg,35,UTA,C,58,1,792,0,0,0,6,94,-5.9,-11.2,14,14,87,11,40,37,6,16,
276,Fred Hoiberg,30,CHI,SG,63,0,784,6,92,2,0,0,1.3,8.3,17,7,31,1,10,152,1,5,
277,LaPhonso Ellis,32,MIA,PF,55,3,784,0,0,2,97,1,0.6,7.9,13,7,42,7,25,35,4,12,
278,Pat Burke,29,ORL,C,62,8,783,0,0,0,0,100,-13.1,-16.4,17,18,61,9,22,52,3,22,
279,Mark Madsen,27,LAL,PF,54,22,781,0,0,0,85,15,2.1,-0.4,11,7,49,4,25,86,7,27,
280,Jerome James,27,SEA,C,51,16,766,0,0,0,0,100,2.5,2.9,15,18,84,25,44,55,6,21,
281,DeShawn Stevenson,21,UTA,SG,61,8,760,0,97,3,0,0,-10.0,-16.3,27,15,30,5,32,84,2,20,
282,Dan Gadzuric,24,MIL,C,49,30,760,0,0,0,4,96,-2.4,-3.6,5,10,74,5,25,21,4,5,
283,Brian Scalabrine,24,NJN,PF,59,7,724,0,0,2,91,7,0.5,-6.6,31,8,36,2,15,99,3,10,
284,Damon Jones,26,SAC,PG,49,1,709,87,13,0,0,0,2.8,-4.8,11,8,14,2,12,176,0,8,
285,Bimbo Coles,34,2TM,PG,35,11,691,100,0,0,0,0,-9.3,-1.7,22,3,23,1,7,153,0,10,
285,Bimbo Coles,34,CLE,PG,21,11,516,100,0,0,0,0,-13.6,-3.6,13,3,16,1,7,116,0,8,
285,Bimbo Coles,34,BOS,PG,14,0,175,100,0,0,0,0,3.3,3.8,9,0,7,0,0,37,0,2,
286,Mike Wilks,23,2TM,SG,46,7,688,64,36,0,0,0,-1.1,-0.2,15,6,35,3,16,204,1,11,
286,Mike Wilks,23,ATL,SG,15,7,364,33,68,0,0,0,-0.3,3.9,9,4,17,2,11,95,1,6,
286,Mike Wilks,23,MIN,PG,31,0,324,100,0,0,0,0,-2.1,-4.8,6,2,18,1,5,109,0,5,
287,Juaquin Hawkins,29,HOU,SG,58,10,685,0,44,54,2,0,2.9,1.6,16,7,25,2,8,100,2,10,
288,Lonny Baxter,24,CHI,C,55,0,682,0,0,1,57,41,-3.0,3.0,6,24,63,14,50,34,15,33,
289,Lindsey Hunter,32,TOR,PG,29,0,673,100,0,0,0,0,-12.3,-6.8,22,22,12,6,18,159,4,7,
290,Kedrick Brown,21,BOS,SF,51,5,666,0,40,60,0,0,-4.5,-5.0,12,6,22,2,12,48,0,9,
291,Chris Jefferies,22,TOR,SF,51,10,666,0,6,91,3,0,-8.9,-2.7,25,6,36,5,17,50,3,12,
292,Cherokee Parks,30,LAC,PF,30,18,648,0,0,0,77,23,-15.3,-12.8,12,4,23,1,16,43,4,8,
293,Juan Dixon,24,WAS,PG,42,3,647,67,33,0,0,0,-2.5,-1.7,23,15,23,2,13,84,4,18,
294,JÃ©rÃ´me MoÃ¯so,24,NOH,C,51,1,644,0,0,1,91,8,1.5,-1.0,19,15,46,7,20,49,5,6,
295,Austin Croshere,27,IND,PF,49,0,633,0,0,10,82,9,3.0,-0.7,8,10,29,5,26,121,7,15,
296,Terence Morris,24,HOU,SF,49,0,632,0,0,48,51,1,-3.4,-6.0,17,10,22,1,7,56,1,6,
297,Stanislav Medvedenko,23,LAL,PF,58,10,620,0,0,0,50,50,-4.7,-8.4,10,11,51,6,19,41,5,18,
298,Marcus Camby,28,DEN,C,29,9,616,0,0,0,31,69,-11.9,-3.0,21,3,40,1,26,99,6,19,
299,Danny Ferry,36,SAS,SF,64,1,601,0,0,59,40,1,1.3,-5.7,19,5,26,2,4,51,1,1,
300,Calvin Booth,26,SEA,C,47,0,575,0,0,0,15,85,3.3,3.7,8,10,43,3,23,27,1,8,
301,Tremaine Fowlkes,26,LAC,SF,37,10,573,0,1,88,12,0,8.4,15.1,10,3,22,3,25,52,1,15,
302,Gerald Wallace,20,SAC,SF,47,7,571,0,31,66,4,0,3.4,-3.8,9,19,31,11,32,57,4,18,
303,Jermaine Jackson,26,2TM,SG,53,1,559,41,59,0,0,0,-11.6,-6.9,24,5,20,2,19,166,5,12,
303,Jermaine Jackson,26,TOR,SG,24,1,286,57,43,0,0,0,-22.1,-16.6,13,3,13,2,10,88,3,10,
303,Jermaine Jackson,26,ATL,SG,29,0,273,25,75,0,0,0,-0.7,3.3,11,2,7,0,9,78,2,2,
304,Joel Przybilla,23,MIL,C,32,17,546,0,0,0,0,100,0.9,0.5,8,3,43,4,11,27,0,10,
305,Jake Tsakalidis,23,PHO,C,33,27,543,0,0,0,0,100,-6.1,-8.4,11,3,39,5,30,26,6,25,
306,Dan Langhi,25,PHO,SF,60,0,541,0,0,51,48,0,10.0,10.2,7,5,24,0,7,47,0,9,
307,Greg Foster,34,TOR,C,29,9,539,0,0,0,1,99,-11.5,-5.6,7,7,41,5,8,29,2,3,
308,Dan Dickau,24,ATL,PG,50,0,515,100,0,0,0,0,-13.8,-11.5,33,9,27,2,7,182,0,7,
309,Charles Oakley,39,WAS,C,42,1,514,0,0,0,51,49,1.5,3.0,15,0,42,5,10,90,0,2,
310,Dikembe Mutombo,36,NJN,C,24,16,514,0,0,0,0,100,10.7,5.5,6,8,28,7,16,45,3,16,
311,Etan Thomas,24,WAS,PF,38,0,513,0,0,0,90,10,-1.2,-0.2,6,13,35,9,41,7,6,20,
312,John Salmons,23,PHI,PG,64,1,504,45,52,3,0,0,3.7,1.4,18,4,20,2,14,98,1,14,
313,Kenny Satterfield,21,2TM,PG,39,6,502,97,3,0,0,0,-9.1,-1.5,25,9,12,5,10,142,3,17,
313,Kenny Satterfield,21,DEN,PG,22,6,420,97,3,0,0,0,-7.9,1.8,21,6,10,5,9,109,3,16,
313,Kenny Satterfield,21,PHI,PG,17,0,82,100,0,0,0,0,-15.5,-18.3,4,3,2,0,1,33,0,1,
314,Grant Long,36,BOS,PF,41,1,488,0,0,0,73,27,-4.7,-5.0,8,4,28,6,7,55,1,6,
315,Å½eljko RebraÄa,30,DET,C,30,12,488,0,0,0,0,100,4.2,0.1,5,3,34,13,17,21,4,10,
316,Sean Lampley,23,MIA,SF,35,0,487,0,27,64,9,0,-1.6,4.6,9,7,13,4,35,66,6,21,
317,Chris Wilcox,20,LAC,PF,46,3,479,0,0,0,97,2,2.6,8.2,10,10,35,5,20,44,2,10,
318,John Amaechi,32,UTA,C,50,1,474,0,0,0,11,89,-2.2,-6.1,14,9,29,5,23,44,6,30,
319,Speedy Claxton,24,SAS,PG,30,0,471,100,0,0,0,0,2.4,-4.2,19,8,17,2,19,182,4,8,
320,Ansu Sesay,26,SEA,SF,45,4,448,0,2,76,23,0,-7.4,-8.5,9,7,24,4,6,52,1,10,
321,Steven Hunter,21,ORL,C,33,5,447,0,0,0,19,81,2.8,3.2,6,3,33,3,24,14,5,16,
322,Tom Gugliotta,33,PHO,PF,27,11,447,0,0,1,97,2,-7.5,-9.8,23,4,25,1,2,67,1,2,
323,Nazr Mohammed,25,ATL,C,35,0,445,0,0,0,3,97,-12.0,-9.3,3,12,51,6,18,12,3,12,
324,Ryan Humphrey,23,2TM,PF,48,1,444,0,0,50,49,1,-5.9,-5.6,7,3,39,7,17,23,0,26,
324,Ryan Humphrey,23,ORL,PF,35,1,322,0,0,67,33,1,-10.3,-11.2,6,3,29,6,11,14,0,21,
324,Ryan Humphrey,23,MEM,PF,13,0,122,0,0,4,92,4,5.6,9.4,1,0,10,1,6,9,0,5,
325,Marcus Haislip,22,MIL,PF,39,8,441,0,0,12,67,21,-6.0,-7.3,4,6,27,10,17,22,2,14,
326,Robert Pack,33,NOH,PG,28,4,440,100,0,0,0,0,-8.9,-12.6,18,14,6,2,15,182,1,16,
327,Tayshaun Prince,22,DET,SF,42,5,435,0,0,63,35,2,-3.3,-8.4,10,6,16,2,5,54,1,5,
328,Avery Johnson,37,DAL,PG,48,0,430,100,0,0,0,0,-5.1,-15.0,17,8,10,2,20,146,7,10,
329,Jarron Collins,24,UTA,C,22,7,421,0,0,0,2,98,-4.6,-8.6,2,3,28,11,24,29,4,16,
330,Wang Zhizhi,25,LAC,C,41,1,412,0,0,0,13,88,-2.8,2.0,9,14,21,6,28,22,6,12,
331,Lee Nailon,27,NYK,SF,38,0,405,0,0,71,29,0,-5.2,-3.9,14,8,19,5,24,58,5,14,
332,Vitaly Potapenko,27,SEA,C,26,2,403,0,0,0,17,83,-7.4,-8.5,6,12,18,2,11,11,2,8,
333,Bobby Simmons,22,WAS,SG,36,2,378,0,41,55,3,0,-0.4,0.8,3,1,26,2,13,41,3,15,
334,Mamadou N'Diaye,27,TOR,C,22,8,364,0,0,0,0,100,-3.7,3.3,2,9,27,3,22,17,5,8,
335,Loren Woods,24,MIN,C,38,11,353,0,0,0,0,100,-0.2,-2.8,9,10,21,0,12,39,2,8,
336,Jannero Pargo,23,LAL,PG,34,0,342,100,0,0,0,0,-0.5,-3.2,17,4,17,0,1,88,0,3,
337,Emanual Davis,34,ATL,SG,24,1,340,52,47,1,0,0,-7.9,-4.5,16,7,11,1,9,76,0,7,
338,Qyntel Woods,21,POR,PF,53,0,334,0,0,61,39,0,-8.8,-12.9,10,7,20,0,9,25,3,12,
339,Hubert Davis,32,DET,SG,43,1,328,16,76,6,2,0,-1.5,-6.2,8,2,4,1,3,72,1,1,
340,Scot Pollard,27,SAC,C,23,0,325,0,0,0,4,96,15.0,9.1,5,4,33,3,18,13,2,8,
341,Jared Jeffries,21,WAS,SF,20,1,292,0,1,8,79,12,6.9,8.6,7,5,11,3,13,36,3,4,
342,Carlos Arroyo,23,UTA,PG,44,0,287,81,19,0,0,0,-3.1,-6.8,14,9,11,3,10,109,2,8,
343,Travis Knight,28,NYK,C,32,0,287,0,0,0,0,100,-2.9,-1.4,4,3,26,2,7,31,3,3,
344,Monty Williams,31,PHI,SF,21,2,276,0,0,89,11,0,9.6,7.7,7,4,14,2,14,56,2,14,
345,Tamar Slay,22,NJN,SG,36,0,274,0,67,32,1,0,0.1,-6.2,10,6,19,0,5,30,2,4,
346,Randy Brown,34,PHO,PG,32,0,262,71,29,0,0,0,-2.7,-4.2,11,2,10,4,3,73,0,4,
347,Chris Mills,33,GSW,PF,21,0,262,0,0,24,72,4,0.8,2.0,5,2,12,3,8,48,1,7,
348,Predrag SavoviÄ,26,DEN,SG,27,0,256,13,85,3,0,0,-8.7,0.8,8,6,10,4,9,47,4,9,
349,Michael Stewart,27,CLE,PF,47,0,251,0,1,17,63,19,-11.2,-0.8,7,1,25,2,5,14,1,11,
350,Igor RakoÄeviÄ,24,MIN,PG,42,0,244,74,26,0,0,0,10.1,8.2,14,5,6,0,13,69,2,5,
351,JiÅÃ­ Welsch,23,GSW,SF,37,0,234,4,59,36,1,0,0.4,1.6,4,9,20,3,11,59,0,8,
352,Jahidi White,26,WAS,C,16,8,230,0,0,0,32,69,-3.5,-2.6,2,4,23,2,13,5,3,8,
353,Lawrence Funderburke,32,SAC,PF,27,0,229,0,0,9,70,22,-2.6,-9.9,2,2,9,1,7,17,3,5,
354,Sean Marks,27,MIA,PF,23,0,223,0,0,0,76,24,-2.2,3.7,5,5,15,1,8,6,1,3,
355,Danny Fortson,26,GSW,PF,17,0,223,0,0,0,93,8,-7.1,-6.4,2,5,19,4,10,26,1,7,
356,Popeye Jones,32,DAL,PF,26,0,222,0,0,10,60,31,-10.7,-20.1,8,2,9,3,3,20,1,3,
357,Art Long,30,2TM,PF,26,0,211,0,2,27,69,2,-14.6,-13.9,9,5,12,6,6,14,2,7,
357,Art Long,30,PHI,PF,19,0,131,0,0,17,80,3,-8.2,-11.1,2,5,9,2,3,6,1,6,
357,Art Long,30,TOR,PF,7,0,80,0,5,43,52,0,-24.9,-18.7,7,0,3,4,3,8,1,1,
358,Tariq Abdul-Wahad,28,DAL,SG,14,0,204,0,28,68,4,0,5.5,-2.9,3,2,16,1,3,52,0,4,
359,Rick Brunson,30,CHI,PG,17,0,196,75,25,0,0,0,0.8,6.5,11,4,11,1,4,75,0,3,
360,Tracy Murray,31,LAL,SF,31,0,193,0,4,91,5,0,-13.0,-16.2,10,3,12,0,4,26,1,1,
361,John Crotty,33,DEN,PG,12,0,180,100,0,0,0,0,-14.9,-5.7,4,5,6,0,4,63,1,3,
362,Tierre Brown,23,CLE,PG,15,0,168,100,0,0,0,0,4.5,15.6,16,4,4,1,8,87,4,8,
363,Frank Williams,22,NYK,PG,21,0,167,97,1,2,0,0,-28.1,-27.6,12,3,8,1,1,76,0,1,
364,Ken Johnson,24,MIA,C,16,0,156,0,0,0,8,92,-5.2,0.6,2,1,10,3,2,0,0,3,
365,Corey Benjamin,24,ATL,SG,9,0,152,0,96,3,0,0,-5.2,-1.5,2,1,5,1,7,24,0,3,
366,Olumide Oyedeji,21,ORL,C,27,3,145,0,0,1,53,46,-10.5,-10.9,1,1,15,1,6,11,3,5,
367,Efthimios Rentzias,27,PHI,C,35,0,144,0,0,0,2,98,-9.7,-12.6,1,2,12,0,3,16,1,4,
368,Reggie Slater,32,MIN,PF,26,0,141,0,0,31,61,8,1.4,-1.0,2,1,10,3,17,8,1,9,
369,Bruno Å undov,22,BOS,C,26,0,138,0,0,0,0,100,-32.8,-33.6,5,2,10,0,1,15,0,4,
370,Evan Eschmeyer,27,DAL,C,17,3,135,0,0,0,3,97,-6.3,-15.1,3,2,21,1,2,16,0,5,
371,Tim Hardaway,36,IND,PG,10,0,127,100,0,0,0,0,14.8,11.7,9,2,3,0,1,49,1,0,
372,Fred Jones,23,IND,SG,19,1,115,25,52,23,0,0,-3.9,-7.7,2,3,2,0,2,13,0,3,
373,Damone Brown,23,TOR,PF,5,3,115,0,0,79,21,0,-3.3,3.5,4,1,9,1,4,6,2,3,
374,Roger Mason,22,CHI,SF,17,0,113,0,6,94,0,0,-5.9,-0.5,3,0,8,1,1,27,0,0,
375,PrimoÅ¾ Brezec,23,IND,C,22,1,111,0,0,0,0,100,10.5,7.1,2,3,6,0,8,8,2,2,
376,Adam Harrington,22,2TM,SG,19,0,111,28,56,16,0,0,-18.4,-15.1,2,0,5,0,1,25,0,3,
376,Adam Harrington,22,DAL,SG,13,0,37,7,59,34,0,0,-17.7,-26.2,2,0,0,0,1,5,0,1,
376,Adam Harrington,22,DEN,SG,6,0,74,39,54,7,0,0,-18.8,-9.6,0,0,5,0,0,20,0,2,
377,Ãscar Torres,26,GSW,SG,17,0,109,1,95,4,0,0,6.1,7.3,2,5,0,0,7,7,0,4,
378,Maceo Baston,27,TOR,PF,16,0,106,0,0,0,92,9,-13.3,-6.8,1,3,9,1,6,0,1,1,
379,Chris Childs,35,NJN,PG,12,0,106,78,22,0,0,0,-2.4,-8.5,3,1,10,1,0,33,0,1,
380,Jason Collier,25,HOU,C,13,3,104,0,0,0,16,84,-2.1,-3.8,2,0,6,0,2,2,2,5,
381,Matt Maloney,31,ATL,PG,14,0,103,92,8,0,0,0,11.1,15.3,3,2,3,0,2,40,0,0,
382,Mark Bryant,37,3TM,PF,16,0,100,0,0,0,64,36,-9.1,-9.7,2,4,8,1,1,10,0,0,
382,Mark Bryant,37,PHI,PF,11,0,77,0,0,0,84,16,-4.7,-7.3,0,4,3,1,1,3,0,0,
382,Mark Bryant,37,DEN,PF,3,0,14,0,0,0,0,100,16.4,25.9,2,0,3,0,0,5,0,0,
382,Mark Bryant,37,BOS,PF,2,0,9,0,0,0,0,100,-86.0,-85.9,0,0,2,0,0,2,0,0,
383,Lavor Postell,24,NYK,SG,12,0,98,0,100,0,0,0,-1.1,0.6,3,3,6,0,5,7,0,1,
