Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
91.0,Jameer Nelson,23.0,ORL,PG,62.0,33.0,1784.0,347.0,719.0,0.483,70.0,165.0,0.424,277.0,554.0,0.5,0.531,141.0,181.0,0.779,39.0,141.0,180.0,302.0,70.0,9.0,148.0,174.0,905.0,0.0,
92.0,Josh Smith,20.0,ATL,SF,80.0,73.0,2559.0,329.0,774.0,0.425,34.0,110.0,0.309,295.0,664.0,0.444,0.447,210.0,292.0,0.719,176.0,355.0,531.0,191.0,64.0,208.0,162.0,260.0,902.0,0.0,
93.0,DeShawn Stevenson,24.0,ORL,SG,82.0,82.0,2648.0,359.0,781.0,0.46,2.0,15.0,0.133,357.0,766.0,0.466,0.461,180.0,242.0,0.744,59.0,182.0,241.0,160.0,58.0,17.0,123.0,178.0,900.0,0.0,
94.0,Shareef Abdur-Rahim,29.0,SAC,PF,72.0,30.0,1961.0,332.0,632.0,0.525,5.0,22.0,0.227,327.0,610.0,0.536,0.529,218.0,278.0,0.784,106.0,251.0,357.0,149.0,48.0,42.0,108.0,227.0,887.0,0.0,6MOY-10
95.0,Jalen Rose,33.0,2TM,SG,72.0,45.0,1983.0,290.0,685.0,0.423,59.0,172.0,0.343,231.0,513.0,0.45,0.466,248.0,318.0,0.78,28.0,183.0,211.0,181.0,30.0,13.0,115.0,156.0,887.0,0.0,
95.0,Jalen Rose,33.0,TOR,SF,46.0,22.0,1236.0,180.0,446.0,0.404,31.0,115.0,0.27,149.0,331.0,0.45,0.438,166.0,217.0,0.765,15.0,114.0,129.0,113.0,20.0,10.0,65.0,101.0,557.0,0.0,
95.0,Jalen Rose,33.0,NYK,SG,26.0,23.0,747.0,110.0,239.0,0.46,28.0,57.0,0.491,82.0,182.0,0.451,0.519,82.0,101.0,0.812,13.0,69.0,82.0,68.0,10.0,3.0,50.0,55.0,330.0,0.0,
96.0,Matt Harpring,29.0,UTA,SF,71.0,32.0,1944.0,322.0,678.0,0.475,14.0,39.0,0.359,308.0,639.0,0.482,0.485,227.0,313.0,0.725,158.0,210.0,368.0,98.0,59.0,14.0,109.0,202.0,885.0,0.0,6MOY-16
97.0,Eddie Jones,34.0,MEM,SG,75.0,75.0,2437.0,292.0,722.0,0.404,133.0,374.0,0.356,159.0,348.0,0.457,0.497,168.0,215.0,0.781,35.0,244.0,279.0,177.0,131.0,27.0,93.0,201.0,885.0,0.0,DPOY-13
98.0,T.J. Ford,22.0,MIL,PG,72.0,70.0,2557.0,328.0,789.0,0.416,35.0,104.0,0.337,293.0,685.0,0.428,0.438,187.0,248.0,0.754,63.0,248.0,311.0,473.0,104.0,7.0,219.0,196.0,878.0,0.0,
99.0,Speedy Claxton,27.0,NOK,PG,71.0,3.0,2019.0,304.0,736.0,0.413,17.0,63.0,0.27,287.0,673.0,0.426,0.425,246.0,320.0,0.769,39.0,154.0,193.0,339.0,108.0,6.0,154.0,177.0,871.0,0.0,6MOY-2
100.0,Brevin Knight,30.0,CHA,PG,69.0,67.0,2351.0,308.0,772.0,0.399,3.0,13.0,0.231,305.0,759.0,0.402,0.401,252.0,314.0,0.803,35.0,188.0,223.0,610.0,157.0,4.0,164.0,202.0,871.0,0.0,
101.0,Deron Williams,21.0,UTA,PG,80.0,47.0,2307.0,339.0,805.0,0.421,91.0,219.0,0.416,248.0,586.0,0.423,0.478,95.0,135.0,0.704,35.0,159.0,194.0,359.0,60.0,17.0,145.0,233.0,864.0,0.0,ROY-6
102.0,Ruben Patterson,30.0,2TM,SG,71.0,22.0,1792.0,327.0,635.0,0.515,1.0,13.0,0.077,326.0,622.0,0.524,0.516,203.0,338.0,0.601,118.0,126.0,244.0,127.0,76.0,21.0,150.0,150.0,858.0,0.0,
102.0,Ruben Patterson,30.0,POR,SF,45.0,2.0,1056.0,188.0,379.0,0.496,0.0,7.0,0.0,188.0,372.0,0.505,0.496,138.0,226.0,0.611,73.0,81.0,154.0,60.0,42.0,12.0,82.0,79.0,514.0,0.0,
102.0,Ruben Patterson,30.0,DEN,SG,26.0,20.0,736.0,139.0,256.0,0.543,1.0,6.0,0.167,138.0,250.0,0.552,0.545,65.0,112.0,0.58,45.0,45.0,90.0,67.0,34.0,9.0,68.0,71.0,344.0,0.0,
103.0,Ronald Murray,26.0,2TM,SG,76.0,27.0,2112.0,321.0,768.0,0.418,37.0,141.0,0.262,284.0,627.0,0.453,0.442,172.0,242.0,0.711,33.0,120.0,153.0,197.0,68.0,11.0,135.0,133.0,851.0,0.0,
103.0,Ronald Murray,26.0,SEA,SG,48.0,2.0,1085.0,179.0,451.0,0.397,17.0,76.0,0.224,162.0,375.0,0.432,0.416,99.0,138.0,0.717,18.0,68.0,86.0,120.0,30.0,4.0,79.0,69.0,474.0,0.0,
103.0,Ronald Murray,26.0,CLE,SG,28.0,25.0,1027.0,142.0,317.0,0.448,20.0,65.0,0.308,122.0,252.0,0.484,0.479,73.0,104.0,0.702,15.0,52.0,67.0,77.0,38.0,7.0,56.0,64.0,377.0,0.0,
104.0,Drew Gooden,24.0,CLE,PF,79.0,79.0,2174.0,334.0,652.0,0.512,1.0,3.0,0.333,333.0,649.0,0.513,0.513,176.0,258.0,0.682,237.0,428.0,665.0,56.0,52.0,49.0,106.0,190.0,845.0,0.0,
105.0,Gerald Wallace,23.0,CHA,SF,55.0,52.0,1895.0,317.0,589.0,0.538,14.0,50.0,0.28,303.0,539.0,0.562,0.55,188.0,306.0,0.614,123.0,289.0,412.0,96.0,138.0,115.0,99.0,150.0,836.0,0.0,DPOY-9
106.0,Delonte West,22.0,BOS,PG,71.0,71.0,2418.0,333.0,684.0,0.487,84.0,218.0,0.385,249.0,466.0,0.534,0.548,86.0,101.0,0.851,57.0,232.0,289.0,329.0,84.0,46.0,133.0,197.0,836.0,0.0,
107.0,Shane Battier,27.0,MEM,SF,81.0,81.0,2839.0,303.0,621.0,0.488,65.0,165.0,0.394,238.0,456.0,0.522,0.54,147.0,208.0,0.707,164.0,265.0,429.0,136.0,92.0,114.0,90.0,223.0,818.0,0.0,DPOY-10
108.0,Bobby Jackson,32.0,MEM,PG,71.0,15.0,1775.0,286.0,748.0,0.382,129.0,332.0,0.389,157.0,416.0,0.377,0.469,107.0,146.0,0.733,44.0,179.0,223.0,195.0,61.0,1.0,101.0,155.0,808.0,0.0,6MOY-16
109.0,Channing Frye,22.0,NYK,C,65.0,14.0,1572.0,305.0,640.0,0.477,3.0,9.0,0.333,302.0,631.0,0.479,0.479,189.0,229.0,0.825,138.0,236.0,374.0,53.0,30.0,47.0,97.0,200.0,802.0,0.0,"ROY-5,6MOY-11"
110.0,Jumaine Jones,26.0,CHA,PF,76.0,42.0,2089.0,298.0,736.0,0.405,115.0,335.0,0.343,183.0,401.0,0.456,0.483,88.0,121.0,0.727,105.0,271.0,376.0,63.0,68.0,22.0,74.0,200.0,799.0,0.0,
111.0,Eddie House,27.0,PHO,PG,81.0,0.0,1421.0,320.0,759.0,0.422,123.0,316.0,0.389,197.0,443.0,0.445,0.503,33.0,41.0,0.805,15.0,117.0,132.0,148.0,42.0,12.0,76.0,96.0,796.0,0.0,6MOY-13
112.0,Michael Finley,32.0,SAS,SG,77.0,18.0,2038.0,286.0,695.0,0.412,110.0,279.0,0.394,176.0,416.0,0.423,0.491,98.0,115.0,0.852,31.0,216.0,247.0,116.0,37.0,7.0,62.0,97.0,780.0,0.0,6MOY-9
113.0,Kevin Martin,22.0,SAC,SG,72.0,41.0,1913.0,262.0,546.0,0.48,66.0,179.0,0.369,196.0,367.0,0.534,0.54,188.0,222.0,0.847,58.0,203.0,261.0,97.0,55.0,9.0,81.0,138.0,778.0,0.0,
114.0,Andrew Bogut,21.0,MIL,PF,82.0,77.0,2348.0,323.0,606.0,0.533,0.0,3.0,0.0,323.0,603.0,0.536,0.533,122.0,194.0,0.629,189.0,384.0,573.0,192.0,49.0,68.0,125.0,259.0,768.0,0.0,ROY-3
115.0,Antonio Daniels,30.0,WAS,SG,80.0,17.0,2283.0,230.0,550.0,0.418,23.0,101.0,0.228,207.0,449.0,0.461,0.439,284.0,336.0,0.845,19.0,153.0,172.0,284.0,52.0,8.0,89.0,96.0,767.0,0.0,
116.0,Rafer Alston,29.0,HOU,PG,63.0,63.0,2431.0,280.0,738.0,0.379,102.0,312.0,0.327,178.0,426.0,0.418,0.449,99.0,143.0,0.692,36.0,219.0,255.0,425.0,101.0,15.0,157.0,194.0,761.0,0.0,
117.0,Udonis Haslem,25.0,MIA,PF,81.0,80.0,2491.0,300.0,591.0,0.508,0.0,2.0,0.0,300.0,589.0,0.509,0.508,157.0,199.0,0.789,167.0,467.0,634.0,95.0,50.0,17.0,80.0,216.0,757.0,0.0,
118.0,Desmond Mason,28.0,NOK,SF,70.0,55.0,2102.0,275.0,690.0,0.399,1.0,6.0,0.167,274.0,684.0,0.401,0.399,206.0,302.0,0.682,64.0,234.0,298.0,66.0,42.0,17.0,113.0,136.0,757.0,0.0,
119.0,Earl Boykins,29.0,DEN,PG,60.0,0.0,1542.0,271.0,661.0,0.41,62.0,179.0,0.346,209.0,482.0,0.434,0.457,152.0,174.0,0.874,21.0,60.0,81.0,230.0,48.0,4.0,83.0,73.0,756.0,0.0,6MOY-5
120.0,Vladimir RadmanoviÄ,25.0,2TM,PF,77.0,27.0,1974.0,262.0,643.0,0.407,138.0,354.0,0.39,124.0,289.0,0.429,0.515,93.0,114.0,0.816,64.0,294.0,358.0,136.0,61.0,29.0,93.0,210.0,755.0,0.0,
120.0,Vladimir RadmanoviÄ,25.0,SEA,PF,47.0,16.0,1089.0,154.0,384.0,0.401,72.0,196.0,0.367,82.0,188.0,0.436,0.495,55.0,62.0,0.887,39.0,148.0,187.0,72.0,32.0,15.0,53.0,130.0,435.0,0.0,
120.0,Vladimir RadmanoviÄ,25.0,LAC,PF,30.0,11.0,885.0,108.0,259.0,0.417,66.0,158.0,0.418,42.0,101.0,0.416,0.544,38.0,52.0,0.731,25.0,146.0,171.0,64.0,29.0,14.0,40.0,80.0,320.0,0.0,
121.0,Jamaal Magloire,27.0,MIL,C,82.0,82.0,2465.0,287.0,615.0,0.467,0.0,0.0,,287.0,615.0,0.467,0.467,178.0,333.0,0.535,220.0,558.0,778.0,56.0,29.0,80.0,166.0,276.0,752.0,0.0,
122.0,Donyell Marshall,32.0,CLE,PF,81.0,0.0,2077.0,265.0,671.0,0.395,128.0,395.0,0.324,137.0,276.0,0.496,0.49,92.0,123.0,0.748,105.0,387.0,492.0,60.0,59.0,41.0,90.0,160.0,750.0,0.0,
123.0,Kenny Thomas,28.0,SAC,PF,82.0,55.0,2293.0,305.0,604.0,0.505,0.0,1.0,0.0,305.0,603.0,0.506,0.505,138.0,204.0,0.676,199.0,419.0,618.0,168.0,72.0,39.0,135.0,196.0,748.0,1.0,
124.0,Leandro Barbosa,23.0,PHO,SG,57.0,11.0,1592.0,273.0,567.0,0.481,87.0,196.0,0.444,186.0,371.0,0.501,0.558,111.0,147.0,0.755,31.0,119.0,150.0,158.0,48.0,6.0,89.0,145.0,744.0,0.0,6MOY-7
125.0,Josh Childress,22.0,ATL,SF,74.0,10.0,2249.0,278.0,504.0,0.552,32.0,65.0,0.492,246.0,439.0,0.56,0.583,154.0,201.0,0.766,134.0,253.0,387.0,131.0,86.0,39.0,101.0,184.0,742.0,0.0,
126.0,Jason Williams,30.0,MIA,PG,59.0,56.0,1874.0,268.0,606.0,0.442,107.0,288.0,0.372,161.0,318.0,0.506,0.531,85.0,98.0,0.867,6.0,133.0,139.0,287.0,53.0,5.0,100.0,101.0,728.0,0.0,
127.0,Kenyon Martin,28.0,DEN,PF,56.0,49.0,1546.0,297.0,600.0,0.495,5.0,22.0,0.227,292.0,578.0,0.505,0.499,121.0,170.0,0.712,93.0,260.0,353.0,79.0,43.0,52.0,72.0,171.0,720.0,0.0,
128.0,Marcus Camby,31.0,DEN,C,56.0,54.0,1857.0,302.0,649.0,0.465,1.0,11.0,0.091,301.0,638.0,0.472,0.466,111.0,156.0,0.712,132.0,536.0,668.0,115.0,79.0,184.0,92.0,158.0,716.0,0.0,"DPOY-5,DEF2"
129.0,Jerry Stackhouse,31.0,DAL,SG,55.0,11.0,1525.0,242.0,603.0,0.401,36.0,130.0,0.277,206.0,473.0,0.436,0.431,195.0,221.0,0.882,32.0,121.0,153.0,160.0,37.0,10.0,121.0,96.0,715.0,0.0,6MOY-3
130.0,Trenton Hassell,26.0,MIN,SG,77.0,67.0,2514.0,286.0,616.0,0.464,7.0,23.0,0.304,279.0,593.0,0.47,0.47,131.0,176.0,0.744,82.0,134.0,216.0,203.0,43.0,29.0,124.0,201.0,710.0,0.0,
131.0,Luther Head,23.0,HOU,SG,80.0,27.0,2310.0,254.0,630.0,0.403,113.0,313.0,0.361,141.0,317.0,0.445,0.493,86.0,123.0,0.699,33.0,233.0,266.0,215.0,89.0,9.0,119.0,169.0,707.0,0.0,ROY-7
132.0,Bonzi Wells,29.0,SAC,SG,52.0,41.0,1684.0,284.0,613.0,0.463,10.0,45.0,0.222,274.0,568.0,0.482,0.471,129.0,190.0,0.679,142.0,259.0,401.0,144.0,94.0,25.0,126.0,156.0,707.0,0.0,
133.0,Mo Williams,23.0,MIL,PG,58.0,12.0,1531.0,267.0,629.0,0.424,73.0,191.0,0.382,194.0,438.0,0.443,0.483,96.0,113.0,0.85,30.0,113.0,143.0,230.0,52.0,7.0,105.0,146.0,703.0,0.0,6MOY-8
134.0,David Wesley,35.0,HOU,SG,71.0,59.0,2372.0,226.0,561.0,0.403,99.0,271.0,0.365,127.0,290.0,0.438,0.491,151.0,187.0,0.807,24.0,154.0,178.0,204.0,59.0,6.0,120.0,212.0,702.0,0.0,
135.0,James Jones,25.0,PHO,SF,75.0,24.0,1772.0,243.0,581.0,0.418,110.0,285.0,0.386,133.0,296.0,0.449,0.513,103.0,121.0,0.851,44.0,209.0,253.0,57.0,38.0,49.0,35.0,142.0,699.0,0.0,
136.0,Anthony Johnson,31.0,IND,PG,75.0,53.0,1981.0,267.0,603.0,0.443,51.0,155.0,0.329,216.0,448.0,0.482,0.485,106.0,141.0,0.752,31.0,137.0,168.0,324.0,63.0,22.0,115.0,132.0,691.0,0.0,
137.0,Rasual Butler,26.0,NOK,SF,79.0,20.0,1875.0,257.0,633.0,0.406,92.0,242.0,0.38,165.0,391.0,0.422,0.479,79.0,114.0,0.693,51.0,181.0,232.0,40.0,33.0,45.0,65.0,142.0,685.0,0.0,
138.0,Chucky Atkins,31.0,2TM,PG,71.0,41.0,1713.0,226.0,573.0,0.394,97.0,274.0,0.354,129.0,299.0,0.431,0.479,129.0,163.0,0.791,23.0,97.0,120.0,198.0,43.0,2.0,87.0,152.0,678.0,0.0,
138.0,Chucky Atkins,31.0,WAS,SG,28.0,2.0,552.0,66.0,174.0,0.379,33.0,92.0,0.359,33.0,82.0,0.402,0.474,22.0,31.0,0.71,12.0,33.0,45.0,69.0,14.0,0.0,30.0,58.0,187.0,0.0,
138.0,Chucky Atkins,31.0,MEM,PG,43.0,39.0,1161.0,160.0,399.0,0.401,64.0,182.0,0.352,96.0,217.0,0.442,0.481,107.0,132.0,0.811,11.0,64.0,75.0,129.0,29.0,2.0,57.0,94.0,491.0,0.0,
139.0,P.J. Brown,36.0,NOK,C,75.0,73.0,2380.0,269.0,583.0,0.461,0.0,0.0,,269.0,583.0,0.461,0.461,139.0,168.0,0.827,182.0,365.0,547.0,90.0,46.0,50.0,90.0,216.0,677.0,0.0,DPOY-13
140.0,Marvin Williams,19.0,ATL,PF,79.0,7.0,1952.0,235.0,531.0,0.443,13.0,53.0,0.245,222.0,478.0,0.464,0.455,189.0,253.0,0.747,122.0,261.0,383.0,63.0,48.0,24.0,83.0,227.0,672.0,0.0,
141.0,Nate Robinson,21.0,NYK,PG,72.0,26.0,1544.0,230.0,565.0,0.407,58.0,146.0,0.397,172.0,419.0,0.411,0.458,152.0,202.0,0.752,56.0,111.0,167.0,147.0,59.0,1.0,114.0,201.0,670.0,0.0,
142.0,Fred Jones,26.0,IND,SG,68.0,2.0,1837.0,233.0,559.0,0.417,63.0,187.0,0.337,170.0,372.0,0.457,0.473,122.0,160.0,0.763,18.0,152.0,170.0,154.0,55.0,20.0,107.0,142.0,651.0,0.0,
143.0,Tony Battie,29.0,ORL,C,82.0,82.0,2215.0,280.0,552.0,0.507,0.0,6.0,0.0,280.0,546.0,0.513,0.507,89.0,134.0,0.664,145.0,312.0,457.0,49.0,46.0,69.0,88.0,250.0,649.0,0.0,
144.0,Chris Duhon,23.0,CHI,PG,74.0,38.0,2155.0,215.0,538.0,0.4,100.0,278.0,0.36,115.0,260.0,0.442,0.493,117.0,143.0,0.818,28.0,192.0,220.0,373.0,70.0,3.0,117.0,152.0,647.0,1.0,
145.0,Sebastian Telfair,20.0,POR,PG,68.0,30.0,1641.0,228.0,578.0,0.394,57.0,162.0,0.352,171.0,416.0,0.411,0.444,130.0,175.0,0.743,19.0,101.0,120.0,247.0,66.0,6.0,115.0,167.0,643.0,0.0,
146.0,Brian Cook,25.0,LAL,PF,81.0,46.0,1535.0,261.0,511.0,0.511,36.0,84.0,0.429,225.0,427.0,0.527,0.546,84.0,101.0,0.832,88.0,186.0,274.0,74.0,37.0,32.0,61.0,205.0,642.0,0.0,
147.0,Raef LaFrentz,29.0,BOS,PF,82.0,63.0,2033.0,238.0,552.0,0.431,112.0,286.0,0.392,126.0,266.0,0.474,0.533,51.0,75.0,0.68,80.0,326.0,406.0,115.0,29.0,72.0,65.0,273.0,639.0,0.0,
148.0,Antonio McDyess,31.0,DET,PF,82.0,0.0,1733.0,285.0,560.0,0.509,0.0,2.0,0.0,285.0,558.0,0.511,0.509,68.0,122.0,0.557,156.0,280.0,436.0,90.0,46.0,48.0,76.0,220.0,638.0,0.0,6MOY-4
149.0,Marquis Daniels,25.0,DAL,SG,62.0,29.0,1766.0,246.0,512.0,0.48,4.0,19.0,0.211,242.0,493.0,0.491,0.484,138.0,183.0,0.754,81.0,143.0,224.0,172.0,67.0,13.0,100.0,143.0,634.0,0.0,
150.0,Rashad McCants,21.0,MIN,SG,79.0,12.0,1362.0,241.0,535.0,0.45,67.0,180.0,0.372,174.0,355.0,0.49,0.513,78.0,106.0,0.736,29.0,114.0,143.0,63.0,44.0,22.0,86.0,176.0,627.0,0.0,
151.0,Gary Payton,37.0,MIA,PG,81.0,25.0,2305.0,230.0,547.0,0.42,66.0,230.0,0.287,164.0,317.0,0.517,0.481,100.0,126.0,0.794,34.0,199.0,233.0,257.0,71.0,10.0,102.0,169.0,626.0,0.0,
152.0,Chris Wilcox,23.0,2TM,C,77.0,24.0,1529.0,257.0,450.0,0.571,0.0,2.0,0.0,257.0,448.0,0.574,0.571,112.0,153.0,0.732,118.0,292.0,410.0,52.0,33.0,34.0,72.0,183.0,626.0,0.0,
152.0,Chris Wilcox,23.0,LAC,C,48.0,1.0,657.0,90.0,168.0,0.536,0.0,2.0,0.0,90.0,166.0,0.542,0.536,38.0,59.0,0.644,46.0,127.0,173.0,18.0,15.0,21.0,32.0,103.0,218.0,0.0,
152.0,Chris Wilcox,23.0,SEA,PF,29.0,23.0,872.0,167.0,282.0,0.592,0.0,0.0,,167.0,282.0,0.592,0.592,74.0,94.0,0.787,72.0,165.0,237.0,34.0,18.0,13.0,40.0,80.0,408.0,0.0,
153.0,Earl Watson,26.0,2TM,PG,70.0,10.0,1578.0,219.0,509.0,0.43,110.0,272.0,0.404,109.0,237.0,0.46,0.538,75.0,111.0,0.676,24.0,134.0,158.0,289.0,68.0,10.0,136.0,159.0,623.0,0.0,
153.0,Earl Watson,26.0,DEN,PG,46.0,10.0,975.0,121.0,282.0,0.429,68.0,172.0,0.395,53.0,110.0,0.482,0.55,37.0,59.0,0.627,17.0,69.0,86.0,160.0,37.0,7.0,75.0,95.0,347.0,0.0,
153.0,Earl Watson,26.0,SEA,PG,24.0,0.0,603.0,98.0,227.0,0.432,42.0,100.0,0.42,56.0,127.0,0.441,0.524,38.0,52.0,0.731,7.0,65.0,72.0,129.0,31.0,3.0,61.0,64.0,276.0,0.0,
154.0,Keith Bogans,25.0,2TM,SG,72.0,31.0,1912.0,215.0,544.0,0.395,65.0,200.0,0.325,150.0,344.0,0.436,0.455,127.0,186.0,0.683,55.0,200.0,255.0,128.0,71.0,9.0,90.0,167.0,622.0,0.0,
154.0,Keith Bogans,25.0,CHA,SG,39.0,9.0,848.0,114.0,288.0,0.396,33.0,98.0,0.337,81.0,190.0,0.426,0.453,80.0,105.0,0.762,29.0,77.0,106.0,45.0,39.0,3.0,41.0,78.0,341.0,0.0,
154.0,Keith Bogans,25.0,HOU,SF,33.0,22.0,1064.0,101.0,256.0,0.395,32.0,102.0,0.314,69.0,154.0,0.448,0.457,47.0,81.0,0.58,26.0,123.0,149.0,83.0,32.0,6.0,49.0,89.0,281.0,0.0,
155.0,Bruce Bowen,34.0,SAS,SF,82.0,82.0,2755.0,232.0,536.0,0.433,104.0,245.0,0.424,128.0,291.0,0.44,0.53,51.0,84.0,0.607,35.0,285.0,320.0,126.0,79.0,30.0,67.0,191.0,619.0,0.0,"DPOY-2,DEF1"
156.0,John Salmons,26.0,PHI,SG,82.0,24.0,2059.0,219.0,521.0,0.42,26.0,87.0,0.299,193.0,434.0,0.445,0.445,155.0,200.0,0.775,48.0,172.0,220.0,223.0,73.0,13.0,125.0,178.0,619.0,0.0,
157.0,Devin Brown,27.0,UTA,SG,81.0,14.0,1711.0,207.0,527.0,0.393,39.0,118.0,0.331,168.0,409.0,0.411,0.43,158.0,212.0,0.745,73.0,134.0,207.0,104.0,44.0,14.0,99.0,153.0,611.0,0.0,
158.0,Chris Mihm,26.0,LAL,C,59.0,56.0,1541.0,230.0,459.0,0.501,0.0,0.0,,230.0,459.0,0.501,0.501,144.0,201.0,0.716,137.0,236.0,373.0,61.0,16.0,73.0,83.0,214.0,604.0,0.0,
159.0,Ben Wallace,31.0,DET,C,82.0,82.0,2890.0,237.0,465.0,0.51,0.0,4.0,0.0,237.0,461.0,0.514,0.51,123.0,296.0,0.416,301.0,622.0,923.0,158.0,146.0,181.0,88.0,164.0,597.0,0.0,"DPOY-1,AS,NBA2,DEF1"
160.0,Matt Carroll,25.0,CHA,SG,78.0,6.0,1275.0,192.0,476.0,0.403,72.0,185.0,0.389,120.0,291.0,0.412,0.479,138.0,168.0,0.821,34.0,123.0,157.0,35.0,47.0,11.0,48.0,120.0,594.0,0.0,
161.0,Salim Stoudamire,23.0,ATL,SG,61.0,1.0,1236.0,204.0,492.0,0.415,82.0,216.0,0.38,122.0,276.0,0.442,0.498,99.0,110.0,0.9,12.0,104.0,116.0,75.0,27.0,3.0,82.0,118.0,589.0,0.0,
162.0,Danny Granger,22.0,IND,SF,78.0,17.0,1765.0,221.0,478.0,0.462,30.0,93.0,0.323,191.0,385.0,0.496,0.494,115.0,148.0,0.777,131.0,253.0,384.0,90.0,58.0,62.0,80.0,211.0,587.0,0.0,"ROY-7,6MOY-16"
163.0,Marko JariÄ,27.0,MIN,PG,75.0,49.0,2102.0,226.0,566.0,0.399,40.0,133.0,0.301,186.0,433.0,0.43,0.435,95.0,138.0,0.688,60.0,173.0,233.0,293.0,108.0,21.0,127.0,189.0,587.0,0.0,
164.0,Stromile Swift,26.0,HOU,C,66.0,5.0,1344.0,225.0,458.0,0.491,0.0,2.0,0.0,225.0,456.0,0.493,0.491,136.0,209.0,0.651,103.0,188.0,291.0,25.0,38.0,50.0,91.0,198.0,586.0,0.0,
165.0,Matt Bonner,25.0,TOR,PF,78.0,6.0,1710.0,209.0,467.0,0.448,102.0,243.0,0.42,107.0,224.0,0.478,0.557,63.0,76.0,0.829,86.0,198.0,284.0,56.0,49.0,31.0,32.0,216.0,583.0,0.0,
166.0,Marcus Banks,24.0,2TM,PG,58.0,29.0,1497.0,219.0,468.0,0.468,22.0,63.0,0.349,197.0,405.0,0.486,0.491,118.0,147.0,0.803,23.0,112.0,135.0,220.0,54.0,11.0,119.0,162.0,578.0,0.0,
166.0,Marcus Banks,24.0,BOS,PG,18.0,1.0,269.0,33.0,80.0,0.413,6.0,19.0,0.316,27.0,61.0,0.443,0.45,27.0,30.0,0.9,4.0,15.0,19.0,32.0,7.0,0.0,23.0,38.0,99.0,0.0,
166.0,Marcus Banks,24.0,MIN,PG,40.0,28.0,1228.0,186.0,388.0,0.479,16.0,44.0,0.364,170.0,344.0,0.494,0.5,91.0,117.0,0.778,19.0,97.0,116.0,188.0,47.0,11.0,96.0,124.0,479.0,0.0,
167.0,Brendan Haywood,26.0,WAS,C,79.0,70.0,1879.0,222.0,432.0,0.514,0.0,0.0,,222.0,432.0,0.514,0.514,131.0,224.0,0.585,200.0,267.0,467.0,46.0,30.0,104.0,97.0,232.0,575.0,0.0,
168.0,Corey Maggette,26.0,LAC,SF,32.0,13.0,943.0,167.0,375.0,0.445,24.0,71.0,0.338,143.0,304.0,0.47,0.477,212.0,256.0,0.828,28.0,141.0,169.0,66.0,19.0,4.0,78.0,95.0,570.0,0.0,
169.0,Darius Songaila,27.0,CHI,PF,62.0,7.0,1329.0,236.0,491.0,0.481,2.0,5.0,0.4,234.0,486.0,0.481,0.483,94.0,115.0,0.817,76.0,170.0,246.0,88.0,35.0,16.0,85.0,157.0,568.0,0.0,
170.0,Steve Blake,25.0,POR,PG,68.0,57.0,1781.0,206.0,470.0,0.438,76.0,184.0,0.413,130.0,286.0,0.455,0.519,72.0,91.0,0.791,26.0,120.0,146.0,306.0,42.0,5.0,83.0,107.0,560.0,0.0,
171.0,Melvin Ely,27.0,CHA,PF,57.0,22.0,1348.0,216.0,425.0,0.508,0.0,2.0,0.0,216.0,423.0,0.511,0.508,128.0,192.0,0.667,94.0,183.0,277.0,76.0,29.0,44.0,100.0,160.0,560.0,0.0,
172.0,Tyronn Lue,28.0,ATL,PG,51.0,10.0,1234.0,192.0,418.0,0.459,58.0,127.0,0.457,134.0,291.0,0.46,0.529,118.0,138.0,0.855,13.0,69.0,82.0,157.0,26.0,3.0,75.0,113.0,560.0,0.0,
173.0,Darius Miles,24.0,POR,SF,40.0,23.0,1286.0,235.0,510.0,0.461,2.0,10.0,0.2,233.0,500.0,0.466,0.463,87.0,163.0,0.534,24.0,158.0,182.0,73.0,42.0,39.0,99.0,100.0,559.0,0.0,
174.0,Larry Hughes,27.0,CLE,SG,36.0,31.0,1281.0,192.0,469.0,0.409,28.0,76.0,0.368,164.0,393.0,0.417,0.439,146.0,193.0,0.756,26.0,135.0,161.0,131.0,53.0,21.0,99.0,117.0,558.0,0.0,
175.0,Devin Harris,22.0,DAL,PG,56.0,4.0,1275.0,190.0,405.0,0.469,5.0,21.0,0.238,185.0,384.0,0.482,0.475,169.0,236.0,0.716,26.0,99.0,125.0,177.0,53.0,16.0,84.0,121.0,554.0,0.0,6MOY-20
176.0,Damon Jones,29.0,CLE,PG,82.0,7.0,2089.0,190.0,491.0,0.387,140.0,371.0,0.377,50.0,120.0,0.417,0.53,32.0,50.0,0.64,14.0,119.0,133.0,169.0,37.0,1.0,55.0,112.0,552.0,0.0,
177.0,Clifford Robinson,39.0,NJN,PF,80.0,13.0,1863.0,219.0,513.0,0.427,60.0,175.0,0.343,159.0,338.0,0.47,0.485,52.0,79.0,0.658,55.0,212.0,267.0,89.0,44.0,40.0,62.0,206.0,550.0,0.0,6MOY-14
178.0,Å arÅ«nas JasikeviÄius,29.0,IND,PG,75.0,15.0,1557.0,170.0,429.0,0.396,86.0,236.0,0.364,84.0,193.0,0.435,0.497,121.0,133.0,0.91,19.0,134.0,153.0,227.0,40.0,4.0,116.0,108.0,547.0,0.0,
