Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
166.0,Chucky Atkins,29.0,2TM,PG,64.0,24.0,1544.0,192.0,484.0,0.397,81.0,241.0,0.336,111.0,243.0,0.457,0.48,73.0,97.0,0.753,9.0,84.0,93.0,223.0,45.0,2.0,92.0,102.0,538.0,0.0,
166.0,Chucky Atkins,29.0,DET,PG,40.0,0.0,751.0,88.0,235.0,0.374,42.0,130.0,0.323,46.0,105.0,0.438,0.464,31.0,43.0,0.721,6.0,42.0,48.0,95.0,19.0,1.0,48.0,60.0,249.0,0.0,
166.0,Chucky Atkins,29.0,BOS,PG,24.0,24.0,793.0,104.0,249.0,0.418,39.0,111.0,0.351,65.0,138.0,0.471,0.496,42.0,54.0,0.778,3.0,42.0,45.0,128.0,26.0,1.0,44.0,42.0,289.0,0.0,
167.0,Brendan Haywood,24.0,WAS,C,77.0,59.0,1484.0,200.0,388.0,0.515,0.0,1.0,0.0,200.0,387.0,0.517,0.515,137.0,234.0,0.585,186.0,201.0,387.0,43.0,32.0,100.0,80.0,154.0,537.0,0.0,
168.0,Vin Baker,32.0,2TM,PF,54.0,33.0,1313.0,208.0,432.0,0.481,1.0,3.0,0.333,207.0,429.0,0.483,0.483,114.0,157.0,0.726,112.0,168.0,280.0,66.0,29.0,32.0,77.0,160.0,531.0,0.0,
168.0,Vin Baker,32.0,BOS,PF,37.0,33.0,1000.0,168.0,333.0,0.505,0.0,1.0,0.0,168.0,332.0,0.506,0.505,82.0,112.0,0.732,76.0,134.0,210.0,54.0,22.0,23.0,52.0,98.0,418.0,0.0,
168.0,Vin Baker,32.0,NYK,PF,17.0,0.0,313.0,40.0,99.0,0.404,1.0,2.0,0.5,39.0,97.0,0.402,0.409,32.0,45.0,0.711,36.0,34.0,70.0,12.0,7.0,9.0,25.0,62.0,113.0,0.0,
169.0,Fred Hoiberg,31.0,MIN,SG,79.0,3.0,1804.0,178.0,383.0,0.465,76.0,172.0,0.442,102.0,211.0,0.483,0.564,98.0,116.0,0.845,21.0,247.0,268.0,109.0,66.0,10.0,44.0,136.0,530.0,0.0,6MOY-15
170.0,Greg Ostertag,30.0,UTA,C,78.0,51.0,2153.0,208.0,437.0,0.476,0.0,1.0,0.0,208.0,436.0,0.477,0.476,113.0,195.0,0.579,221.0,357.0,578.0,123.0,30.0,139.0,99.0,228.0,529.0,0.0,
171.0,Malik Rose,29.0,SAS,PF,67.0,13.0,1256.0,173.0,404.0,0.428,0.0,3.0,0.0,173.0,401.0,0.431,0.428,183.0,225.0,0.813,110.0,210.0,320.0,69.0,36.0,24.0,112.0,164.0,529.0,0.0,
172.0,Ruben Patterson,28.0,POR,SF,73.0,1.0,1651.0,200.0,395.0,0.506,2.0,12.0,0.167,198.0,383.0,0.517,0.509,105.0,190.0,0.553,129.0,139.0,268.0,139.0,84.0,21.0,105.0,152.0,507.0,0.0,
173.0,Matt Harpring,27.0,UTA,SF,31.0,31.0,1134.0,193.0,410.0,0.471,8.0,33.0,0.242,185.0,377.0,0.491,0.48,108.0,157.0,0.688,91.0,156.0,247.0,63.0,22.0,2.0,65.0,102.0,502.0,0.0,
174.0,Chris Kaman,21.0,LAC,C,82.0,61.0,1843.0,200.0,435.0,0.46,0.0,2.0,0.0,200.0,433.0,0.462,0.46,99.0,142.0,0.697,126.0,335.0,461.0,85.0,23.0,73.0,155.0,211.0,499.0,0.0,
175.0,Keith Bogans,23.0,ORL,SF,73.0,36.0,1787.0,183.0,454.0,0.403,67.0,187.0,0.358,116.0,267.0,0.434,0.477,65.0,103.0,0.631,106.0,211.0,317.0,98.0,46.0,10.0,75.0,128.0,498.0,0.0,
176.0,Jeff Foster,27.0,IND,C,82.0,79.0,1961.0,197.0,362.0,0.544,0.0,4.0,0.0,197.0,358.0,0.55,0.544,103.0,154.0,0.669,248.0,362.0,610.0,64.0,71.0,27.0,60.0,189.0,497.0,0.0,
177.0,Marko JariÄ,25.0,LAC,PG,58.0,50.0,1760.0,185.0,477.0,0.388,51.0,150.0,0.34,134.0,327.0,0.41,0.441,74.0,101.0,0.733,44.0,131.0,175.0,281.0,93.0,20.0,115.0,132.0,495.0,0.0,
178.0,Alvin Williams,29.0,TOR,SG,56.0,54.0,1730.0,201.0,496.0,0.405,26.0,89.0,0.292,175.0,407.0,0.43,0.431,66.0,85.0,0.776,18.0,132.0,150.0,224.0,55.0,10.0,78.0,114.0,494.0,0.0,
179.0,Nick Van Exel,32.0,GSW,PG,39.0,29.0,1255.0,187.0,479.0,0.39,46.0,150.0,0.307,141.0,329.0,0.429,0.438,70.0,99.0,0.707,16.0,88.0,104.0,206.0,20.0,2.0,78.0,57.0,490.0,0.0,
180.0,Jarron Collins,25.0,UTA,C,81.0,31.0,1732.0,147.0,295.0,0.498,0.0,1.0,0.0,147.0,294.0,0.5,0.498,188.0,262.0,0.718,117.0,199.0,316.0,77.0,26.0,18.0,79.0,255.0,482.0,0.0,
181.0,Chris Mihm,24.0,2TM,C,76.0,17.0,1330.0,186.0,381.0,0.488,0.0,0.0,,186.0,381.0,0.488,0.488,110.0,166.0,0.663,156.0,257.0,413.0,21.0,37.0,63.0,90.0,208.0,482.0,0.0,
181.0,Chris Mihm,24.0,CLE,PF,22.0,1.0,391.0,59.0,127.0,0.465,0.0,0.0,,59.0,127.0,0.465,0.465,34.0,48.0,0.708,47.0,93.0,140.0,10.0,9.0,22.0,25.0,58.0,152.0,0.0,
181.0,Chris Mihm,24.0,BOS,C,54.0,16.0,939.0,127.0,254.0,0.5,0.0,0.0,,127.0,254.0,0.5,0.5,76.0,118.0,0.644,109.0,164.0,273.0,11.0,28.0,41.0,65.0,150.0,330.0,0.0,
182.0,Marcus Banks,22.0,BOS,PG,81.0,2.0,1385.0,177.0,442.0,0.4,27.0,86.0,0.314,150.0,356.0,0.421,0.431,99.0,131.0,0.756,30.0,103.0,133.0,175.0,88.0,13.0,125.0,171.0,480.0,0.0,
183.0,Lucious Harris,33.0,NJN,PG,69.0,15.0,1504.0,187.0,463.0,0.404,38.0,101.0,0.376,149.0,362.0,0.412,0.445,66.0,78.0,0.846,39.0,101.0,140.0,135.0,41.0,2.0,53.0,74.0,478.0,0.0,
184.0,Marquis Daniels,23.0,DAL,SG,56.0,15.0,1039.0,203.0,411.0,0.494,11.0,36.0,0.306,192.0,375.0,0.512,0.507,60.0,78.0,0.769,66.0,80.0,146.0,116.0,53.0,12.0,44.0,51.0,477.0,0.0,ROY-6
185.0,Casey Jacobsen,22.0,PHO,SF,78.0,13.0,1828.0,150.0,360.0,0.417,75.0,180.0,0.417,75.0,180.0,0.417,0.521,91.0,111.0,0.82,42.0,159.0,201.0,98.0,48.0,9.0,68.0,144.0,466.0,0.0,
186.0,Jared Jeffries,22.0,WAS,PF,82.0,38.0,1913.0,177.0,469.0,0.377,5.0,30.0,0.167,172.0,439.0,0.392,0.383,105.0,171.0,0.614,180.0,244.0,424.0,93.0,48.0,28.0,107.0,212.0,464.0,0.0,
187.0,Jason Collins,25.0,NJN,C,78.0,78.0,2220.0,163.0,384.0,0.424,0.0,2.0,0.0,163.0,382.0,0.427,0.424,136.0,184.0,0.739,143.0,257.0,400.0,153.0,67.0,56.0,97.0,251.0,462.0,0.0,
188.0,Earl Watson,24.0,MEM,PG,81.0,14.0,1669.0,172.0,464.0,0.371,26.0,106.0,0.245,146.0,358.0,0.408,0.399,90.0,138.0,0.652,49.0,129.0,178.0,402.0,91.0,19.0,146.0,175.0,460.0,0.0,DPOY-10
189.0,Howard Eisley,31.0,2TM,PG,67.0,23.0,1457.0,166.0,451.0,0.368,52.0,163.0,0.319,114.0,288.0,0.396,0.426,76.0,89.0,0.854,20.0,109.0,129.0,273.0,56.0,5.0,98.0,137.0,460.0,0.0,
189.0,Howard Eisley,31.0,NYK,PG,33.0,23.0,730.0,80.0,202.0,0.396,28.0,85.0,0.329,52.0,117.0,0.444,0.465,32.0,36.0,0.889,7.0,59.0,66.0,156.0,30.0,3.0,50.0,85.0,220.0,0.0,
189.0,Howard Eisley,31.0,PHO,PG,34.0,0.0,727.0,86.0,249.0,0.345,24.0,78.0,0.308,62.0,171.0,0.363,0.394,44.0,53.0,0.83,13.0,50.0,63.0,117.0,26.0,2.0,48.0,52.0,240.0,0.0,
190.0,Vitaly Potapenko,28.0,SEA,C,65.0,39.0,1419.0,200.0,409.0,0.489,0.0,0.0,,200.0,409.0,0.489,0.489,59.0,92.0,0.641,101.0,188.0,289.0,53.0,22.0,28.0,77.0,161.0,459.0,0.0,
191.0,Kareem Rush,23.0,LAL,SG,72.0,15.0,1244.0,190.0,432.0,0.44,48.0,138.0,0.348,142.0,294.0,0.483,0.495,31.0,52.0,0.596,20.0,77.0,97.0,59.0,33.0,20.0,48.0,109.0,459.0,0.0,
192.0,Anthony Johnson,29.0,IND,PG,73.0,7.0,1598.0,167.0,411.0,0.406,41.0,122.0,0.336,126.0,289.0,0.436,0.456,75.0,94.0,0.798,28.0,102.0,130.0,202.0,64.0,8.0,75.0,138.0,450.0,0.0,
193.0,Aaron Williams,32.0,NJN,C,72.0,7.0,1337.0,172.0,342.0,0.503,1.0,3.0,0.333,171.0,339.0,0.504,0.504,105.0,155.0,0.677,101.0,193.0,294.0,81.0,34.0,46.0,89.0,187.0,450.0,0.0,
194.0,Steve Blake,23.0,WAS,PG,75.0,14.0,1392.0,157.0,407.0,0.386,75.0,202.0,0.371,82.0,205.0,0.4,0.478,55.0,67.0,0.821,18.0,99.0,117.0,209.0,57.0,7.0,128.0,100.0,444.0,0.0,
195.0,John Salmons,24.0,PHI,SG,77.0,24.0,1603.0,161.0,416.0,0.387,50.0,147.0,0.34,111.0,269.0,0.413,0.447,71.0,92.0,0.772,38.0,158.0,196.0,134.0,62.0,16.0,77.0,122.0,443.0,0.0,
196.0,Jake Voskuhl,26.0,PHO,C,66.0,43.0,1606.0,152.0,300.0,0.507,0.0,0.0,,152.0,300.0,0.507,0.507,134.0,181.0,0.74,123.0,220.0,343.0,57.0,42.0,25.0,77.0,258.0,438.0,0.0,
197.0,Bobby Simmons,23.0,LAC,SF,56.0,8.0,1376.0,147.0,373.0,0.394,2.0,12.0,0.167,145.0,361.0,0.402,0.397,141.0,169.0,0.834,115.0,147.0,262.0,96.0,51.0,17.0,73.0,169.0,437.0,0.0,
198.0,Jamaal Tinsley,25.0,IND,PG,52.0,43.0,1378.0,153.0,370.0,0.414,77.0,207.0,0.372,76.0,163.0,0.466,0.518,49.0,67.0,0.731,28.0,108.0,136.0,303.0,84.0,17.0,110.0,132.0,432.0,0.0,
199.0,Anthony Peeler,34.0,SAC,SG,75.0,0.0,1391.0,156.0,348.0,0.448,68.0,141.0,0.482,88.0,207.0,0.425,0.546,51.0,61.0,0.836,31.0,122.0,153.0,120.0,56.0,10.0,77.0,103.0,431.0,0.0,
200.0,Chris Webber,30.0,SAC,PF,23.0,23.0,831.0,174.0,421.0,0.413,1.0,5.0,0.2,173.0,416.0,0.416,0.414,81.0,114.0,0.711,48.0,152.0,200.0,105.0,31.0,20.0,60.0,76.0,430.0,0.0,
201.0,Dan Gadzuric,25.0,MIL,C,75.0,0.0,1260.0,183.0,349.0,0.524,0.0,1.0,0.0,183.0,348.0,0.526,0.524,58.0,118.0,0.492,126.0,220.0,346.0,28.0,51.0,105.0,45.0,186.0,424.0,0.0,
202.0,Charlie Ward,33.0,2TM,PG,71.0,10.0,1252.0,160.0,390.0,0.41,84.0,206.0,0.408,76.0,184.0,0.413,0.518,20.0,27.0,0.741,12.0,132.0,144.0,215.0,64.0,11.0,96.0,107.0,424.0,0.0,
202.0,Charlie Ward,33.0,NYK,PG,35.0,10.0,827.0,115.0,260.0,0.442,59.0,138.0,0.428,56.0,122.0,0.459,0.556,16.0,21.0,0.762,10.0,86.0,96.0,170.0,47.0,8.0,69.0,74.0,305.0,0.0,
202.0,Charlie Ward,33.0,SAS,PG,36.0,0.0,425.0,45.0,130.0,0.346,25.0,68.0,0.368,20.0,62.0,0.323,0.442,4.0,6.0,0.667,2.0,46.0,48.0,45.0,17.0,3.0,27.0,33.0,119.0,0.0,
203.0,Jerome Williams,30.0,2TM,PF,68.0,44.0,1637.0,158.0,336.0,0.47,0.0,8.0,0.0,158.0,328.0,0.482,0.47,106.0,155.0,0.684,177.0,298.0,475.0,72.0,90.0,8.0,74.0,134.0,422.0,0.0,
203.0,Jerome Williams,30.0,TOR,PF,15.0,12.0,407.0,28.0,57.0,0.491,0.0,1.0,0.0,28.0,56.0,0.5,0.491,21.0,29.0,0.724,35.0,93.0,128.0,11.0,19.0,3.0,23.0,30.0,77.0,0.0,
203.0,Jerome Williams,30.0,CHI,PF,53.0,32.0,1230.0,130.0,279.0,0.466,0.0,7.0,0.0,130.0,272.0,0.478,0.466,85.0,126.0,0.675,142.0,205.0,347.0,61.0,71.0,5.0,51.0,104.0,345.0,0.0,
204.0,Kelvin Cato,29.0,HOU,PF,69.0,67.0,1743.0,161.0,360.0,0.447,0.0,0.0,,161.0,360.0,0.447,0.447,96.0,142.0,0.676,153.0,319.0,472.0,72.0,52.0,96.0,84.0,203.0,418.0,0.0,
205.0,Eddie House,25.0,LAC,SG,60.0,10.0,1188.0,161.0,449.0,0.359,51.0,136.0,0.375,110.0,313.0,0.351,0.415,36.0,45.0,0.8,28.0,110.0,138.0,148.0,65.0,4.0,63.0,92.0,409.0,0.0,
206.0,Tony Battie,27.0,2TM,C,73.0,7.0,1478.0,170.0,384.0,0.443,2.0,9.0,0.222,168.0,375.0,0.448,0.445,66.0,89.0,0.742,118.0,241.0,359.0,58.0,26.0,67.0,63.0,159.0,408.0,0.0,
206.0,Tony Battie,27.0,BOS,C,23.0,6.0,501.0,56.0,117.0,0.479,1.0,1.0,1.0,55.0,116.0,0.474,0.483,23.0,33.0,0.697,39.0,79.0,118.0,21.0,8.0,20.0,24.0,55.0,136.0,0.0,
206.0,Tony Battie,27.0,CLE,C,50.0,1.0,977.0,114.0,267.0,0.427,1.0,8.0,0.125,113.0,259.0,0.436,0.429,43.0,56.0,0.768,79.0,162.0,241.0,37.0,18.0,47.0,39.0,104.0,272.0,0.0,
207.0,Trenton Hassell,24.0,MIN,SG,81.0,74.0,2264.0,177.0,381.0,0.465,4.0,13.0,0.308,173.0,368.0,0.47,0.47,48.0,61.0,0.787,68.0,189.0,257.0,133.0,36.0,54.0,46.0,200.0,406.0,0.0,
208.0,Stacey Augmon,35.0,NOH,SF,69.0,24.0,1416.0,143.0,347.0,0.412,1.0,7.0,0.143,142.0,340.0,0.418,0.414,110.0,139.0,0.791,52.0,122.0,174.0,85.0,55.0,15.0,76.0,114.0,397.0,0.0,
209.0,Fred Jones,24.0,IND,SG,81.0,2.0,1508.0,123.0,311.0,0.395,27.0,89.0,0.303,96.0,222.0,0.432,0.439,124.0,149.0,0.832,25.0,101.0,126.0,173.0,65.0,18.0,73.0,132.0,397.0,0.0,
210.0,Jamal Mashburn,31.0,NOH,SF,19.0,18.0,730.0,156.0,398.0,0.392,19.0,67.0,0.284,137.0,331.0,0.414,0.416,65.0,80.0,0.813,19.0,98.0,117.0,47.0,14.0,5.0,37.0,42.0,396.0,0.0,
211.0,Robert Horry,33.0,SAS,PF,81.0,1.0,1290.0,141.0,348.0,0.405,41.0,108.0,0.38,100.0,240.0,0.417,0.464,69.0,107.0,0.645,108.0,164.0,272.0,101.0,48.0,49.0,55.0,165.0,392.0,0.0,
212.0,T.J. Ford,20.0,MIL,PG,55.0,55.0,1472.0,153.0,398.0,0.384,5.0,21.0,0.238,148.0,377.0,0.393,0.391,80.0,98.0,0.816,37.0,140.0,177.0,356.0,60.0,3.0,139.0,123.0,391.0,0.0,
213.0,Austin Croshere,28.0,IND,PF,77.0,0.0,1051.0,119.0,307.0,0.388,56.0,144.0,0.389,63.0,163.0,0.387,0.479,93.0,104.0,0.894,60.0,183.0,243.0,52.0,24.0,14.0,55.0,101.0,387.0,0.0,
214.0,Predrag Drobnjak,28.0,LAC,C,61.0,14.0,949.0,149.0,379.0,0.393,11.0,36.0,0.306,138.0,343.0,0.402,0.408,73.0,86.0,0.849,54.0,142.0,196.0,39.0,22.0,24.0,48.0,85.0,382.0,0.0,
215.0,Sasha PavloviÄ,20.0,UTA,SF,79.0,14.0,1144.0,149.0,376.0,0.396,19.0,70.0,0.271,130.0,306.0,0.425,0.422,65.0,84.0,0.774,44.0,115.0,159.0,60.0,41.0,16.0,67.0,187.0,382.0,0.0,
216.0,Luke Ridnour,22.0,SEA,PG,69.0,6.0,1114.0,145.0,350.0,0.414,27.0,80.0,0.338,118.0,270.0,0.437,0.453,65.0,79.0,0.823,35.0,73.0,108.0,163.0,52.0,7.0,80.0,105.0,382.0,0.0,
217.0,Rod Strickland,37.0,2TM,PG,61.0,10.0,1197.0,150.0,353.0,0.425,10.0,36.0,0.278,140.0,317.0,0.442,0.439,72.0,98.0,0.735,34.0,121.0,155.0,244.0,35.0,11.0,85.0,76.0,382.0,0.0,
217.0,Rod Strickland,37.0,ORL,PG,46.0,9.0,915.0,122.0,269.0,0.454,10.0,33.0,0.303,112.0,236.0,0.475,0.472,57.0,76.0,0.75,24.0,94.0,118.0,185.0,27.0,7.0,67.0,59.0,311.0,0.0,
217.0,Rod Strickland,37.0,TOR,PG,15.0,1.0,282.0,28.0,84.0,0.333,0.0,3.0,0.0,28.0,81.0,0.346,0.333,15.0,22.0,0.682,10.0,27.0,37.0,59.0,8.0,4.0,18.0,17.0,71.0,0.0,
218.0,Bo Outlaw,32.0,MEM,PF,82.0,1.0,1606.0,159.0,312.0,0.51,0.0,4.0,0.0,159.0,308.0,0.516,0.51,61.0,116.0,0.526,125.0,217.0,342.0,90.0,73.0,70.0,69.0,170.0,379.0,0.0,
219.0,Gary Trent,29.0,MIN,C,68.0,2.0,1025.0,155.0,328.0,0.473,0.0,6.0,0.0,155.0,322.0,0.481,0.473,69.0,91.0,0.758,83.0,133.0,216.0,49.0,12.0,17.0,54.0,129.0,379.0,0.0,
220.0,George Lynch,33.0,NOH,SF,78.0,51.0,1701.0,149.0,375.0,0.397,43.0,139.0,0.309,106.0,236.0,0.449,0.455,34.0,51.0,0.667,96.0,216.0,312.0,117.0,48.0,18.0,64.0,159.0,375.0,0.0,
221.0,Willie Green,22.0,PHI,SG,53.0,0.0,767.0,143.0,357.0,0.401,19.0,61.0,0.311,124.0,296.0,0.419,0.427,59.0,81.0,0.728,16.0,49.0,65.0,53.0,26.0,5.0,59.0,83.0,364.0,0.0,
222.0,Dikembe Mutombo,37.0,NYK,C,65.0,56.0,1494.0,141.0,295.0,0.478,0.0,0.0,,141.0,295.0,0.478,0.478,81.0,119.0,0.681,145.0,292.0,437.0,25.0,17.0,123.0,54.0,141.0,363.0,0.0,
223.0,Jerry Stackhouse,29.0,WAS,SF,26.0,17.0,774.0,128.0,321.0,0.399,23.0,65.0,0.354,105.0,256.0,0.41,0.435,83.0,103.0,0.806,16.0,78.0,94.0,103.0,24.0,3.0,88.0,49.0,362.0,0.0,
224.0,Robert Traylor,26.0,NOH,C,71.0,0.0,942.0,145.0,287.0,0.505,2.0,5.0,0.4,143.0,282.0,0.507,0.509,70.0,128.0,0.547,106.0,156.0,262.0,43.0,39.0,37.0,62.0,161.0,362.0,0.0,
225.0,Elden Campbell,35.0,DET,C,65.0,27.0,892.0,138.0,314.0,0.439,0.0,0.0,,138.0,314.0,0.439,0.439,85.0,124.0,0.685,52.0,157.0,209.0,45.0,21.0,50.0,63.0,137.0,361.0,0.0,
226.0,Keyon Dooling,23.0,LAC,PG,58.0,24.0,1137.0,137.0,352.0,0.389,8.0,46.0,0.174,129.0,306.0,0.422,0.401,78.0,94.0,0.83,17.0,62.0,79.0,130.0,45.0,6.0,65.0,108.0,360.0,0.0,
227.0,Marcus Fizer,25.0,CHI,SF,46.0,2.0,738.0,134.0,350.0,0.383,2.0,17.0,0.118,132.0,333.0,0.396,0.386,90.0,120.0,0.75,61.0,141.0,202.0,43.0,16.0,8.0,51.0,97.0,360.0,0.0,
228.0,Steve Smith,34.0,NOH,SG,71.0,4.0,929.0,119.0,293.0,0.406,43.0,107.0,0.402,76.0,186.0,0.409,0.48,77.0,83.0,0.928,27.0,54.0,81.0,56.0,15.0,6.0,42.0,91.0,358.0,0.0,
229.0,Jon Barry,34.0,DEN,SG,57.0,9.0,1101.0,120.0,297.0,0.404,51.0,138.0,0.37,69.0,159.0,0.434,0.49,60.0,71.0,0.845,25.0,98.0,123.0,147.0,57.0,8.0,53.0,66.0,351.0,0.0,
230.0,Calvin Booth,27.0,SEA,C,71.0,35.0,1206.0,135.0,290.0,0.466,0.0,2.0,0.0,135.0,288.0,0.469,0.466,75.0,94.0,0.798,86.0,194.0,280.0,28.0,17.0,101.0,45.0,150.0,345.0,0.0,
231.0,Eddie Robinson,27.0,CHI,SF,51.0,4.0,1024.0,157.0,326.0,0.482,1.0,5.0,0.2,156.0,321.0,0.486,0.483,28.0,43.0,0.651,27.0,77.0,104.0,58.0,33.0,10.0,45.0,57.0,343.0,0.0,
232.0,Boris Diaw,21.0,ATL,SG,76.0,37.0,1919.0,140.0,313.0,0.447,6.0,26.0,0.231,134.0,287.0,0.467,0.457,56.0,93.0,0.602,111.0,231.0,342.0,182.0,59.0,37.0,126.0,191.0,342.0,0.0,
233.0,Kevin Ollie,31.0,CLE,PG,82.0,7.0,1401.0,95.0,257.0,0.37,4.0,9.0,0.444,91.0,248.0,0.367,0.377,147.0,176.0,0.835,23.0,147.0,170.0,234.0,51.0,8.0,81.0,119.0,341.0,0.0,
234.0,Lee Nailon,28.0,3TM,PF,57.0,4.0,780.0,147.0,327.0,0.45,0.0,3.0,0.0,147.0,324.0,0.454,0.45,47.0,58.0,0.81,64.0,79.0,143.0,38.0,15.0,8.0,45.0,93.0,341.0,0.0,
234.0,Lee Nailon,28.0,ATL,PF,27.0,0.0,300.0,63.0,138.0,0.457,0.0,0.0,,63.0,138.0,0.457,0.457,16.0,19.0,0.842,26.0,37.0,63.0,17.0,10.0,7.0,24.0,48.0,142.0,0.0,
234.0,Lee Nailon,28.0,ORL,SF,8.0,0.0,83.0,11.0,27.0,0.407,0.0,0.0,,11.0,27.0,0.407,0.407,7.0,9.0,0.778,8.0,6.0,14.0,4.0,1.0,0.0,0.0,9.0,29.0,0.0,
234.0,Lee Nailon,28.0,CLE,SF,22.0,4.0,397.0,73.0,162.0,0.451,0.0,3.0,0.0,73.0,159.0,0.459,0.451,24.0,30.0,0.8,30.0,36.0,66.0,17.0,4.0,1.0,21.0,36.0,170.0,0.0,
235.0,Wesley Person,32.0,3TM,SG,58.0,0.0,1037.0,126.0,314.0,0.401,55.0,138.0,0.399,71.0,176.0,0.403,0.489,31.0,39.0,0.795,16.0,101.0,117.0,66.0,19.0,9.0,38.0,38.0,338.0,0.0,
235.0,Wesley Person,32.0,MEM,SG,16.0,0.0,284.0,33.0,107.0,0.308,11.0,43.0,0.256,22.0,64.0,0.344,0.36,6.0,8.0,0.75,2.0,16.0,18.0,23.0,5.0,2.0,16.0,11.0,83.0,0.0,
235.0,Wesley Person,32.0,POR,SG,33.0,0.0,621.0,80.0,168.0,0.476,36.0,76.0,0.474,44.0,92.0,0.478,0.583,19.0,25.0,0.76,12.0,62.0,74.0,38.0,11.0,6.0,18.0,22.0,215.0,0.0,
235.0,Wesley Person,32.0,ATL,SG,9.0,0.0,132.0,13.0,39.0,0.333,8.0,19.0,0.421,5.0,20.0,0.25,0.436,6.0,6.0,1.0,2.0,23.0,25.0,5.0,3.0,1.0,4.0,5.0,40.0,0.0,
236.0,Darius Songaila,25.0,SAC,PF,73.0,7.0,976.0,133.0,273.0,0.487,0.0,0.0,,133.0,273.0,0.487,0.487,71.0,88.0,0.807,91.0,134.0,225.0,48.0,42.0,12.0,43.0,126.0,337.0,0.0,
237.0,Dale Davis,34.0,POR,C,76.0,37.0,1682.0,133.0,281.0,0.473,0.0,0.0,,133.0,281.0,0.473,0.473,65.0,106.0,0.613,158.0,240.0,398.0,72.0,43.0,62.0,40.0,154.0,331.0,0.0,
238.0,Kyle Korver,22.0,PHI,SF,74.0,0.0,882.0,115.0,327.0,0.352,81.0,207.0,0.391,34.0,120.0,0.283,0.476,19.0,24.0,0.792,30.0,81.0,111.0,40.0,25.0,8.0,41.0,102.0,330.0,0.0,
239.0,Michael Doleac,26.0,2TM,C,72.0,0.0,1029.0,140.0,322.0,0.435,0.0,0.0,,140.0,322.0,0.435,0.435,45.0,52.0,0.865,88.0,177.0,265.0,44.0,23.0,36.0,48.0,142.0,325.0,0.0,
239.0,Michael Doleac,26.0,NYK,C,46.0,0.0,685.0,100.0,225.0,0.444,0.0,0.0,,100.0,225.0,0.444,0.444,31.0,36.0,0.861,60.0,129.0,189.0,30.0,17.0,30.0,37.0,84.0,231.0,0.0,
239.0,Michael Doleac,26.0,DEN,C,26.0,0.0,344.0,40.0,97.0,0.412,0.0,0.0,,40.0,97.0,0.412,0.412,14.0,16.0,0.875,28.0,48.0,76.0,14.0,6.0,6.0,11.0,58.0,94.0,0.0,
240.0,Jerome James,28.0,SEA,C,65.0,24.0,990.0,129.0,259.0,0.498,0.0,0.0,,129.0,259.0,0.498,0.498,66.0,100.0,0.66,78.0,152.0,230.0,32.0,20.0,60.0,82.0,180.0,324.0,0.0,
241.0,Rasual Butler,24.0,MIA,SF,45.0,0.0,675.0,119.0,250.0,0.476,50.0,108.0,0.463,69.0,142.0,0.486,0.576,16.0,21.0,0.762,4.0,57.0,61.0,23.0,10.0,13.0,28.0,72.0,304.0,0.0,
242.0,Ronald Dupree,23.0,CHI,SF,47.0,8.0,893.0,111.0,282.0,0.394,4.0,9.0,0.444,107.0,273.0,0.392,0.401,66.0,105.0,0.629,55.0,112.0,167.0,55.0,32.0,18.0,51.0,134.0,292.0,0.0,
243.0,Antonio McDyess,29.0,2TM,PF,42.0,20.0,927.0,126.0,268.0,0.47,0.0,0.0,,126.0,268.0,0.47,0.47,38.0,69.0,0.551,70.0,187.0,257.0,36.0,37.0,24.0,57.0,117.0,290.0,0.0,
243.0,Antonio McDyess,29.0,NYK,PF,18.0,6.0,421.0,65.0,142.0,0.458,0.0,0.0,,65.0,142.0,0.458,0.458,22.0,38.0,0.579,31.0,88.0,119.0,20.0,12.0,11.0,27.0,46.0,152.0,0.0,
243.0,Antonio McDyess,29.0,PHO,PF,24.0,14.0,506.0,61.0,126.0,0.484,0.0,0.0,,61.0,126.0,0.484,0.484,16.0,31.0,0.516,39.0,99.0,138.0,16.0,25.0,13.0,30.0,71.0,138.0,0.0,
244.0,Bryon Russell,33.0,LAL,SF,72.0,1.0,945.0,98.0,244.0,0.402,43.0,112.0,0.384,55.0,132.0,0.417,0.49,50.0,65.0,0.769,32.0,114.0,146.0,71.0,32.0,12.0,37.0,110.0,289.0,0.0,
245.0,Kedrick Brown,22.0,2TM,SF,55.0,26.0,969.0,117.0,254.0,0.461,38.0,99.0,0.384,79.0,155.0,0.51,0.535,17.0,27.0,0.63,41.0,105.0,146.0,64.0,30.0,7.0,29.0,80.0,289.0,0.0,
245.0,Kedrick Brown,22.0,BOS,SF,21.0,10.0,408.0,45.0,99.0,0.455,12.0,32.0,0.375,33.0,67.0,0.493,0.515,8.0,13.0,0.615,18.0,50.0,68.0,25.0,17.0,2.0,12.0,38.0,110.0,0.0,
245.0,Kedrick Brown,22.0,CLE,SF,34.0,16.0,561.0,72.0,155.0,0.465,26.0,67.0,0.388,46.0,88.0,0.523,0.548,9.0,14.0,0.643,23.0,55.0,78.0,39.0,13.0,5.0,17.0,42.0,179.0,0.0,
